Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Октябрь, 2016, тыс. рублей;Сентябрь, 2016, тыс. рублей;Изменение, тыс. рублей;Изменение, %
260;24;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;7 290 260,00;6 681 044,00;609 216,00;9,12
261;7;Чувашкредитпромбанк;1280;Чувашия;7 281 267,00;7 239 878,00;41 389,00;0,57
262;1;Альба Альянс;2593;Москва и обл.;7 246 560,00;7 474 199,00;-227 639,00;-3,05
263;8;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;7 225 424,00;7 145 361,00;80 063,00;1,12
264;9;Банк БКФ;2684;Москва и обл.;7 183 040,00;7 106 824,00;76 216,00;1,07
265;1;Актив Банк;2529;Мордовия;7 170 247,00;7 337 215,00;-166 968,00;-2,28
266;23;Руснарбанк;3403;Москва и обл.;7 135 033,00;6 484 256,00;650 777,00;10,04
267;-8;Финам Банк;2799;Москва и обл.;7 122 579,00;7 560 726,00;-438 147,00;-5,80
268;-3;Мосуралбанк;2468;Москва и обл.;7 096 849,00;7 342 281,00;-245 432,00;-3,34
269;-2;Вега-Банк;3270;Москва и обл.;7 085 433,00;7 247 623,00;-162 190,00;-2,24
270;6;Азия-Инвест Банк;3303;Москва и обл.;7 065 041,00;6 885 352,00;179 689,00;2,61
271;10;КЭБ ЭйчЭнБи Банк;3525;Москва и обл.;6 976 651,00;6 741 557,00;235 094,00;3,49
272;-3;МС Банк Рус;2789;Москва и обл.;6 969 627,00;7 169 667,00;-200 040,00;-2,79
273;12;Итуруп;2390;Сахалинская обл.;6 927 063,00;6 647 158,00;279 905,00;4,21
274;4;Голдман Сакс Банк;3490;Москва и обл.;6 910 548,00;6 792 553,00;117 995,00;1,74
275;2;Кузнецкбизнесбанк;1158;Кемеровская обл.;6 841 193,00;6 863 303,00;-22 110,00;-0,32
276;-4;Риабанк;3434;Москва и обл.;6 819 889,00;7 126 464,00;-306 575,00;-4,30
277;3;Хакасский Муниципальный Банк;1049;Хакасия;6 777 426,00;6 763 471,00;13 955,00;0,21
278;5;Коммерческий Индо Банк;3446;Москва и обл.;6 747 840,00;6 712 591,00;35 249,00;0,53
279;12;Проминвестбанк;2433;Москва и обл.;6 686 325,00;6 424 912,00;261 413,00;4,07
280;2;Русь;704;Оренбургская обл.;6 677 213,00;6 713 915,00;-36 702,00;-0,55
281;29;Реалист Банк;1067;Иркутская обл.;6 657 428,00;5 779 509,00;877 919,00;15,19
282;8;Уралкапиталбанк;2519;Башкортостан;6 618 429,00;6 477 535,00;140 894,00;2,18
283;4;Банк на Красных Воротах;2472;Москва и обл.;6 559 305,00;6 609 615,00;-50 310,00;-0,76
284;-5;Гаранти Банк — Москва;3275;Москва и обл.;6 518 452,00;6 775 538,00;-257 086,00;-3,79
285;8;Северный Народный Банк;2721;Коми;6 512 273,00;6 405 777,00;106 496,00;1,66
286;8;Ю Би Эс Банк;3463;Москва и обл.;6 484 506,00;6 356 129,00;128 377,00;2,02
287;-1;Эс-Би-Ай Банк;3185;Москва и обл.;6 480 270,00;6 639 762,00;-159 492,00;-2,40
288;11;Автоградбанк;1455;Татарстан;6 441 801,00;6 175 608,00;266 193,00;4,31
289;11;Банк Раунд;2506;Москва и обл.;6 429 706,00;6 145 164,00;284 542,00;4,63
290;14;Чайнасельхозбанк;3529;Москва и обл.;6 405 304,00;5 962 825,00;442 479,00;7,42
291;18;Индустриальный Сберегательный Банк;3175;Москва и обл.;6 339 550,00;5 830 687,00;508 863,00;8,73
292;5;Газтрансбанк;665;Адыгея;6 294 094,00;6 214 196,00;79 898,00;1,29
293;-5;Севастопольский Морской Банк;3528;Севастополь;6 251 925,00;6 493 135,00;-241 210,00;-3,71
294;-2;Кубаньторгбанк;478;Краснодарский край;6 211 793,00;6 413 594,00;-201 801,00;-3,15
295;1;Сити Инвест Банк;3194;Санкт-Петербург и обл.;6 150 839,00;6 238 012,00;-87 173,00;-1,40
296;-22;Зираат Банк;2559;Москва и обл.;6 097 638,00;7 091 876,00;-994 238,00;-14,02
297;6;ФорБанк;2063;Москва и обл.;6 075 987,00;5 987 410,00;88 577,00;1,48
298;7;Конфидэнс Банк;970;Костромская обл.;5 979 297,00;5 955 058,00;24 239,00;0,41
299;3;Банк Оранжевый;1659;Санкт-Петербург и обл.;5 970 883,00;6 069 369,00;-98 486,00;-1,62
300;-2;НБК-Банк;3283;Москва и обл.;5 967 865,00;6 205 772,00;-237 907,00;-3,83
301;0;Банк ПСА Финанс Рус;3481;Москва и обл.;5 872 041,00;6 127 882,00;-255 841,00;-4,18
302;9;Московский Коммерческий Банк;3172;Москва и обл.;5 813 065,00;5 716 015,00;97 050,00;1,70
303;9;Камский Коммерческий Банк;438;Татарстан;5 785 231,00;5 663 734,00;121 497,00;2,15
304;2;Экспресс-Кредит;210;Москва и обл.;5 774 649,00;5 895 121,00;-120 472,00;-2,04
305;2;Нейва;1293;Свердловская обл.;5 760 363,00;5 871 745,00;-111 382,00;-1,90
306;8;Новобанк;1352;Новгородская обл.;5 726 888,00;5 596 407,00;130 481,00;2,33
307;10;Банк Торгового Финансирования;1982;Москва и обл.;5 677 625,00;5 501 890,00;175 735,00;3,19
308;-33;Синко-Банк;2838;Москва и обл.;5 607 564,00;6 993 400,00;-1 385 836,00;-19,82
309;6;Енисейский Объединенный Банк;2645;Красноярский край;5 602 942,00;5 577 541,00;25 401,00;0,46
310;3;Владпромбанк;870;Владимирская обл.;5 600 559,00;5 635 561,00;-35 002,00;-0,62
311;14;Сибсоцбанк;2015;Алтайский край;5 548 037,00;5 215 602,00;332 435,00;6,37
312;9;Уссури;596;Хабаровский край;5 500 717,00;5 360 546,00;140 171,00;2,61
313;-5;Зенит Сочи;232;Краснодарский край;5 491 608,00;5 850 850,00;-359 242,00;-6,14
314;2;Банк Кремлевский;2905;Москва и обл.;5 481 879,00;5 552 593,00;-70 714,00;-1,27
315;14;Русский Национальный Банк;469;Ростовская обл.;5 420 575,00;5 051 124,00;369 451,00;7,31
316;7;Агророс;2860;Саратовская обл.;5 268 116,00;5 299 556,00;-31 440,00;-0,59
317;9;Земский Банк;2900;Самарская обл.;5 229 707,00;5 134 570,00;95 137,00;1,85
318;1;Нэклис-Банк;1671;Москва и обл.;5 200 819,00;5 445 889,00;-245 070,00;-4,50
319;5;Форус Банк;3457;Нижегородская обл.;5 151 908,00;5 286 766,00;-134 858,00;-2,55
320;11;Витабанк;356;Санкт-Петербург и обл.;5 032 800,00;4 978 166,00;54 634,00;1,10
321;-3;ПИР Банк;2655;Москва и обл.;4 937 465,00;5 480 674,00;-543 209,00;-9,91
322;8;Москва-Сити;3247;Москва и обл.;4 922 471,00;5 031 930,00;-109 459,00;-2,18
323;5;Межрегиональный промышленно-строительный банк;752;Мордовия;4 911 845,00;5 064 478,00;-152 633,00;-3,01
324;8;Вологжанин;1896;Вологодская обл.;4 911 099,00;4 951 735,00;-40 636,00;-0,82
325;2;Банкхаус Эрбе;1717;Москва и обл.;4 910 077,00;5 067 683,00;-157 606,00;-3,11
326;7;Венец;524;Ульяновская обл.;4 697 859,00;4 922 645,00;-224 786,00;-4,57
327;8;Кузнецкий;609;Пензенская обл.;4 571 517,00;4 645 627,00;-74 110,00;-1,60
328;12;Платина;2347;Москва и обл.;4 569 916,00;4 355 432,00;214 484,00;4,92
329;5;Донкомбанк;492;Ростовская обл.;4 540 736,00;4 649 461,00;-108 725,00;-2,34
330;6;Экси-Банк;2530;Санкт-Петербург и обл.;4 528 290,00;4 576 049,00;-47 759,00;-1,04
331;18;Радиотехбанк;1166;Нижегородская обл.;4 512 925,00;4 171 469,00;341 456,00;8,19
332;6;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;4 448 267,00;4 385 361,00;62 906,00;1,43
333;-11;Бинбанк Тверь;777;Тверская обл.;4 388 204,00;5 328 431,00;-940 227,00;-17,65
334;11;ВостСибтранскомбанк;2731;Иркутская обл.;4 385 562,00;4 245 701,00;139 861,00;3,29
335;4;Горбанк;2982;Санкт-Петербург и обл.;4 384 563,00;4 363 246,00;21 317,00;0,49
336;10;Финансово-Промышленный Капитал;3295;Москва и обл.;4 372 050,00;4 232 353,00;139 697,00;3,30
337;0;Евразийский Банк;969;Москва и обл.;4 294 207,00;4 484 451,00;-190 244,00;-4,24
338;4;Банк Инноваций и Развития;2647;Москва и обл.;4 293 186,00;4 312 233,00;-19 047,00;-0,44
339;9;Ростфинанс;481;Ростовская обл.;4 286 068,00;4 186 748,00;99 320,00;2,37
340;1;МФБанк;3163;Москва и обл.;4 261 356,00;4 339 165,00;-77 809,00;-1,79
341;18;Юнистрим;3467;Москва и обл.;4 258 997,00;3 891 884,00;367 113,00;9,43
342;1;Объединенный Резервный Банк;937;Москва и обл.;4 256 302,00;4 306 532,00;-50 230,00;-1,17
343;7;Бинбанк Столица;3052;Москва и обл.;4 255 559,00;4 170 404,00;85 155,00;2,04
344;13;Банк Заречье;817;Татарстан;4 218 339,00;3 963 197,00;255 142,00;6,44
345;11;Стройлесбанк;2995;Тюменская обл.;4 166 604,00;3 976 272,00;190 332,00;4,79
346;1;Роял Кредит Банк;783;Хабаровский край;4 162 849,00;4 227 149,00;-64 300,00;-1,52
347;-3;Хованский;2145;Москва и обл.;4 161 377,00;4 286 040,00;-124 663,00;-2,91
348;14;ЮMoney;3510;Россия;4 058 666,00;3 832 735,00;225 931,00;5,89
349;4;Руссобанк;2313;Москва и обл.;4 052 235,00;4 079 522,00;-27 287,00;-0,67
350;10;Айви Банк;2055;Москва и обл.;4 014 710,00;3 859 787,00;154 923,00;4,01
351;7;УМ-Банк;1441;Свердловская обл.;4 013 380,00;3 936 700,00;76 680,00;1,95
352;3;Мастер-Капитал;3011;Москва и обл.;4 008 618,00;4 042 010,00;-33 392,00;-0,83
353;-1;Международный Коммерческий Банк;2524;Москва и обл.;3 997 328,00;4 131 488,00;-134 160,00;-3,25
354;114;Земкомбанк;574;Ростовская обл.;3 986 697,00;1 829 352,00;2 157 345,00;117,93
355;13;Долинск;857;Сахалинская обл.;3 970 835,00;3 717 696,00;253 139,00;6,81
356;9;Аксонбанк;680;Костромская обл.;3 858 320,00;3 801 239,00;57 081,00;1,50
357;10;Национальный Залоговый Банк;2944;Москва и обл.;3 853 570,00;3 774 097,00;79 473,00;2,11
358;11;Бланк Банк;2368;Москва и обл.;3 840 471,00;3 682 750,00;157 721,00;4,28
359;14;Мегаполис;3265;Чувашия;3 822 828,00;3 626 784,00;196 044,00;5,41
360;3;Банк Реалист;2646;Москва и обл.;3 789 732,00;3 825 422,00;-35 690,00;-0,93
361;18;Камчаткомагропромбанк;545;Камчатская обл.;3 783 673,00;3 436 042,00;347 631,00;10,12
362;15;Кузнецкий Мост;2254;Москва и обл.;3 757 619,00;3 527 196,00;230 423,00;6,53
363;-9;РАМ Банк;3480;Москва и обл.;3 723 854,00;4 051 584,00;-327 730,00;-8,09
364;7;Иваново;1763;Ивановская обл.;3 720 685,00;3 656 761,00;63 924,00;1,75
365;-4;Бест Эффортс Банк;435;Москва и обл.;3 688 784,00;3 859 614,00;-170 830,00;-4,43
366;4;Уралпромбанк;2964;Челябинская обл.;3 662 337,00;3 664 926,00;-2 589,00;-0,07
367;9;Ермак;1809;Ханты-Мансийский АО — Югра;3 661 276,00;3 543 788,00;117 488,00;3,32
368;13;Рапида;3371;Москва и обл.;3 648 384,00;3 374 423,00;273 961,00;8,12
369;-3;Невский Банк;1068;Санкт-Петербург и обл.;3 559 763,00;3 783 479,00;-223 716,00;-5,91
370;4;Крыловский;456;Краснодарский край;3 542 445,00;3 589 802,00;-47 357,00;-1,32
371;1;Метрополь;1639;Москва и обл.;3 476 847,00;3 641 132,00;-164 285,00;-4,51
372;15;Братский АНКБ;1144;Иркутская обл.;3 399 154,00;3 254 094,00;145 060,00;4,46
373;7;Алтайкапиталбанк;2659;Алтайский край;3 379 911,00;3 424 854,00;-44 943,00;-1,31
374;17;Живаго Банк;2065;Рязанская обл.;3 365 940,00;3 219 315,00;146 625,00;4,55
375;20;Первый Инвестиционный Банк;604;Москва и обл.;3 360 156,00;3 070 022,00;290 134,00;9,45
376;2;Крокус-Банк;2682;Москва и обл.;3 343 186,00;3 455 779,00;-112 593,00;-3,26
377;13;Донхлеббанк;2285;Ростовская обл.;3 328 622,00;3 226 121,00;102 501,00;3,18
378;8;Сибэс;208;Омская обл.;3 317 873,00;3 267 303,00;50 570,00;1,55
379;10;Банк Экономический Союз;2798;Москва и обл.;3 262 530,00;3 247 246,00;15 284,00;0,47
380;4;НОКССбанк;3202;Волгоградская обл.;3 259 935,00;3 309 028,00;-49 093,00;-1,48
381;4;Центрально-Европейский Банк;2670;Москва и обл.;3 254 236,00;3 271 090,00;-16 854,00;-0,52
382;1;Еврокапитал-Альянс;2672;Ярославская обл.;3 233 328,00;3 352 270,00;-118 942,00;-3,55
383;10;Кубанский Универсальный Банк;2898;Краснодарский край;3 230 012,00;3 143 289,00;86 723,00;2,76
384;4;ИТ Банк;2609;Омская обл.;3 167 790,00;3 253 334,00;-85 544,00;-2,63
385;-10;ИСБ;3010;Москва и обл.;3 134 186,00;3 546 877,00;-412 691,00;-11,64
386;16;Кредпромбанк;1165;Ярославская обл.;3 105 056,00;2 914 092,00;190 964,00;6,55
387;5;Новый Московский Банк;2932;Москва и обл.;3 095 801,00;3 209 228,00;-113 427,00;-3,53
388;6;Татагропромбанк;728;Татарстан;3 081 912,00;3 125 228,00;-43 316,00;-1,39
389;-7;РТС-Банк;3401;Самарская обл.;3 052 594,00;3 356 389,00;-303 795,00;-9,05
390;6;Евроальянс;1781;Ивановская обл.;3 026 161,00;3 038 070,00;-11 909,00;-0,39
391;10;РБА;3413;Москва и обл.;3 021 182,00;2 952 945,00;68 237,00;2,31
392;8;Костромаселькомбанк;1115;Костромская обл.;2 994 468,00;2 980 979,00;13 489,00;0,45
393;11;Владбизнесбанк;903;Владимирская обл.;2 960 783,00;2 868 904,00;91 879,00;3,20
394;4;Банк Премьер Кредит;1663;Москва и обл.;2 946 827,00;3 013 843,00;-67 016,00;-2,22
395;10;Оргбанк;3312;Москва и обл.;2 908 915,00;2 853 827,00;55 088,00;1,93
396;7;Экономикс-Банк;2136;Москва и обл.;2 884 963,00;2 896 173,00;-11 210,00;-0,39
397;10;Йошкар-Ола;2802;Марий Эл;2 875 124,00;2 837 671,00;37 453,00;1,32
398;-1;Тамбовкредитпромбанк;1312;Тамбовская обл.;2 866 078,00;3 032 401,00;-166 323,00;-5,48
399;20;БСТ-Банк;2883;Кемеровская обл.;2 861 993,00;2 580 742,00;281 251,00;10,90
400;9;Международный Банк Развития;2704;Москва и обл.;2 858 442,00;2 810 641,00;47 801,00;1,70
401;20;Межрегиональный Почтовый Банк;3171;Москва и обл.;2 849 779,00;2 537 898,00;311 881,00;12,29
402;6;Аспект;608;Москва и обл.;2 818 895,00;2 828 758,00;-9 863,00;-0,35
403;8;ЮМК Банк;3495;Краснодарский край;2 792 888,00;2 724 513,00;68 375,00;2,51
404;6;Вестерн Юнион ДП Восток;2726;Москва и обл.;2 768 166,00;2 793 658,00;-25 492,00;-0,91
405;18;Кредит Экспресс;3186;Ростовская обл.;2 724 733,00;2 493 539,00;231 194,00;9,27
406;7;Озон Банк;3516;Москва и обл.;2 723 026,00;2 690 694,00;32 332,00;1,20
407;8;Апабанк;2404;Москва и обл.;2 704 207,00;2 611 967,00;92 240,00;3,53
408;9;Новация;840;Адыгея;2 676 416,00;2 602 222,00;74 194,00;2,85
409;11;Первый Клиентский Банк;3436;Москва и обл.;2 649 664,00;2 577 513,00;72 151,00;2,80
410;4;Унифондбанк;3416;Москва и обл.;2 622 465,00;2 655 061,00;-32 596,00;-1,23
411;7;Канский;860;Красноярский край;2 610 705,00;2 598 534,00;12 171,00;0,47
412;-48;Сельмашбанк;106;Ростовская обл.;2 603 236,00;3 822 370,00;-1 219 134,00;-31,89
413;3;Заубер Банк;1614;Санкт-Петербург и обл.;2 549 278,00;2 603 563,00;-54 285,00;-2,09
414;15;Росбизнесбанк;1405;Москва и обл.;2 539 368,00;2 446 427,00;92 941,00;3,80
415;12;ИРС;272;Москва и обл.;2 494 125,00;2 468 421,00;25 704,00;1,04
416;10;Элита;1399;Калужская обл.;2 491 308,00;2 470 875,00;20 433,00;0,83
417;13;Взаимодействие;1704;Новосибирская обл.;2 476 205,00;2 426 804,00;49 401,00;2,04
418;7;Газнефтьбанк;3223;Саратовская обл.;2 427 032,00;2 479 950,00;-52 918,00;-2,13
419;-7;Новое Время;3492;Москва и обл.;2 409 755,00;2 692 662,00;-282 907,00;-10,51
420;12;Внешфинбанк;3173;Краснодарский край;2 395 932,00;2 384 358,00;11 574,00;0,49
421;1;Промсельхозбанк;538;Москва и обл.;2 394 410,00;2 509 331,00;-114 921,00;-4,58
422;15;Новый Символ;370;Москва и обл.;2 389 393,00;2 321 152,00;68 241,00;2,94
423;11;Резерв;2364;Челябинская обл.;2 387 893,00;2 374 918,00;12 975,00;0,55
424;14;Банк Пермь;875;Пермская обл.;2 356 752,00;2 289 611,00;67 141,00;2,93
425;8;Вологдабанк;992;Вологодская обл.;2 350 563,00;2 381 754,00;-31 191,00;-1,31
426;-20;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;2 325 820,00;2 840 686,00;-514 866,00;-18,12
427;8;Тальменка-Банк;826;Алтайский край;2 324 552,00;2 364 964,00;-40 412,00;-1,71
428;0;Кросна-Банк;2607;Москва и обл.;2 322 431,00;2 454 408,00;-131 977,00;-5,38
429;11;Международный Строительный Банк;3484;Москва и обл.;2 317 009,00;2 285 430,00;31 579,00;1,38
430;11;Спиритбанк;2053;Тульская обл.;2 297 627,00;2 254 624,00;43 003,00;1,91
431;8;К2 Банк;2851;Карачаево-Черкесия;2 282 488,00;2 289 320,00;-6 832,00;-0,30
432;11;Викинг;2;Санкт-Петербург и обл.;2 275 763,00;2 243 862,00;31 901,00;1,42
433;9;Вкабанк;1027;Астраханская обл.;2 262 787,00;2 248 804,00;13 983,00;0,62
434;19;Преодоление;2649;Москва и обл.;2 233 696,00;2 082 150,00;151 546,00;7,28
435;-4;Система;2846;Москва и обл.;2 210 069,00;2 414 542,00;-204 473,00;-8,47
436;9;Далена Банк;1948;Москва и обл.;2 163 785,00;2 204 240,00;-40 455,00;-1,84
437;-13;Столичный Кредит;2853;Москва и обл.;2 143 234,00;2 493 210,00;-349 976,00;-14,04
438;12;Миръ;3089;Москва и обл.;2 139 863,00;2 104 375,00;35 488,00;1,69
439;18;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;2 117 586,00;1 998 924,00;118 662,00;5,94
440;9;Капитал;575;Москва и обл.;2 105 242,00;2 108 312,00;-3 070,00;-0,15
441;3;Яринтербанк;2564;Ярославская обл.;2 098 516,00;2 210 309,00;-111 793,00;-5,06
442;5;Профессионал Банк;3296;Москва и обл.;2 086 366,00;2 129 682,00;-43 316,00;-2,03
443;8;Народный Банк;2249;Карачаево-Черкесия;2 081 691,00;2 097 434,00;-15 743,00;-0,75
444;16;Руна-Банк;3207;Москва и обл.;2 079 272,00;1 939 030,00;140 242,00;7,23
445;-9;Алтынбанк;2070;Татарстан;2 079 059,00;2 338 703,00;-259 644,00;-11,10
446;6;Старооскольский Агропромбанк;1050;Белгородская обл.;2 025 824,00;2 096 252,00;-70 428,00;-3,36
447;11;Проинвестбанк;784;Пермская обл.;2 018 502,00;1 978 726,00;39 776,00;2,01
448;-2;Булгар Банк;1917;Ярославская обл.;2 003 091,00;2 196 317,00;-193 226,00;-8,80
449;6;Банк Глобус;2438;Москва и обл.;1 992 326,00;2 064 173,00;-71 847,00;-3,48
450;9;Кетовский Коммерческий Банк;842;Курганская обл.;1 953 069,00;1 959 025,00;-5 956,00;-0,30
451;10;Кемсоцинбанк;96;Кемеровская обл.;1 951 219,00;1 934 961,00;16 258,00;0,84
452;-4;Московский Вексельный Банк;2697;Москва и обл.;1 926 623,00;2 111 667,00;-185 044,00;-8,76
453;1;Россита-Банк;3257;Москва и обл.;1 921 090,00;2 064 622,00;-143 532,00;-6,95
454;15;ПэйПал Ру;3517;Москва и обл.;1 914 629,00;1 820 865,00;93 764,00;5,15
455;10;Крона-Банк;2499;Иркутская обл.;1 902 106,00;1 898 421,00;3 685,00;0,19
456;8;Современные Стандарты Бизнеса;3397;Москва и обл.;1 887 697,00;1 903 727,00;-16 030,00;-0,84
457;5;Вятич;2796;Рязанская обл.;1 887 353,00;1 930 484,00;-43 131,00;-2,23
458;8;Майкопбанк;1136;Адыгея;1 879 156,00;1 850 381,00;28 775,00;1,56
459;-3;Златкомбанк;568;Москва и обл.;1 862 886,00;2 049 411,00;-186 525,00;-9,10
460;7;Приобье;537;Ханты-Мансийский АО — Югра;1 843 737,00;1 847 763,00;-4 026,00;-0,22
461;2;КОР;2148;Волгоградская обл.;1 827 400,00;1 906 966,00;-79 566,00;-4,17
462;9;Великие Луки Банк;598;Псковская обл.;1 775 047,00;1 753 619,00;21 428,00;1,22
463;18;Социум-Банк;2881;Москва и обл.;1 768 372,00;1 686 323,00;82 049,00;4,87
464;18;Америкэн Экспресс Банк;3460;Москва и обл.;1 765 567,00;1 677 872,00;87 695,00;5,23
465;11;Холмск;503;Сахалинская обл.;1 756 892,00;1 712 150,00;44 742,00;2,61
466;14;Дом-Банк;3209;Москва и обл.;1 745 325,00;1 697 217,00;48 108,00;2,83
467;17;Тагилбанк;1635;Свердловская обл.;1 721 918,00;1 663 508,00;58 410,00;3,51
468;9;Лайтбанк;3177;Москва и обл.;1 702 604,00;1 711 101,00;-8 497,00;-0,50
469;6;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 701 780,00;1 719 949,00;-18 169,00;-1,06
470;13;Бум-Банк;1137;Кабардино-Балкария;1 695 652,00;1 670 430,00;25 222,00;1,51
471;7;ИК Банк;1732;Татарстан;1 692 780,00;1 708 001,00;-15 221,00;-0,89
472;0;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 690 730,00;1 745 623,00;-54 893,00;-3,14
473;30;Прайм Финанс;2758;Санкт-Петербург и обл.;1 690 585,00;1 427 917,00;262 668,00;18,40
474;-1;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 689 634,00;1 742 145,00;-52 511,00;-3,01
475;12;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 680 840,00;1 651 502,00;29 338,00;1,78
476;-2;Мурманский Расчетный Центр;3341;Мурманская обл.;1 669 757,00;1 737 401,00;-67 644,00;-3,89
477;8;Вестинтербанк;3398;Москва и обл.;1 666 306,00;1 660 048,00;6 258,00;0,38
478;10;Икано Банк;3519;Центр;1 633 777,00;1 606 857,00;26 920,00;1,68
479;12;Акцент;696;Оренбургская обл.;1 583 407,00;1 530 394,00;53 013,00;3,46
480;12;Арзамас;1281;Нижегородская обл.;1 578 746,00;1 523 036,00;55 710,00;3,66
481;5;Спутник;1071;Оренбургская обл.;1 571 366,00;1 654 036,00;-82 670,00;-5,00
482;7;Ноосфера;2650;Республика Алтай;1 535 593,00;1 604 731,00;-69 138,00;-4,31
483;18;Кузбассхимбанк;2868;Кемеровская обл.;1 532 433,00;1 444 405,00;88 028,00;6,09
484;-5;Новый Кредитный Союз;3139;Москва и обл.;1 519 809,00;1 701 269,00;-181 460,00;-10,67
485;8;Саратов;330;Саратовская обл.;1 511 187,00;1 517 332,00;-6 145,00;-0,40
486;12;Нальчик;695;Кабардино-Балкария;1 483 896,00;1 449 080,00;34 816,00;2,40
487;17;Риал-Кредит;3393;Москва и обл.;1 469 594,00;1 422 181,00;47 413,00;3,33
488;8;Первый Дортрансбанк;3271;Кировская обл.;1 461 954,00;1 464 094,00;-2 140,00;-0,15
489;17;Вэлтон Банк;1105;Белгородская обл.;1 460 268,00;1 381 239,00;79 029,00;5,72
490;4;Сервис Резерв;2034;Москва и обл.;1 455 915,00;1 508 919,00;-53 004,00;-3,51
491;8;Калуга;1151;Калужская обл.;1 451 764,00;1 448 369,00;3 395,00;0,23
492;3;Соколовский;2830;Москва и обл.;1 449 336,00;1 486 156,00;-36 820,00;-2,48
493;19;РФИ Банк;3351;Москва и обл.;1 432 659,00;1 317 491,00;115 168,00;8,74
494;8;Уралфинанс;1370;Свердловская обл.;1 396 149,00;1 439 801,00;-43 652,00;-3,03
495;14;Саммит Банк;85;Приморский край;1 380 568,00;1 331 596,00;48 972,00;3,68
496;15;ГринКомБанк;1184;Иркутская обл.;1 365 312,00;1 326 017,00;39 295,00;2,96
497;13;Почтобанк;1788;Пермская обл.;1 358 580,00;1 329 649,00;28 931,00;2,18
498;16;Агора;3231;Москва и обл.;1 348 973,00;1 304 097,00;44 876,00;3,44
499;1;Инкаробанк;2696;Москва и обл.;1 339 637,00;1 445 474,00;-105 837,00;-7,32
500;13;Финтрастбанк;3104;Москва и обл.;1 329 937,00;1 307 880,00;22 057,00;1,69
501;4;Синергия;2884;Саратовская обл.;1 319 880,00;1 418 720,00;-98 840,00;-6,97
502;-5;Тендер-Банк;2252;Москва и обл.;1 312 478,00;1 457 490,00;-145 012,00;-9,95
503;16;Химик;1114;Нижегородская обл.;1 294 701,00;1 179 717,00;114 984,00;9,75
504;3;Новый Век;3417;Москва и обл.;1 286 356,00;1 377 537,00;-91 181,00;-6,62
505;10;Примтеркомбанк;21;Приморский край;1 234 436,00;1 291 028,00;-56 592,00;-4,38
506;11;Михайловский ПЖСБ;2961;Волгоградская обл.;1 214 374,00;1 242 442,00;-28 068,00;-2,26
507;-37;Народный Доверительный Банк;2374;Москва и обл.;1 195 409,00;1 804 666,00;-609 257,00;-33,76
508;10;Кредитинвест;1197;Дагестан;1 185 159,00;1 239 624,00;-54 465,00;-4,39
509;-19;Объединенная Расчетная Система;3342;Москва и обл.;1 170 040,00;1 553 673,00;-383 633,00;-24,69
510;26;Республиканский Кредитный Альянс;3017;Москва и обл.;1 156 678,00;1 065 600,00;91 078,00;8,55
511;27;Онего;2484;Карелия;1 141 284,00;1 035 355,00;105 929,00;10,23
512;21;Вакобанк;1291;Псковская обл.;1 137 150,00;1 083 886,00;53 264,00;4,91
513;11;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;1 125 375,00;1 140 354,00;-14 979,00;-1,31
514;9;Курган;2568;Курганская обл.;1 120 814,00;1 144 193,00;-23 379,00;-2,04
515;14;Жилкредит;1736;Москва и обл.;1 114 602,00;1 112 058,00;2 544,00;0,23
516;-8;Арсенал;3000;Москва и обл.;1 110 908,00;1 332 296,00;-221 388,00;-16,62
517;3;Новый Промышленный Банк;930;Москва и обл.;1 098 347,00;1 158 351,00;-60 004,00;-5,18
518;33;МТИ Банк;1052;Москва и обл.;1 097 967,00;904 785,00;193 182,00;21,35
519;15;Дон-Тексбанк;1818;Ростовская обл.;1 095 572,00;1 083 116,00;12 456,00;1,15
520;8;Финарс Банк;2938;Москва и обл.;1 092 944,00;1 112 219,00;-19 275,00;-1,73
521;5;Финансовый Капитал;3288;Санкт-Петербург и обл.;1 086 694,00;1 131 539,00;-44 845,00;-3,96
522;8;Банк РМП;2574;Москва и обл.;1 081 652,00;1 111 244,00;-29 592,00;-2,66
523;4;Первоуральскбанк;965;Свердловская обл.;1 068 505,00;1 130 912,00;-62 407,00;-5,52
524;-2;Сталь Банк;2248;Москва и обл.;1 065 852,00;1 144 270,00;-78 418,00;-6,85
525;10;ЕАТП Банк;1765;Астраханская обл.;1 055 296,00;1 068 074,00;-12 778,00;-1,20
526;6;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 038 036,00;1 090 219,00;-52 183,00;-4,79
527;4;Космос;2245;Москва и обл.;1 031 016,00;1 107 352,00;-76 336,00;-6,89
