Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Март, 2012, тыс. рублей;Февраль, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
259;4;Банк Акцепт;567;Новосибирская обл.;8 723 486,00;8 516 542,00;206 944,00;2,43
260;11;Башинвестбанк;2189;Башкортостан;8 719 905,00;8 130 929,00;588 976,00;7,24
261;-3;Екатеринбург;3161;Свердловская обл.;8 669 343,00;8 769 440,00;-100 097,00;-1,14
262;-11;Банк Жилищного Финансирования;3138;Москва и обл.;8 602 643,00;9 326 542,00;-723 899,00;-7,76
263;-4;Денизбанк Москва;3330;Москва и обл.;8 515 905,00;8 722 512,00;-206 607,00;-2,37
264;9;Экспресс;3084;Дагестан;8 490 714,00;8 053 836,00;436 878,00;5,42
265;-16;Рублев;3098;Москва и обл.;8 455 134,00;9 410 398,00;-955 264,00;-10,15
266;-5;Международный Акционерный Банк;1987;Москва и обл.;8 430 017,00;8 605 185,00;-175 168,00;-2,04
267;9;Роскомснаббанк (бывш. Башкомснаббанк);1398;Башкортостан;8 377 137,00;7 993 887,00;383 250,00;4,79
268;-3;Промсбербанк;1043;Москва и обл.;8 352 748,00;8 485 943,00;-133 195,00;-1,57
269;0;Нефтяной Альянс;2859;Москва и обл.;8 310 921,00;8 287 503,00;23 418,00;0,28
270;23;АйСиБиСи Банк;3475;Москва и обл.;8 296 776,00;7 094 810,00;1 201 966,00;16,94
271;-34;Эс-Би-Ай Банк;3185;Москва и обл.;8 274 728,00;10 045 691,00;-1 770 963,00;-17,63
272;-4;Евромет;2902;Москва и обл.;8 214 486,00;8 354 198,00;-139 712,00;-1,67
273;-13;Гарант-Инвест;2576;Москва и обл.;8 172 539,00;8 712 481,00;-539 942,00;-6,20
274;18;Международный Коммерческий Банк;2524;Москва и обл.;8 172 114,00;7 135 692,00;1 036 422,00;14,52
275;-9;Унифин;2654;Москва и обл.;8 036 817,00;8 369 370,00;-332 553,00;-3,97
276;-1;БайкалБанк;2632;Бурятия;8 035 610,00;8 017 050,00;18 560,00;0,23
277;-21;Метробанк;2548;Москва и обл.;7 838 052,00;8 892 919,00;-1 054 867,00;-11,86
278;1;Белгородсоцбанк;760;Белгородская обл.;7 786 100,00;7 906 586,00;-120 486,00;-1,52
279;-1;Снежинский;1376;Челябинская обл.;7 742 718,00;7 925 527,00;-182 809,00;-2,31
280;6;Первый Экспресс;3237;Тульская обл.;7 721 022,00;7 500 158,00;220 864,00;2,94
281;1;Волго-Камский Банк;282;Самарская обл.;7 691 983,00;7 602 474,00;89 509,00;1,18
282;-10;СЭБ Банк;3235;Санкт-Петербург и обл.;7 630 735,00;8 096 590,00;-465 855,00;-5,75
283;4;Кузнецкбизнесбанк;1158;Кемеровская обл.;7 612 731,00;7 389 519,00;223 212,00;3,02
284;-3;Новый Московский Банк;2932;Москва и обл.;7 500 064,00;7 633 664,00;-133 600,00;-1,75
285;4;РАМ Банк;3480;Москва и обл.;7 421 846,00;7 307 729,00;114 117,00;1,56
286;-9;Кредит-Москва;5;Москва и обл.;7 419 119,00;7 960 783,00;-541 664,00;-6,80
287;11;Русь;704;Оренбургская обл.;7 375 447,00;6 959 453,00;415 994,00;5,98
288;30;Миллениум Банк;3423;Москва и обл.;7 373 570,00;6 058 824,00;1 314 746,00;21,70
289;-1;Северо-Восточный Альянс;2768;Москва и обл.;7 364 006,00;7 317 737,00;46 269,00;0,63
290;-6;Платежный Центр;3166;Новосибирская обл.;7 324 088,00;7 530 014,00;-205 926,00;-2,73
291;-98;Ю Би Эс Банк;3463;Москва и обл.;7 315 031,00;13 353 114,00;-6 038 083,00;-45,22
292;4;КС Банк;1752;Мордовия;7 154 301,00;7 002 239,00;152 062,00;2,17
293;-13;Данске Банк;3307;Санкт-Петербург и обл.;7 136 582,00;7 679 231,00;-542 649,00;-7,07
294;-11;НИКО-Банк;702;Оренбургская обл.;7 103 100,00;7 536 282,00;-433 182,00;-5,75
295;-1;ОПМ-Банк;2734;Москва и обл.;7 082 960,00;7 082 660,00;300,00;0,00
296;-26;Вега-Банк;3270;Москва и обл.;7 075 961,00;8 212 300,00;-1 136 339,00;-13,84
297;-2;Русский Ипотечный Банк;1968;Москва и обл.;7 069 427,00;7 052 784,00;16 643,00;0,24
298;-8;Уралкапиталбанк;2519;Башкортостан;7 029 737,00;7 189 849,00;-160 112,00;-2,23
299;-8;АФ Банк;991;Башкортостан;7 008 393,00;7 170 884,00;-162 491,00;-2,27
300;-1;Росавтобанк;2767;Москва и обл.;6 909 277,00;6 673 721,00;235 556,00;3,53
301;-4;Ставропольпромстройбанк;1288;Ставропольский край;6 665 060,00;6 990 798,00;-325 738,00;-4,66
302;-1;Славянский Кредит;2960;Москва и обл.;6 659 804,00;6 430 484,00;229 320,00;3,57
303;4;Кузнецкий Мост;2254;Москва и обл.;6 613 402,00;6 274 283,00;339 119,00;5,40
304;9;Автоторгбанк;2776;Москва и обл.;6 518 639,00;6 154 820,00;363 819,00;5,91
305;-3;Тусар;2712;Москва и обл.;6 416 693,00;6 416 586,00;107,00;0,00
306;68;Ури Банк;3479;Москва и обл.;6 334 324,00;4 595 744,00;1 738 580,00;37,83
307;7;Транснациональный Банк;2108;Москва и обл.;6 299 922,00;6 107 719,00;192 203,00;3,15
308;-4;Томскпромстройбанк;1720;Томская обл.;6 297 002,00;6 348 940,00;-51 938,00;-0,82
309;-9;Финам Банк;2799;Москва и обл.;6 257 210,00;6 472 038,00;-214 828,00;-3,32
310;-7;Хованский;2145;Москва и обл.;6 252 711,00;6 390 295,00;-137 584,00;-2,15
311;-3;Датабанк;646;Удмуртия;6 227 417,00;6 259 219,00;-31 802,00;-0,51
312;-7;Темпбанк;55;Москва и обл.;6 125 712,00;6 311 193,00;-185 481,00;-2,94
313;-7;Банк на Гончарной (бывш. Япы Креди Банк Москва);2555;Москва и обл.;6 124 474,00;6 276 666,00;-152 192,00;-2,42
314;3;ПИР Банк;2655;Москва и обл.;6 031 783,00;6 060 279,00;-28 496,00;-0,47
315;7;Голдман Сакс Банк;3490;Москва и обл.;5 987 995,00;5 784 248,00;203 747,00;3,52
316;3;Рускобанк;138;Санкт-Петербург и обл.;5 974 173,00;5 967 597,00;6 576,00;0,11
317;-5;Банк Инноваций и Развития;2647;Москва и обл.;5 964 736,00;6 172 664,00;-207 928,00;-3,37
318;-7;Волга-Кредит;1153;Самарская обл.;5 942 133,00;6 221 394,00;-279 261,00;-4,49
319;12;Военно-Промышленный Банк;3065;Москва и обл.;5 937 672,00;5 629 067,00;308 605,00;5,48
320;17;Экспресс-Кредит;210;Москва и обл.;5 905 872,00;5 491 631,00;414 241,00;7,54
321;-6;Банк Казани;708;Татарстан;5 899 510,00;6 076 211,00;-176 701,00;-2,91
322;-12;Банк Оранжевый;1659;Санкт-Петербург и обл.;5 874 009,00;6 247 110,00;-373 101,00;-5,97
323;-7;Югра;880;Тюменская обл.;5 786 323,00;6 066 077,00;-279 754,00;-4,61
324;-3;Славия;2664;Москва и обл.;5 764 467,00;5 813 049,00;-48 582,00;-0,84
325;-1;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;5 759 748,00;5 724 422,00;35 326,00;0,62
326;16;Монолит;1967;Москва и обл.;5 723 693,00;5 335 634,00;388 059,00;7,27
327;9;Банк на Красных Воротах;2472;Москва и обл.;5 698 792,00;5 514 998,00;183 794,00;3,33
328;4;Бинбанк Тверь;777;Тверская обл.;5 692 617,00;5 609 043,00;83 574,00;1,49
329;4;Солид Банк;1329;Камчатская обл.;5 678 929,00;5 605 343,00;73 586,00;1,31
330;-1;Объединенный Банк Промышленных Инвестиций;2626;Москва и обл.;5 676 645,00;5 678 794,00;-2 149,00;-0,04
331;-4;Автоградбанк;1455;Татарстан;5 659 819,00;5 696 967,00;-37 148,00;-0,65
332;-6;Бенифит-Банк;3229;Москва и обл.;5 655 083,00;5 697 784,00;-42 701,00;-0,75
333;-3;Банк Финсервис;3388;Москва и обл.;5 620 793,00;5 657 374,00;-36 581,00;-0,65
334;7;Агросоюз;1459;Москва и обл.;5 565 176,00;5 340 092,00;225 084,00;4,21
335;8;Банк Раунд;2506;Москва и обл.;5 549 777,00;5 322 028,00;227 749,00;4,28
336;-1;ЕвроситиБанк;1869;Ставропольский край;5 534 769,00;5 515 742,00;19 027,00;0,34
337;-28;ПВ-Банк;634;Ульяновская обл.;5 525 430,00;6 259 017,00;-733 587,00;-11,72
338;12;Генбанк;2490;Москва и обл.;5 512 219,00;5 198 066,00;314 153,00;6,04
339;-19;Волжский Социальный Банк;2428;Самарская обл.;5 510 299,00;5 864 557,00;-354 258,00;-6,04
340;11;Бланк Банк;2368;Москва и обл.;5 464 559,00;5 191 652,00;272 907,00;5,26
341;3;Ишбанк;2867;Москва и обл.;5 457 975,00;5 287 393,00;170 582,00;3,23
342;-14;Потенциал;1019;Самарская обл.;5 354 910,00;5 683 088,00;-328 178,00;-5,77
343;-20;ФДБ;3071;Москва и обл.;5 336 925,00;5 747 843,00;-410 918,00;-7,15
344;2;Банк Кремлевский;2905;Москва и обл.;5 336 495,00;5 282 744,00;53 751,00;1,02
345;27;Фольксваген Банк Рус;3500;Москва и обл.;5 324 352,00;4 605 517,00;718 835,00;15,61
346;2;Альба Альянс;2593;Москва и обл.;5 311 932,00;5 230 544,00;81 388,00;1,56
347;0;Юг-Инвестбанк;2772;Краснодарский край;5 309 492,00;5 268 654,00;40 838,00;0,78
348;121;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;5 242 589,00;2 950 404,00;2 292 185,00;77,69
349;-24;Банк Развития Технологий;3441;Москва и обл.;5 211 792,00;5 713 808,00;-502 016,00;-8,79
350;-11;Банк БФТ;2273;Москва и обл.;5 097 232,00;5 421 341,00;-324 109,00;-5,98
351;-6;Сиббизнесбанк;2539;Тюменская обл.;5 073 610,00;5 284 819,00;-211 209,00;-4,00
352;0;Трансстройбанк;2807;Москва и обл.;5 073 367,00;5 178 027,00;-104 660,00;-2,02
353;10;Руссобанк;2313;Москва и обл.;5 066 157,00;4 794 694,00;271 463,00;5,66
354;1;Ассоциация;732;Нижегородская обл.;5 063 219,00;5 026 755,00;36 464,00;0,73
355;16;Московский Нефтехимический Банк;1411;Москва и обл.;5 048 874,00;4 608 798,00;440 076,00;9,55
356;-2;Северный Народный Банк;2721;Коми;5 043 490,00;5 047 250,00;-3 760,00;-0,07
357;35;Банк Расчетов и Сбережений;2617;Москва и обл.;5 034 897,00;4 223 644,00;811 253,00;19,21
358;4;Дагэнергобанк;3286;Дагестан;5 029 879,00;4 797 756,00;232 123,00;4,84
359;8;Национальный Залоговый Банк;2944;Москва и обл.;4 994 615,00;4 682 861,00;311 754,00;6,66
360;-20;Дил-Банк;3384;Москва и обл.;4 952 494,00;5 351 939,00;-399 445,00;-7,46
361;-12;Эксперт Банк;2949;Омская обл.;4 925 685,00;5 214 236,00;-288 551,00;-5,53
362;-2;Региональный Банк Развития;2782;Башкортостан;4 918 168,00;4 836 985,00;81 183,00;1,68
363;34;Экси-Банк;2530;Санкт-Петербург и обл.;4 899 820,00;4 125 483,00;774 337,00;18,77
364;-30;Актив Банк;2529;Мордовия;4 897 896,00;5 521 187,00;-623 291,00;-11,29
365;1;Промтрансбанк;2638;Башкортостан;4 892 046,00;4 690 034,00;202 012,00;4,31
366;-8;Ренессанс;1939;Москва и обл.;4 880 904,00;4 891 022,00;-10 118,00;-0,21
367;-11;Лесбанк;1598;Москва и обл.;4 872 754,00;4 979 246,00;-106 492,00;-2,14
368;-4;Софрино;2972;Москва и обл.;4 821 984,00;4 736 096,00;85 888,00;1,81
369;-10;Белгородпромстройбанк;1816;Белгородская обл.;4 809 799,00;4 837 754,00;-27 955,00;-0,58
370;-1;Сибнефтебанк;385;Тюменская обл.;4 683 974,00;4 644 741,00;39 233,00;0,84
371;13;Вокбанк;312;Нижегородская обл.;4 668 372,00;4 387 750,00;280 622,00;6,40
372;9;Зернобанк;2337;Алтайский край;4 664 540,00;4 426 854,00;237 686,00;5,37
373;0;Платина;2347;Москва и обл.;4 641 673,00;4 600 604,00;41 069,00;0,89
374;11;Новопокровский;467;Краснодарский край;4 613 815,00;4 351 906,00;261 909,00;6,02
375;-7;Чувашкредитпромбанк;1280;Чувашия;4 599 928,00;4 644 918,00;-44 990,00;-0,97
376;-1;Анкор Банк;889;Татарстан;4 591 406,00;4 593 551,00;-2 145,00;-0,05
377;-7;Сибсоцбанк;2015;Алтайский край;4 576 255,00;4 637 979,00;-61 724,00;-1,33
378;1;Мой Банк. Ипотека;2436;Башкортостан;4 556 830,00;4 467 636,00;89 194,00;2,00
379;-14;Бинбанк Мурманск;1276;Мурманская обл.;4 540 091,00;4 724 657,00;-184 566,00;-3,91
380;25;Камский Коммерческий Банк;438;Татарстан;4 509 140,00;4 014 558,00;494 582,00;12,32
381;2;Транспортный;3174;Москва и обл.;4 498 343,00;4 396 660,00;101 683,00;2,31
382;16;Русский Торговый Банк;2842;Москва и обл.;4 470 454,00;4 108 419,00;362 035,00;8,81
383;-7;Витас Банк;1955;Москва и обл.;4 446 525,00;4 547 605,00;-101 080,00;-2,22
384;-27;Проминвестбанк;2433;Москва и обл.;4 440 093,00;4 901 309,00;-461 216,00;-9,41
385;8;Развитие;2729;Карачаево-Черкесия;4 413 117,00;4 212 125,00;200 992,00;4,77
386;3;Клиентский;2324;Москва и обл.;4 410 415,00;4 261 466,00;148 949,00;3,50
387;27;Банк Город;2644;Москва и обл.;4 406 746,00;3 798 824,00;607 922,00;16,00
388;-35;Экономикс-Банк;2136;Москва и обл.;4 388 105,00;5 127 727,00;-739 622,00;-14,42
389;-2;Бинбанк Смоленск;1957;Смоленская обл.;4 365 775,00;4 286 460,00;79 315,00;1,85
390;5;Финансовый Стандарт;1053;Москва и обл.;4 365 432,00;4 190 479,00;174 953,00;4,18
391;-3;Банк Развития Региона;3315;Северная Осетия — Алания;4 358 119,00;4 272 633,00;85 486,00;2,00
392;-12;Нэклис-Банк;1671;Москва и обл.;4 304 067,00;4 453 722,00;-149 655,00;-3,36
393;11;Реалист Банк;1067;Иркутская обл.;4 274 160,00;4 033 944,00;240 216,00;5,95
394;-16;Банкхаус Эрбе;1717;Москва и обл.;4 269 842,00;4 522 223,00;-252 381,00;-5,58
395;4;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;4 267 330,00;4 079 118,00;188 212,00;4,61
396;5;Орловский Социальный Банк;2921;Орловская обл.;4 173 527,00;4 057 758,00;115 769,00;2,85
397;-11;Профит Банк;3234;Москва и обл.;4 169 294,00;4 288 616,00;-119 322,00;-2,78
398;-16;Енисейский Объединенный Банк;2645;Красноярский край;4 147 637,00;4 406 651,00;-259 014,00;-5,88
399;19;Русский Земельный Банк;2810;Москва и обл.;4 147 555,00;3 760 916,00;386 639,00;10,28
400;-9;ОФК Банк;2270;Москва и обл.;4 127 093,00;4 231 053,00;-103 960,00;-2,46
401;-5;ВостСибтранскомбанк;2731;Иркутская обл.;4 081 907,00;4 145 169,00;-63 262,00;-1,53
402;9;Торгово-Строительный Банк;1250;Москва и обл.;4 061 943,00;3 840 040,00;221 903,00;5,78
403;0;Нижневолжский Коммерческий Банк;931;Саратовская обл.;4 044 300,00;4 035 595,00;8 705,00;0,22
404;-14;Риабанк;3434;Москва и обл.;4 031 024,00;4 256 978,00;-225 954,00;-5,31
405;1;Новобанк;1352;Новгородская обл.;3 996 739,00;4 008 978,00;-12 239,00;-0,31
406;-29;Банк Заречье;817;Татарстан;3 988 299,00;4 543 753,00;-555 454,00;-12,22
407;14;Промэнергобанк;2728;Вологодская обл.;3 978 597,00;3 710 675,00;267 922,00;7,22
408;-6;Хлебобанк;1812;Москва и обл.;3 900 062,00;4 042 251,00;-142 189,00;-3,52
409;4;Лада-Кредит;2668;Самарская обл.;3 880 487,00;3 807 390,00;73 097,00;1,92
410;0;Банк БКФ;2684;Москва и обл.;3 878 172,00;3 887 891,00;-9 719,00;-0,25
411;-3;Джей энд Ти Банк;3061;Москва и обл.;3 872 747,00;3 908 229,00;-35 482,00;-0,91
412;-5;Промрегионбанк;2123;Томская обл.;3 844 516,00;3 916 049,00;-71 533,00;-1,83
413;-4;Стратегия;2801;Москва и обл.;3 807 983,00;3 893 602,00;-85 619,00;-2,20
414;13;Кранбанк;2271;Ивановская обл.;3 803 452,00;3 566 067,00;237 385,00;6,66
415;37;Татсоцбанк;480;Татарстан;3 788 101,00;3 141 658,00;646 443,00;20,58
416;15;Юникорбанк;2586;Москва и обл.;3 786 205,00;3 480 491,00;305 714,00;8,78
417;2;Аскольд;2480;Смоленская обл.;3 781 317,00;3 744 598,00;36 719,00;0,98
418;14;Ураллига;1626;Челябинская обл.;3 711 026,00;3 453 378,00;257 648,00;7,46
419;-3;Век;2299;Москва и обл.;3 678 323,00;3 783 795,00;-105 472,00;-2,79
420;-5;Зенит Сочи;232;Краснодарский край;3 666 251,00;3 791 040,00;-124 789,00;-3,29
421;-1;Ермак;1809;Тюменская обл.;3 665 813,00;3 739 580,00;-73 767,00;-1,97
422;1;Хакасский Муниципальный Банк;1049;Хакасия;3 663 759,00;3 685 912,00;-22 153,00;-0,60
423;-11;Межрегиональный Почтовый Банк;3171;Москва и обл.;3 652 302,00;3 807 680,00;-155 378,00;-4,08
424;0;Приоритет;3135;Самарская обл.;3 648 636,00;3 650 755,00;-2 119,00;-0,06
425;-3;Межрегиональный промышленно-строительный банк;752;Мордовия;3 623 173,00;3 700 625,00;-77 452,00;-2,09
426;30;Мастер-Капитал;3011;Москва и обл.;3 608 619,00;3 114 113,00;494 506,00;15,88
427;3;Донинвест;1617;Ростовская обл.;3 577 814,00;3 481 043,00;96 771,00;2,78
428;7;Москва-Сити;3247;Москва и обл.;3 536 743,00;3 327 254,00;209 489,00;6,30
429;-29;Спецсетьстройбанк;3062;Москва и обл.;3 520 565,00;4 065 058,00;-544 493,00;-13,39
430;-5;Донкомбанк;492;Ростовская обл.;3 498 810,00;3 634 913,00;-136 103,00;-3,74
431;-5;Нейва;1293;Свердловская обл.;3 472 323,00;3 617 010,00;-144 687,00;-4,00
432;16;2Т Банк;625;Москва и обл.;3 424 839,00;3 166 152,00;258 687,00;8,17
433;16;ПК-Банк;2652;Нижегородская обл.;3 370 164,00;3 161 181,00;208 983,00;6,61
434;-6;Тюменьагропромбанк;917;Тюменская обл.;3 364 206,00;3 532 281,00;-168 075,00;-4,76
435;12;Еврокоммерц;1777;Москва и обл.;3 334 343,00;3 169 955,00;164 388,00;5,19
436;3;Баренцбанк;2188;Мурманская обл.;3 330 112,00;3 272 306,00;57 806,00;1,77
437;-4;Бинбанк Сургут;1701;Тюменская обл.;3 320 179,00;3 435 743,00;-115 564,00;-3,36
438;4;Инвестиционный Союз;637;Москва и обл.;3 297 633,00;3 233 715,00;63 918,00;1,98
439;-5;РБА;3413;Ярославская обл.;3 281 668,00;3 422 857,00;-141 189,00;-4,12
440;-79;Крокус-Банк;2682;Москва и обл.;3 260 451,00;4 829 279,00;-1 568 828,00;-32,49
441;9;Горбанк;2982;Санкт-Петербург и обл.;3 252 676,00;3 158 326,00;94 350,00;2,99
442;1;Евроальянс;1781;Ивановская обл.;3 237 706,00;3 231 129,00;6 577,00;0,20
443;-49;Профессионал Банк;3296;Москва и обл.;3 228 305,00;4 203 741,00;-975 436,00;-23,20
444;-8;Стройлесбанк;2995;Тюменская обл.;3 210 688,00;3 297 130,00;-86 442,00;-2,62
445;-5;Итуруп;2390;Сахалинская обл.;3 208 756,00;3 257 264,00;-48 508,00;-1,49
446;7;Стромкомбанк;404;Красноярский край;3 199 635,00;3 130 412,00;69 223,00;2,21
447;4;Ипотека-Инвест;3070;Татарстан;3 186 886,00;3 151 032,00;35 854,00;1,14
448;-2;Интерактивный Банк;3378;Москва и обл.;3 186 683,00;3 191 531,00;-4 848,00;-0,15
449;-12;Нефтепромбанк;2156;Москва и обл.;3 135 784,00;3 282 642,00;-146 858,00;-4,47
450;8;Газстройбанк;2919;Москва и обл.;3 095 153,00;3 053 530,00;41 623,00;1,36
451;24;Северный Кредит;2398;Вологодская обл.;3 078 935,00;2 891 437,00;187 498,00;6,48
452;7;Межтрастбанк;2493;Москва и обл.;3 065 491,00;3 040 649,00;24 842,00;0,82
453;-12;Оргбанк;3312;Москва и обл.;3 058 715,00;3 254 831,00;-196 116,00;-6,03
454;13;Земский Банк;2900;Самарская обл.;3 035 235,00;2 976 521,00;58 714,00;1,97
455;16;Долинск;857;Сахалинская обл.;3 019 621,00;2 924 239,00;95 382,00;3,26
456;-12;Уралпромбанк;2964;Челябинская обл.;3 001 072,00;3 226 408,00;-225 336,00;-6,98
457;8;Капитал;575;Москва и обл.;2 994 425,00;2 993 201,00;1 224,00;0,04
458;24;Сити Инвест Банк;3194;Санкт-Петербург и обл.;2 982 884,00;2 811 044,00;171 840,00;6,11
459;4;Роял Кредит Банк;783;Хабаровский край;2 975 217,00;3 018 231,00;-43 014,00;-1,43
460;1;Океан Банк;1697;Москва и обл.;2 968 082,00;3 033 916,00;-65 834,00;-2,17
461;-1;Кузнецкий;609;Пензенская обл.;2 937 131,00;3 035 477,00;-98 346,00;-3,24
462;14;Камчаткомагропромбанк;545;Камчатская обл.;2 930 173,00;2 868 884,00;61 289,00;2,14
463;7;ИТ Банк;2609;Омская обл.;2 913 831,00;2 949 818,00;-35 987,00;-1,22
464;4;Алтайкапиталбанк;2659;Алтайский край;2 897 742,00;2 954 974,00;-57 232,00;-1,94
465;-3;Региональный Кредитный Банк;1608;Калининградская обл.;2 888 708,00;3 022 491,00;-133 783,00;-4,43
466;30;Сберинвестбанк;1743;Свердловская обл.;2 874 483,00;2 575 721,00;298 762,00;11,60
467;-10;Банк МБФИ;2073;Москва и обл.;2 847 972,00;3 075 257,00;-227 285,00;-7,39
468;9;Мосуралбанк;2468;Москва и обл.;2 811 647,00;2 855 739,00;-44 092,00;-1,54
469;-52;Коммерческий Банк Развития;3364;Москва и обл.;2 810 678,00;3 767 042,00;-956 364,00;-25,39
470;56;Совинком;2302;Москва и обл.;2 808 756,00;2 384 934,00;423 822,00;17,77
471;3;Аспект;608;Москва и обл.;2 778 647,00;2 895 681,00;-117 034,00;-4,04
472;73;Консервативный Коммерческий Банк;1087;Астраханская обл.;2 774 242,00;2 173 966,00;600 276,00;27,61
473;16;Универсальный Кредит;2903;Москва и обл.;2 761 682,00;2 719 639,00;42 043,00;1,55
474;4;Инкаробанк;2696;Москва и обл.;2 757 328,00;2 852 137,00;-94 809,00;-3,32
475;11;НОКССбанк;3202;Волгоградская обл.;2 754 837,00;2 768 291,00;-13 454,00;-0,49
476;74;Финансово-Промышленный Капитал;3295;Москва и обл.;2 753 940,00;2 125 523,00;628 417,00;29,57
477;4;Еврокредит;2957;Москва и обл.;2 730 593,00;2 813 976,00;-83 383,00;-2,96
478;1;Живаго Банк;2065;Рязанская обл.;2 717 961,00;2 842 637,00;-124 676,00;-4,39
479;1;Венец;524;Ульяновская обл.;2 716 105,00;2 827 927,00;-111 822,00;-3,95
480;-35;Преодоление;2649;Москва и обл.;2 711 451,00;3 192 153,00;-480 702,00;-15,06
481;10;Азия-Инвест Банк;3303;Москва и обл.;2 706 146,00;2 675 741,00;30 405,00;1,14
482;3;Агророс;2860;Саратовская обл.;2 704 948,00;2 776 358,00;-71 410,00;-2,57
483;9;Синко-Банк;2838;Москва и обл.;2 686 061,00;2 640 305,00;45 756,00;1,73
484;-29;Союзный;3236;Москва и обл.;2 668 172,00;3 119 371,00;-451 199,00;-14,46
485;10;Интеркапитал-Банк;2706;Мордовия;2 662 998,00;2 587 977,00;75 021,00;2,90
486;-2;ЕвроАксис Банк;3273;Москва и обл.;2 648 803,00;2 780 408,00;-131 605,00;-4,73
487;26;ИпоТек Банк;2794;Москва и обл.;2 624 041,00;2 443 349,00;180 692,00;7,40
488;-1;Уралприватбанк;153;Свердловская обл.;2 614 495,00;2 749 205,00;-134 710,00;-4,90
489;-1;Траст Капитал Банк;2741;Москва и обл.;2 598 297,00;2 731 076,00;-132 779,00;-4,86
490;9;Милбанк;3256;Москва и обл.;2 595 529,00;2 553 806,00;41 723,00;1,63
491;21;ИРС;272;Москва и обл.;2 584 162,00;2 444 619,00;139 543,00;5,71
492;6;Енисей;474;Красноярский край;2 557 115,00;2 568 046,00;-10 931,00;-0,43
493;-3;Международный Инвестиционный Банк;2742;Москва и обл.;2 547 368,00;2 692 101,00;-144 733,00;-5,38
494;39;Банк ИТБ;3128;Москва и обл.;2 534 385,00;2 287 277,00;247 108,00;10,80
495;-66;Интеркредит;3047;Москва и обл.;2 521 639,00;3 486 822,00;-965 183,00;-27,68
496;1;Уссури;596;Хабаровский край;2 517 363,00;2 574 348,00;-56 985,00;-2,21
497;12;Костромаселькомбанк;1115;Костромская обл.;2 516 478,00;2 459 815,00;56 663,00;2,30
498;22;Мосводоканалбанк;2863;Москва и обл.;2 504 847,00;2 402 220,00;102 627,00;4,27
499;11;Гагаринский;606;Москва и обл.;2 493 532,00;2 450 369,00;43 163,00;1,76
500;2;Тульский Промышленник;2382;Тульская обл.;2 476 250,00;2 527 908,00;-51 658,00;-2,04
501;13;УМ-Банк;1441;Свердловская обл.;2 473 520,00;2 440 750,00;32 770,00;1,34
502;-29;Республиканский Банк;3277;Москва и обл.;2 468 004,00;2 901 563,00;-433 559,00;-14,94
503;24;Смартбанк;3408;Москва и обл.;2 463 451,00;2 355 976,00;107 475,00;4,56
504;19;Таатта;1249;Саха (Якутия);2 451 323,00;2 392 633,00;58 690,00;2,45
505;10;Вкабанк;1027;Астраханская обл.;2 450 116,00;2 434 604,00;15 512,00;0,64
506;-5;Росбизнесбанк;1405;Москва и обл.;2 448 250,00;2 531 373,00;-83 123,00;-3,28
507;-2;Витабанк;356;Санкт-Петербург и обл.;2 442 840,00;2 490 756,00;-47 916,00;-1,92
508;-42;Первый Инвестиционный Банк;604;Москва и обл.;2 441 147,00;2 991 121,00;-549 974,00;-18,39
509;9;Банк Экономический Союз;2798;Москва и обл.;2 433 978,00;2 415 813,00;18 165,00;0,75
510;-7;Банк РМП;2574;Москва и обл.;2 421 328,00;2 508 684,00;-87 356,00;-3,48
511;-47;Гринфилдбанк;2711;Москва и обл.;2 420 859,00;3 016 600,00;-595 741,00;-19,75
512;4;Национальный Банк Сбережений;1949;Ивановская обл.;2 419 850,00;2 425 493,00;-5 643,00;-0,23
513;-5;Форус Банк;3457;Нижегородская обл.;2 392 588,00;2 474 972,00;-82 384,00;-3,33
514;-10;Крыловский;456;Краснодарский край;2 381 193,00;2 498 418,00;-117 225,00;-4,69
515;24;Констанс-Банк;2228;Санкт-Петербург и обл.;2 376 204,00;2 210 706,00;165 498,00;7,49
516;-9;Московский Коммерческий Банк;3172;Москва и обл.;2 374 289,00;2 482 684,00;-108 395,00;-4,37
517;12;Аксонбанк;680;Костромская обл.;2 373 716,00;2 349 360,00;24 356,00;1,04
518;-7;Профессионал Банк;2471;Москва и обл.;2 372 863,00;2 445 701,00;-72 838,00;-2,98
519;5;Вологжанин;1896;Вологодская обл.;2 372 289,00;2 389 687,00;-17 398,00;-0,73
520;-66;Невский Банк;1068;Санкт-Петербург и обл.;2 357 196,00;3 121 665,00;-764 469,00;-24,49
521;26;Союзпромбанк;2965;Москва и обл.;2 353 114,00;2 157 983,00;195 131,00;9,04
522;-16;Система;2846;Москва и обл.;2 351 939,00;2 488 011,00;-136 072,00;-5,47
523;-23;Банк Премьер Кредит;1663;Коми;2 345 690,00;2 552 128,00;-206 438,00;-8,09
524;7;Тамбовкредитпромбанк;1312;Тамбовская обл.;2 335 736,00;2 327 491,00;8 245,00;0,35
525;34;Навигатор;2469;Москва и обл.;2 326 402,00;1 987 627,00;338 775,00;17,04
