Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Декабрь, 2010, тыс. рублей;Ноябрь, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
261;1;Банк на Гончарной (бывш. Япы Креди Банк Москва);2555;Москва и обл.;6 938 620,00;6 713 630,00;224 990,00;3,35
262;-8;Ставропольпромстройбанк;1288;Ставропольский край;6 892 649,00;7 025 553,00;-132 904,00;-1,89
263;-4;Социнвестбанк;1132;Башкортостан;6 866 783,00;6 777 337,00;89 446,00;1,32
264;8;Квантмобайл Банк;1189;Омская обл.;6 840 925,00;6 272 691,00;568 234,00;9,06
265;-12;Русьуниверсалбанк;3293;Москва и обл.;6 818 627,00;7 026 778,00;-208 151,00;-2,96
266;-1;Темпбанк;55;Москва и обл.;6 665 686,00;6 488 972,00;176 714,00;2,72
267;3;СтарБанк;548;Тюменская обл.;6 586 167,00;6 349 104,00;237 063,00;3,73
268;-7;Роскомснаббанк (бывш. Башкомснаббанк);1398;Башкортостан;6 580 892,00;6 725 598,00;-144 706,00;-2,15
269;-11;Финпромбанк (ФПБ Банк);2157;Москва и обл.;6 498 659,00;6 790 813,00;-292 154,00;-4,30
270;-4;СЭБ Банк;3235;Санкт-Петербург и обл.;6 491 943,00;6 427 673,00;64 270,00;1,00
271;-7;Кузнецкий Мост;2254;Москва и обл.;6 487 728,00;6 604 832,00;-117 104,00;-1,77
272;18;Русич Центр Банк;2793;Москва и обл.;6 426 695,00;5 657 620,00;769 075,00;13,59
273;0;Банк Акцепт;567;Новосибирская обл.;6 375 438,00;6 240 154,00;135 284,00;2,17
274;4;Огни Москвы;2328;Москва и обл.;6 322 455,00;6 138 255,00;184 200,00;3,00
275;4;Русь;704;Оренбургская обл.;6 158 535,00;6 135 324,00;23 211,00;0,38
276;6;КС Банк;1752;Мордовия;6 151 054,00;6 040 706,00;110 348,00;1,83
277;4;Кредит-Москва;5;Москва и обл.;6 150 530,00;6 042 108,00;108 422,00;1,79
278;7;Альба Альянс;2593;Москва и обл.;6 144 515,00;5 839 078,00;305 437,00;5,23
279;8;Кузнецкбизнесбанк;1158;Кемеровская обл.;6 105 488,00;5 819 511,00;285 977,00;4,91
280;-12;Адмиралтейский;3054;Москва и обл.;6 081 846,00;6 386 151,00;-304 305,00;-4,77
281;-5;АФ Банк;991;Башкортостан;6 077 474,00;6 176 419,00;-98 945,00;-1,60
282;19;Метробанк;2548;Москва и обл.;6 067 423,00;5 512 815,00;554 608,00;10,06
283;1;БайкалБанк;2632;Бурятия;5 999 690,00;5 849 414,00;150 276,00;2,57
284;22;Евромет;2902;Москва и обл.;5 969 367,00;5 273 994,00;695 373,00;13,18
285;-18;Бинбанк Мурманск;1276;Мурманская обл.;5 968 894,00;6 423 085,00;-454 191,00;-7,07
286;-3;Югра;880;Тюменская обл.;5 961 049,00;5 866 159,00;94 890,00;1,62
287;-10;Новый Московский Банк;2932;Москва и обл.;5 903 967,00;6 152 373,00;-248 406,00;-4,04
288;3;Рублев;3098;Москва и обл.;5 892 840,00;5 653 580,00;239 260,00;4,23
289;3;Пушкино;391;Москва и обл.;5 860 102,00;5 649 927,00;210 175,00;3,72
290;3;АктивКапитал Банк;3006;Самарская обл.;5 807 636,00;5 638 852,00;168 784,00;2,99
291;12;Русский Земельный Банк;2810;Москва и обл.;5 722 009,00;5 373 546,00;348 463,00;6,48
292;5;Датабанк;646;Удмуртия;5 697 165,00;5 559 976,00;137 189,00;2,47
293;11;Банк Раунд;2506;Москва и обл.;5 680 699,00;5 365 157,00;315 542,00;5,88
294;13;Банк ПСА Финанс Рус;3481;Москва и обл.;5 669 485,00;5 243 495,00;425 990,00;8,12
295;-1;Томскпромстройбанк;1720;Томская обл.;5 647 952,00;5 603 658,00;44 294,00;0,79
296;4;Хованский;2145;Москва и обл.;5 607 948,00;5 542 002,00;65 946,00;1,19
297;2;Славянский Кредит;2960;Москва и обл.;5 590 918,00;5 547 664,00;43 254,00;0,78
298;-10;Банк Инноваций и Развития;2647;Москва и обл.;5 551 053,00;5 759 224,00;-208 171,00;-3,61
299;-3;ПИР Банк;2655;Москва и обл.;5 529 851,00;5 562 369,00;-32 518,00;-0,58
300;5;ПВ-Банк;634;Ульяновская обл.;5 511 241,00;5 364 926,00;146 315,00;2,73
301;-6;Волга-Кредит;1153;Самарская обл.;5 428 532,00;5 602 375,00;-173 843,00;-3,10
302;-22;Денизбанк Москва;3330;Москва и обл.;5 377 598,00;6 054 086,00;-676 488,00;-11,17
303;-1;Белгородсоцбанк;760;Белгородская обл.;5 275 335,00;5 388 435,00;-113 100,00;-2,10
304;19;Финам Банк;2799;Москва и обл.;5 245 756,00;4 777 815,00;467 941,00;9,79
305;4;РусЮгбанк;2093;Волгоградская обл.;5 233 453,00;5 117 564,00;115 889,00;2,26
306;12;Региональный Банк Развития;2782;Башкортостан;5 202 735,00;4 884 552,00;318 183,00;6,51
307;-33;Данске Банк;3307;Санкт-Петербург и обл.;5 152 148,00;6 235 587,00;-1 083 439,00;-17,38
308;-19;Объединенный Банк Промышленных Инвестиций;2626;Москва и обл.;5 119 612,00;5 684 994,00;-565 382,00;-9,95
309;7;Первый Экспресс;3237;Тульская обл.;5 110 822,00;4 908 585,00;202 237,00;4,12
310;1;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;5 044 630,00;5 050 865,00;-6 235,00;-0,12
311;-1;СИАБ;3245;Санкт-Петербург и обл.;5 009 525,00;5 074 872,00;-65 347,00;-1,29
312;3;Ишбанк;2867;Москва и обл.;5 006 245,00;4 979 511,00;26 734,00;0,54
313;-1;ОПМ-Банк;2734;Москва и обл.;4 997 270,00;5 035 626,00;-38 356,00;-0,76
314;5;Бинбанк Тверь;777;Тверская обл.;4 995 752,00;4 883 365,00;112 387,00;2,30
315;2;Унифин;2654;Москва и обл.;4 967 096,00;4 889 564,00;77 532,00;1,59
316;-2;Банк Оранжевый;1659;Санкт-Петербург и обл.;4 924 593,00;4 982 136,00;-57 543,00;-1,15
317;7;Потенциал;1019;Самарская обл.;4 905 097,00;4 758 357,00;146 740,00;3,08
318;20;Русский Ипотечный Банк;1968;Москва и обл.;4 889 877,00;4 193 890,00;695 987,00;16,60
319;6;Рускобанк;138;Санкт-Петербург и обл.;4 883 591,00;4 713 869,00;169 722,00;3,60
320;-22;Уралфинпромбанк;3119;Свердловская обл.;4 798 803,00;5 556 353,00;-757 550,00;-13,63
321;6;Северный Народный Банк;2721;Коми;4 725 226,00;4 682 439,00;42 787,00;0,91
322;7;Бланк Банк;2368;Москва и обл.;4 681 135,00;4 495 525,00;185 610,00;4,13
323;-3;Сибирьгазбанк;3042;Тюменская обл.;4 678 062,00;4 833 136,00;-155 074,00;-3,21
324;4;Банк Казани;708;Татарстан;4 666 962,00;4 552 579,00;114 383,00;2,51
325;7;Тусар;2712;Москва и обл.;4 616 685,00;4 416 917,00;199 768,00;4,52
326;-18;Платина;2347;Москва и обл.;4 598 245,00;5 172 849,00;-574 604,00;-11,11
327;9;Росавтобанк;2767;Москва и обл.;4 585 332,00;4 226 507,00;358 825,00;8,49
328;11;НИКО-Банк;702;Оренбургская обл.;4 445 696,00;4 172 189,00;273 507,00;6,56
329;2;Сибсоцбанк;2015;Алтайский край;4 432 337,00;4 439 096,00;-6 759,00;-0,15
330;0;Экспресс;3084;Дагестан;4 374 849,00;4 475 491,00;-100 642,00;-2,25
331;14;Вега-Банк;3270;Москва и обл.;4 373 804,00;4 050 179,00;323 625,00;7,99
332;5;Банк на Красных Воротах;2472;Москва и обл.;4 359 965,00;4 194 711,00;165 254,00;3,94
333;-7;Автоторгбанк;2776;Москва и обл.;4 349 600,00;4 682 897,00;-333 297,00;-7,12
334;0;ФДБ;3071;Москва и обл.;4 334 461,00;4 319 282,00;15 179,00;0,35
335;12;Актив Банк;2529;Мордовия;4 325 852,00;4 023 290,00;302 562,00;7,52
336;18;Трансстройбанк;2807;Москва и обл.;4 323 741,00;3 941 169,00;382 572,00;9,71
337;16;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;4 309 559,00;3 952 572,00;356 987,00;9,03
338;4;Юг-Инвестбанк;2772;Краснодарский край;4 256 090,00;4 123 980,00;132 110,00;3,20
339;5;Славия;2664;Москва и обл.;4 243 341,00;4 101 596,00;141 745,00;3,46
340;1;Автоградбанк;1455;Татарстан;4 204 960,00;4 127 897,00;77 063,00;1,87
341;8;Сибнефтебанк;385;Тюменская обл.;4 187 120,00;3 966 615,00;220 505,00;5,56
342;15;Солид Банк;1329;Камчатская обл.;4 138 112,00;3 852 003,00;286 109,00;7,43
343;5;Банк Торгового Финансирования;1982;Москва и обл.;4 136 006,00;4 018 682,00;117 324,00;2,92
344;2;Сумитомо Мицуи Рус Банк;3494;Москва и обл.;4 113 891,00;4 025 349,00;88 542,00;2,20
345;14;Енисейский Объединенный Банк;2645;Красноярский край;4 088 834,00;3 825 917,00;262 917,00;6,87
346;-6;Башинвестбанк;2189;Башкортостан;4 066 353,00;4 148 409,00;-82 056,00;-1,98
347;4;Международный Коммерческий Банк;2524;Москва и обл.;4 056 276,00;3 953 877,00;102 399,00;2,59
348;31;Генбанк;2490;Москва и обл.;4 035 813,00;3 510 996,00;524 817,00;14,95
349;15;Экспресс-Кредит;210;Москва и обл.;4 029 548,00;3 716 261,00;313 287,00;8,43
350;0;Монолит;1967;Москва и обл.;4 019 210,00;3 962 190,00;57 020,00;1,44
351;-18;Мир Бизнес Банк;3396;Москва и обл.;4 016 610,00;4 405 318,00;-388 708,00;-8,82
352;73;Банк Заречье;817;Татарстан;3 999 847,00;2 959 143,00;1 040 704,00;35,17
353;12;Национальный Залоговый Банк;2944;Москва и обл.;3 937 776,00;3 670 746,00;267 030,00;7,27
354;4;Хлебобанк;1812;Москва и обл.;3 911 194,00;3 831 962,00;79 232,00;2,07
355;7;Сиббизнесбанк;2539;Тюменская обл.;3 885 176,00;3 775 336,00;109 840,00;2,91
356;21;Риабанк;3434;Москва и обл.;3 875 677,00;3 534 411,00;341 266,00;9,66
357;30;Западный;2598;Москва и обл.;3 868 651,00;3 375 865,00;492 786,00;14,60
358;28;Холдинг-Кредит;3030;Москва и обл.;3 848 738,00;3 384 033,00;464 705,00;13,73
359;1;Витас Банк;1955;Москва и обл.;3 846 080,00;3 825 344,00;20 736,00;0,54
360;39;РАМ Банк;3480;Москва и обл.;3 840 510,00;3 273 297,00;567 213,00;17,33
361;-18;Бинбанк Столица;3052;Москва и обл.;3 833 983,00;4 103 406,00;-269 423,00;-6,57
362;11;Банк Кремлевский;2905;Москва и обл.;3 788 482,00;3 575 260,00;213 222,00;5,96
363;-2;Чувашкредитпромбанк;1280;Чувашия;3 755 792,00;3 798 180,00;-42 388,00;-1,12
364;7;Зернобанк;2337;Алтайский край;3 728 147,00;3 610 978,00;117 169,00;3,24
365;-2;Уралкапиталбанк;2519;Башкортостан;3 720 491,00;3 721 262,00;-771,00;-0,02
366;-10;Лайтбанк;3177;Москва и обл.;3 719 866,00;3 872 425,00;-152 559,00;-3,94
367;2;Белгородпромстройбанк;1816;Белгородская обл.;3 694 062,00;3 628 278,00;65 784,00;1,81
368;-16;Международный Инвестиционный Банк;2742;Москва и обл.;3 693 895,00;3 952 626,00;-258 731,00;-6,55
369;9;Промтрансбанк;2638;Башкортостан;3 691 934,00;3 524 675,00;167 259,00;4,75
370;0;Евроальянс;1781;Ивановская обл.;3 668 186,00;3 616 369,00;51 817,00;1,43
371;-5;Московский Нефтехимический Банк;1411;Москва и обл.;3 667 901,00;3 664 637,00;3 264,00;0,09
372;34;ЕвроАксис Банк;3273;Москва и обл.;3 637 013,00;3 200 354,00;436 659,00;13,64
373;3;Дил-Банк;3384;Москва и обл.;3 635 176,00;3 541 952,00;93 224,00;2,63
374;23;Вокбанк;312;Нижегородская обл.;3 628 768,00;3 292 382,00;336 386,00;10,22
375;-3;Софрино;2972;Москва и обл.;3 604 470,00;3 587 413,00;17 057,00;0,48
376;19;Агросоюз;1459;Оренбургская обл.;3 599 349,00;3 310 499,00;288 850,00;8,73
377;-42;Руссобанк;2313;Москва и обл.;3 590 454,00;4 297 903,00;-707 449,00;-16,46
378;6;Волжский Социальный Банк;2428;Самарская обл.;3 588 136,00;3 412 697,00;175 439,00;5,14
379;-24;Платежный Центр;3166;Новосибирская обл.;3 578 661,00;3 912 741,00;-334 080,00;-8,54
380;13;Экономикс-Банк;2136;Москва и обл.;3 554 228,00;3 324 158,00;230 070,00;6,92
381;1;Бинбанк Смоленск;1957;Смоленская обл.;3 553 355,00;3 484 146,00;69 209,00;1,99
382;-96;Ури Банк;3479;Москва и обл.;3 552 556,00;5 836 886,00;-2 284 330,00;-39,14
383;2;ВостСибтранскомбанк;2731;Иркутская обл.;3 539 744,00;3 388 022,00;151 722,00;4,48
384;12;Роял Кредит Банк;783;Хабаровский край;3 530 528,00;3 298 087,00;232 441,00;7,05
385;-17;Аверс;415;Татарстан;3 508 395,00;3 635 034,00;-126 639,00;-3,48
386;2;Рост;2589;Москва и обл.;3 501 532,00;3 346 503,00;155 029,00;4,63
387;5;Азия-Инвест Банк;3303;Москва и обл.;3 497 493,00;3 326 484,00;171 009,00;5,14
388;-13;Городской Ипотечный Банк;1627;Москва и обл.;3 485 658,00;3 562 803,00;-77 145,00;-2,17
389;21;Межрегиональный промышленно-строительный банк;752;Мордовия;3 457 411,00;3 105 541,00;351 870,00;11,33
390;46;ЕвроситиБанк;1869;Ставропольский край;3 443 082,00;2 809 154,00;633 928,00;22,57
391;-24;Международный Банк Развития;2704;Москва и обл.;3 441 290,00;3 659 927,00;-218 637,00;-5,97
392;21;Реалист Банк;1067;Иркутская обл.;3 401 545,00;3 097 989,00;303 556,00;9,80
393;29;Ассоциация;732;Нижегородская обл.;3 390 064,00;3 003 136,00;386 928,00;12,88
394;-14;РНКБ;1354;Москва и обл.;3 388 613,00;3 502 594,00;-113 981,00;-3,25
395;-4;Анкор Банк;889;Татарстан;3 374 912,00;3 338 265,00;36 647,00;1,10
396;6;Дагэнергобанк;3286;Дагестан;3 314 474,00;3 237 206,00;77 268,00;2,39
397;-14;Стратегия;2801;Москва и обл.;3 311 010,00;3 462 974,00;-151 964,00;-4,39
398;-24;Голдман Сакс Банк;3490;Москва и обл.;3 310 773,00;3 570 671,00;-259 898,00;-7,28
399;29;Донкомбанк;492;Ростовская обл.;3 310 090,00;2 924 739,00;385 351,00;13,18
400;-2;Проминвестбанк;2433;Москва и обл.;3 300 167,00;3 279 717,00;20 450,00;0,62
401;4;Профессионал Банк;3296;Москва и обл.;3 262 612,00;3 210 728,00;51 884,00;1,62
402;9;Новобанк;1352;Новгородская обл.;3 259 113,00;3 101 441,00;157 672,00;5,08
403;-14;Горбанк;2982;Санкт-Петербург и обл.;3 248 075,00;3 344 581,00;-96 506,00;-2,89
404;3;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;3 233 476,00;3 184 102,00;49 374,00;1,55
405;-2;Лесбанк;1598;Москва и обл.;3 222 819,00;3 227 651,00;-4 832,00;-0,15
406;2;Нижневолжский Коммерческий Банк;931;Саратовская обл.;3 206 074,00;3 148 630,00;57 444,00;1,82
407;5;Профит Банк;3234;Москва и обл.;3 201 402,00;3 098 603,00;102 799,00;3,32
408;1;Промрегионбанк;2123;Томская обл.;3 191 438,00;3 131 976,00;59 462,00;1,90
409;-15;Банкхаус Эрбе;1717;Москва и обл.;3 191 103,00;3 317 433,00;-126 330,00;-3,81
410;5;;;;3 190 176,00;3 079 994,00;110 182,00;3,58
411;-90;Приоритет;3135;Самарская обл.;3 164 005,00;4 821 456,00;-1 657 451,00;-34,38
412;7;Камский Коммерческий Банк;438;Татарстан;3 141 334,00;3 064 383,00;76 951,00;2,51
413;3;Кранбанк;2271;Ивановская обл.;3 115 451,00;3 070 586,00;44 865,00;1,46
414;0;Баренцбанк;2188;Мурманская обл.;3 112 379,00;3 082 089,00;30 290,00;0,98
415;11;Банк Развития Региона;3315;Северная Осетия — Алания;3 061 060,00;2 942 673,00;118 387,00;4,02
416;2;Донинвест;1617;Ростовская обл.;3 057 696,00;3 066 492,00;-8 796,00;-0,29
417;3;АйСиБиСи Банк;3475;Москва и обл.;3 057 090,00;3 049 462,00;7 628,00;0,25
418;9;Уралпромбанк;2964;Челябинская обл.;3 056 558,00;2 929 419,00;127 139,00;4,34
419;-15;Межрегиональный Почтовый Банк;3171;Москва и обл.;3 046 239,00;3 223 134,00;-176 895,00;-5,49
420;3;Хакасский Муниципальный Банк;1049;Хакасия;3 024 912,00;2 998 453,00;26 459,00;0,88
421;-4;Крокус-Банк;2682;Москва и обл.;3 019 841,00;3 070 017,00;-50 176,00;-1,63
422;-1;Преодоление;2649;Москва и обл.;3 009 482,00;3 038 000,00;-28 518,00;-0,94
423;10;Банк Развития Технологий;3441;Москва и обл.;2 976 381,00;2 838 438,00;137 943,00;4,86
424;-34;Миллениум Банк;3423;Москва и обл.;2 971 246,00;3 339 238,00;-367 992,00;-11,02
425;9;Экси-Банк;2530;Санкт-Петербург и обл.;2 968 052,00;2 831 065,00;136 987,00;4,84
426;34;Инкаробанк;2696;Москва и обл.;2 958 056,00;2 502 124,00;455 932,00;18,22
427;-46;Киви Банк;2241;Москва и обл.;2 957 871,00;3 495 843,00;-537 972,00;-15,39
428;-4;ИТ Банк;2609;Омская обл.;2 938 838,00;2 961 921,00;-23 083,00;-0,78
429;9;Тюменьагропромбанк;917;Тюменская обл.;2 898 971,00;2 784 119,00;114 852,00;4,13
430;40;Банк БФТ;2273;Москва и обл.;2 891 716,00;2 396 731,00;494 985,00;20,65
431;-2;Ермак;1809;Тюменская обл.;2 888 315,00;2 895 278,00;-6 963,00;-0,24
432;0;Нефтепромбанк;2156;Москва и обл.;2 884 588,00;2 852 633,00;31 955,00;1,12
433;7;Транспортный;3174;Москва и обл.;2 882 135,00;2 759 466,00;122 669,00;4,45
434;-34;Мосводоканалбанк;2863;Москва и обл.;2 856 735,00;3 252 522,00;-395 787,00;-12,17
435;-5;Стромкомбанк;404;Красноярский край;2 856 441,00;2 888 501,00;-32 060,00;-1,11
436;1;Московский Коммерческий Банк;3172;Москва и обл.;2 852 839,00;2 797 552,00;55 287,00;1,98
437;-6;Капитал;575;Москва и обл.;2 836 368,00;2 870 605,00;-34 237,00;-1,19
438;17;Транснациональный Банк;2108;Москва и обл.;2 829 940,00;2 539 289,00;290 651,00;11,45
439;65;Итуруп;2390;Сахалинская обл.;2 825 052,00;2 055 379,00;769 673,00;37,45
440;1;Первый Инвестиционный Банк;604;Москва и обл.;2 802 166,00;2 735 960,00;66 206,00;2,42
441;44;Универсальный Кредит;2903;Москва и обл.;2 793 522,00;2 236 480,00;557 042,00;24,91
442;-41;Новокиб;1747;Кемеровская обл.;2 765 189,00;3 240 281,00;-475 092,00;-14,66
443;1;ВЕБРР;3418;Москва и обл.;2 748 879,00;2 700 281,00;48 598,00;1,80
444;-2;Интерактивный Банк;3378;Москва и обл.;2 745 203,00;2 721 238,00;23 965,00;0,88
445;1;ОФК Банк;2270;Москва и обл.;2 711 388,00;2 662 606,00;48 782,00;1,83
446;6;Аскольд;2480;Смоленская обл.;2 707 734,00;2 556 223,00;151 511,00;5,93
447;4;Бинбанк Сургут;1701;Тюменская обл.;2 686 573,00;2 571 534,00;115 039,00;4,47
448;-3;Сити Инвест Банк;3194;Санкт-Петербург и обл.;2 683 677,00;2 666 238,00;17 439,00;0,65
449;-1;Ураллига;1626;Челябинская обл.;2 664 499,00;2 635 909,00;28 590,00;1,08
450;3;Камчаткомагропромбанк;545;Камчатская обл.;2 654 929,00;2 554 191,00;100 738,00;3,94
451;15;Траст Капитал Банк;2741;Москва и обл.;2 644 809,00;2 424 743,00;220 066,00;9,08
452;7;Орловский Социальный Банк;2921;Орловская обл.;2 632 033,00;2 511 559,00;120 474,00;4,80
453;-14;Ипотека-Инвест;3070;Татарстан;2 625 847,00;2 770 670,00;-144 823,00;-5,23
454;7;ПК-Банк;2652;Нижегородская обл.;2 616 495,00;2 497 488,00;119 007,00;4,77
455;-20;Национальный Республиканский Банк;3359;Москва и обл.;2 608 301,00;2 815 491,00;-207 190,00;-7,36
456;2;Банк БКФ;2684;Москва и обл.;2 568 722,00;2 514 172,00;54 550,00;2,17
457;25;Газстройбанк;2919;Москва и обл.;2 561 263,00;2 283 392,00;277 871,00;12,17
458;110;2Т Банк;625;Москва и обл.;2 548 461,00;1 591 914,00;956 547,00;60,09
459;-10;Оргбанк;3312;Москва и обл.;2 544 192,00;2 621 686,00;-77 494,00;-2,96
460;2;РБА;3413;Ярославская обл.;2 520 880,00;2 483 277,00;37 603,00;1,51
461;-4;НОКССбанк;3202;Волгоградская обл.;2 520 282,00;2 517 536,00;2 746,00;0,11
462;18;Интеркредит;3047;Москва и обл.;2 503 400,00;2 302 342,00;201 058,00;8,73
463;-13;Джей энд Ти Банк;3061;Москва и обл.;2 484 657,00;2 606 002,00;-121 345,00;-4,66
464;5;Алтайкапиталбанк;2659;Алтайский край;2 481 461,00;2 400 552,00;80 909,00;3,37
465;30;Союзный;3236;Москва и обл.;2 459 555,00;2 146 017,00;313 538,00;14,61
466;-10;Промэнергобанк;2728;Вологодская обл.;2 454 565,00;2 521 425,00;-66 860,00;-2,65
467;10;Вкабанк;1027;Астраханская обл.;2 441 183,00;2 352 059,00;89 124,00;3,79
468;-4;Банк Город;2644;Коми;2 435 867,00;2 445 734,00;-9 867,00;-0,40
469;-4;Ноябрьскнефтекомбанк;2274;Тюменская обл.;2 434 823,00;2 437 220,00;-2 397,00;-0,10
470;-2;Земский Банк;2900;Самарская обл.;2 431 671,00;2 416 276,00;15 395,00;0,64
471;3;Аспект;608;Москва и обл.;2 415 961,00;2 375 562,00;40 399,00;1,70
472;-1;Мастер-Капитал;3011;Москва и обл.;2 409 853,00;2 396 199,00;13 654,00;0,57
473;8;Уралприватбанк;153;Свердловская обл.;2 409 262,00;2 286 198,00;123 064,00;5,38
474;2;Тагилбанк;1635;Свердловская обл.;2 403 640,00;2 358 305,00;45 335,00;1,92
475;53;Система;2846;Москва и обл.;2 401 400,00;1 897 366,00;504 034,00;26,56
476;-4;Эксперт Банк;2949;Омская обл.;2 399 033,00;2 388 673,00;10 360,00;0,43
477;17;Коммерческий Индо Банк;3446;Москва и обл.;2 378 901,00;2 156 583,00;222 318,00;10,31
478;-31;Финансовый Стандарт;1053;Москва и обл.;2 374 860,00;2 660 166,00;-285 306,00;-10,73
479;4;Век;2299;Москва и обл.;2 361 694,00;2 276 043,00;85 651,00;3,76
480;10;Клиентский;2324;Москва и обл.;2 359 560,00;2 199 787,00;159 773,00;7,26
481;-6;Совинком;2302;Москва и обл.;2 353 166,00;2 362 567,00;-9 401,00;-0,40
482;33;Милбанк;3256;Москва и обл.;2 352 598,00;1 997 224,00;355 374,00;17,79
483;17;Гагаринский;606;Москва и обл.;2 352 382,00;2 104 274,00;248 108,00;11,79
484;-30;Объединенный Банк Развития;3345;Москва и обл.;2 333 031,00;2 549 991,00;-216 960,00;-8,51
485;-7;Тульский Промышленник;2382;Тульская обл.;2 332 819,00;2 340 278,00;-7 459,00;-0,32
486;-13;Долинск;857;Сахалинская обл.;2 322 872,00;2 378 898,00;-56 026,00;-2,36
487;6;Живаго Банк;2065;Рязанская обл.;2 313 270,00;2 165 971,00;147 299,00;6,80
488;11;Стройлесбанк;2995;Тюменская обл.;2 306 936,00;2 109 155,00;197 781,00;9,38
489;-22;Инкредбанк;3405;Москва и обл.;2 289 164,00;2 424 393,00;-135 229,00;-5,58
490;-2;Океан Банк;1697;Москва и обл.;2 282 867,00;2 211 794,00;71 073,00;3,21
491;14;Норвик Банк;1407;Москва и обл.;2 253 665,00;2 054 088,00;199 577,00;9,72
492;-1;Уссури;596;Хабаровский край;2 252 956,00;2 197 618,00;55 338,00;2,52
493;-4;РН Банк;170;Омская обл.;2 248 787,00;2 205 148,00;43 639,00;1,98
494;-15;Зенит Сочи;232;Краснодарский край;2 242 510,00;2 316 143,00;-73 633,00;-3,18
495;70;Мультибанк;2235;Москва и обл.;2 239 390,00;1 600 810,00;638 580,00;39,89
496;1;Енисей;474;Красноярский край;2 239 029,00;2 137 161,00;101 868,00;4,77
497;16;Новопокровский;467;Краснодарский край;2 198 561,00;2 011 645,00;186 916,00;9,29
498;11;Еврокредит;2957;Москва и обл.;2 191 627,00;2 043 231,00;148 396,00;7,26
499;-15;Нацпромбанк;2360;Москва и обл.;2 178 460,00;2 243 500,00;-65 040,00;-2,90
500;24;Социум-Банк;2881;Москва и обл.;2 154 087,00;1 938 819,00;215 268,00;11,10
501;-15;Смартбанк;3408;Москва и обл.;2 154 068,00;2 230 453,00;-76 385,00;-3,42
502;4;Росбизнесбанк;1405;Москва и обл.;2 151 293,00;2 051 957,00;99 336,00;4,84
503;38;Новый Век;3417;Москва и обл.;2 137 203,00;1 731 816,00;405 387,00;23,41
504;-8;Тамбовкредитпромбанк;1312;Тамбовская обл.;2 131 325,00;2 141 730,00;-10 405,00;-0,49
505;32;Торгово-Строительный Банк;1250;Москва и обл.;2 128 381,00;1 790 211,00;338 170,00;18,89
506;8;Нэклис-Банк;1671;Москва и обл.;2 122 790,00;2 002 863,00;119 927,00;5,99
507;-5;Кузнецкий;609;Пензенская обл.;2 100 046,00;2 065 098,00;34 948,00;1,69
508;22;Спецсетьстройбанк;3062;Москва и обл.;2 078 053,00;1 882 983,00;195 070,00;10,36
509;25;Нейва;1293;Свердловская обл.;2 076 143,00;1 836 225,00;239 918,00;13,07
510;7;Мой Банк. Ипотека;2436;Башкортостан;2 068 505,00;1 992 153,00;76 352,00;3,83
511;-10;ИРС;272;Москва и обл.;2 035 556,00;2 100 345,00;-64 789,00;-3,08
512;-4;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 024 186,00;2 044 706,00;-20 520,00;-1,00
513;3;Синко-Банк;2838;Москва и обл.;2 020 434,00;1 994 152,00;26 282,00;1,32
514;8;Вологжанин;1896;Вологодская обл.;2 014 898,00;1 953 460,00;61 438,00;3,15
515;4;Витабанк;356;Санкт-Петербург и обл.;1 981 914,00;1 980 676,00;1 238,00;0,06
516;7;Республиканский Банк;3277;Москва и обл.;1 981 608,00;1 952 319,00;29 289,00;1,50
517;8;Бум-Банк;1137;Кабардино-Балкария;1 976 846,00;1 919 881,00;56 965,00;2,97
518;11;НБК-Банк;3283;Москва и обл.;1 966 166,00;1 884 843,00;81 323,00;4,31
519;;Пойдем!;2534;Москва и обл.;1 954 413,00;-;-;
520;0;ИК Банк;1732;Татарстан;1 951 681,00;1 968 826,00;-17 145,00;-0,87
521;-11;Бест Эффортс Банк;435;Москва и обл.;1 945 656,00;2 042 522,00;-96 866,00;-4,74
522;10;Донхлеббанк;2285;Ростовская обл.;1 945 430,00;1 848 936,00;96 494,00;5,22
523;4;Аксонбанк;680;Костромская обл.;1 932 148,00;1 913 031,00;19 117,00;1,00
524;-17;Кроссинвестбанк;2849;Москва и обл.;1 930 587,00;2 046 754,00;-116 167,00;-5,68
525;-13;Союзпромбанк;2965;Москва и обл.;1 926 002,00;2 016 879,00;-90 877,00;-4,51
526;-15;Региональный Кредитный Банк;1608;Калининградская обл.;1 925 729,00;2 022 461,00;-96 732,00;-4,78
527;-35;Компания Розничного Кредитования;3385;Москва и обл.;1 912 388,00;2 175 656,00;-263 268,00;-12,10
528;-2;Россита-Банк;3257;Москва и обл.;1 853 481,00;1 918 938,00;-65 457,00;-3,41
529;-66;Констанс-Банк;2228;Санкт-Петербург и обл.;1 842 864,00;2 468 215,00;-625 351,00;-25,34
530;-9;Новый Символ;370;Москва и обл.;1 838 452,00;1 965 633,00;-127 181,00;-6,47
