Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2010, тыс. рублей;Июнь, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
261;-12;Огни Москвы;2328;Москва и обл.;6 652 651,00;6 782 085,00;-129 434,00;-1,91
262;2;Энергомашбанк;52;Санкт-Петербург и обл.;6 615 898,00;6 453 141,00;162 757,00;2,52
263;6;Гарант-Инвест;2576;Москва и обл.;6 615 702,00;6 208 096,00;407 606,00;6,57
264;3;Бинбанк Мурманск;1276;Мурманская обл.;6 601 695,00;6 284 690,00;317 005,00;5,04
265;7;Евразбанк;1676;Москва и обл.;6 593 915,00;5 872 857,00;721 058,00;12,28
266;-30;ББР Банк;2929;Москва и обл.;6 521 059,00;7 246 648,00;-725 589,00;-10,01
267;-11;НОМОС-Банк-Сибирь;410;Новосибирская обл.;6 484 019,00;6 626 718,00;-142 699,00;-2,15
268;-5;Социнвестбанк;1132;Башкортостан;6 459 768,00;6 457 137,00;2 631,00;0,04
269;-4;АБ Финанс;514;Москва и обл.;6 373 462,00;6 367 844,00;5 618,00;0,09
270;6;МАСТ-Банк;3267;Москва и обл.;6 339 260,00;5 815 243,00;524 017,00;9,01
271;0;Роскомснаббанк (бывш. Башкомснаббанк);1398;Башкортостан;6 100 955,00;5 922 778,00;178 177,00;3,01
272;-22;Банк на Гончарной (бывш. Япы Креди Банк Москва);2555;Москва и обл.;6 086 803,00;6 767 611,00;-680 808,00;-10,06
273;12;Европейский;1616;Калининградская обл.;6 055 094,00;5 508 503,00;546 591,00;9,92
274;1;Русь;704;Оренбургская обл.;6 053 965,00;5 827 013,00;226 952,00;3,89
275;-14;Банк Раунд;2506;Москва и обл.;5 996 449,00;6 467 668,00;-471 219,00;-7,29
276;-3;Национальный Банк Развития Бизнеса;2795;Москва и обл.;5 920 604,00;5 872 330,00;48 274,00;0,82
277;-7;Банк Акцепт;567;Новосибирская обл.;5 902 556,00;5 941 820,00;-39 264,00;-0,66
278;0;Югра;880;Тюменская обл.;5 848 263,00;5 722 375,00;125 888,00;2,20
279;1;Квантмобайл Банк;1189;Омская обл.;5 781 796,00;5 667 643,00;114 153,00;2,01
280;18;Банк «Советский»;558;Санкт-Петербург и обл.;5 767 831,00;5 191 270,00;576 561,00;11,11
281;2;Мерседес-Бенц Банк Рус;3473;Москва и обл.;5 765 789,00;5 547 011,00;218 778,00;3,94
282;-5;Альба Альянс;2593;Москва и обл.;5 743 326,00;5 791 849,00;-48 523,00;-0,84
283;-2;АФ Банк;991;Башкортостан;5 688 154,00;5 592 711,00;95 443,00;1,71
284;4;Хованский;2145;Москва и обл.;5 621 581,00;5 383 463,00;238 118,00;4,42
285;20;БайкалБанк;2632;Бурятия;5 592 672,00;4 982 920,00;609 752,00;12,24
286;1;КС Банк;1752;Мордовия;5 551 090,00;5 442 088,00;109 002,00;2,00
287;2;Замоскворецкий;1640;Москва и обл.;5 499 380,00;5 379 242,00;120 138,00;2,23
288;4;Кузнецкбизнесбанк;1158;Кемеровская обл.;5 445 794,00;5 342 334,00;103 460,00;1,94
289;14;Волга-Кредит;1153;Самарская обл.;5 412 134,00;5 014 860,00;397 274,00;7,92
290;-16;Славянский Кредит;2960;Москва и обл.;5 393 247,00;5 848 509,00;-455 262,00;-7,78
291;2;Томскпромстройбанк;1720;Томская обл.;5 343 480,00;5 335 970,00;7 510,00;0,14
292;15;Адмиралтейский;3054;Москва и обл.;5 326 147,00;4 937 651,00;388 496,00;7,87
293;11;ПИР Банк;2655;Москва и обл.;5 310 441,00;4 997 277,00;313 164,00;6,27
294;5;Датабанк;646;Удмуртия;5 291 232,00;5 146 281,00;144 951,00;2,82
295;29;Фининвест;671;Москва и обл.;5 283 204,00;4 271 123,00;1 012 081,00;23,70
296;12;Русич Центр Банк;2793;Москва и обл.;5 280 740,00;4 906 805,00;373 935,00;7,62
297;9;Банк Оранжевый;1659;Санкт-Петербург и обл.;5 261 209,00;4 971 393,00;289 816,00;5,83
298;-7;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;5 245 779,00;5 344 960,00;-99 181,00;-1,86
299;1;БКС Банк;101;Новосибирская обл.;5 245 208,00;5 084 434,00;160 774,00;3,16
300;2;ПВ-Банк;634;Ульяновская обл.;5 235 955,00;5 044 125,00;191 830,00;3,80
301;-15;Новый Московский Банк;2932;Москва и обл.;5 217 191,00;5 469 523,00;-252 332,00;-4,61
302;-12;Сибирьгазбанк;3042;Тюменская обл.;5 167 667,00;5 352 461,00;-184 794,00;-3,45
303;-7;Кредит-Москва;5;Москва и обл.;5 025 809,00;5 253 754,00;-227 945,00;-4,34
304;-22;Межпромбанк Плюс;3282;Москва и обл.;4 935 062,00;5 586 145,00;-651 083,00;-11,66
305;-4;Бинбанк Столица;3052;Москва и обл.;4 919 130,00;5 060 472,00;-141 342,00;-2,79
306;-11;Русский Земельный Банк;2810;Москва и обл.;4 891 379,00;5 282 479,00;-391 100,00;-7,40
307;6;Уралфинпромбанк;3119;Свердловская обл.;4 865 094,00;4 688 465,00;176 629,00;3,77
308;1;Белгородсоцбанк;760;Белгородская обл.;4 844 492,00;4 872 184,00;-27 692,00;-0,57
309;31;СИАБ;3245;Санкт-Петербург и обл.;4 833 020,00;3 998 289,00;834 731,00;20,88
310;7;Ростпромстройбанк;1705;Ростовская обл.;4 821 473,00;4 623 679,00;197 794,00;4,28
311;5;Империя;2535;Москва и обл.;4 797 828,00;4 644 987,00;152 841,00;3,29
312;9;Метробанк;2548;Москва и обл.;4 797 433,00;4 381 629,00;415 804,00;9,49
313;1;Пушкино;391;Москва и обл.;4 766 194,00;4 688 123,00;78 071,00;1,67
314;-35;Потенциал;1019;Самарская обл.;4 753 857,00;5 721 582,00;-967 725,00;-16,91
315;-3;Бинбанк Тверь;777;Тверская обл.;4 752 834,00;4 748 304,00;4 530,00;0,10
316;-22;Вега-Банк;3270;Москва и обл.;4 737 577,00;5 320 407,00;-582 830,00;-10,95
317;95;Славия;2664;Москва и обл.;4 705 809,00;2 839 972,00;1 865 837,00;65,70
318;-3;Экспресс-Кредит;210;Москва и обл.;4 682 264,00;4 661 281,00;20 983,00;0,45
319;4;Ишбанк;2867;Москва и обл.;4 675 403,00;4 308 269,00;367 134,00;8,52
320;9;Денизбанк Москва;3330;Москва и обл.;4 646 805,00;4 223 671,00;423 134,00;10,02
321;-10;Унифин;2654;Москва и обл.;4 641 577,00;4 766 777,00;-125 200,00;-2,63
322;-12;РусЮгбанк;2093;Волгоградская обл.;4 619 675,00;4 781 212,00;-161 537,00;-3,38
323;-4;Региональный Банк Развития;2782;Башкортостан;4 566 967,00;4 465 455,00;101 512,00;2,27
324;-4;Первый Экспресс;3237;Тульская обл.;4 522 141,00;4 428 300,00;93 841,00;2,12
325;8;Платина;2347;Москва и обл.;4 487 631,00;4 170 422,00;317 209,00;7,61
326;-42;Кузнецкий Мост;2254;Москва и обл.;4 447 761,00;5 536 764,00;-1 089 003,00;-19,67
327;-9;Объединенный Банк Промышленных Инвестиций;2626;Москва и обл.;4 418 750,00;4 618 311,00;-199 561,00;-4,32
328;-3;Рускобанк;138;Санкт-Петербург и обл.;4 318 931,00;4 262 172,00;56 759,00;1,33
329;2;АктивКапитал Банк;3006;Самарская обл.;4 282 306,00;4 194 589,00;87 717,00;2,09
330;6;Автоторгбанк;2776;Москва и обл.;4 263 268,00;4 072 901,00;190 367,00;4,67
331;1;Финам Банк;2799;Москва и обл.;4 247 754,00;4 186 551,00;61 203,00;1,46
332;-10;Данске Банк;3307;Санкт-Петербург и обл.;4 242 061,00;4 365 282,00;-123 221,00;-2,82
333;26;Традо-Банк;1065;Москва и обл.;4 238 480,00;3 594 365,00;644 115,00;17,92
334;3;Банк Торгового Финансирования;1982;Москва и обл.;4 220 068,00;4 070 077,00;149 991,00;3,69
335;7;Международный Инвестиционный Банк;2742;Москва и обл.;4 195 425,00;3 992 689,00;202 736,00;5,08
336;2;Трансстройбанк;2807;Москва и обл.;4 157 240,00;4 050 104,00;107 136,00;2,65
337;64;Хлебобанк;1812;Москва и обл.;4 156 807,00;2 999 163,00;1 157 644,00;38,60
338;-4;Башинвестбанк;2189;Башкортостан;4 152 458,00;4 168 802,00;-16 344,00;-0,39
339;7;Банк Казани;708;Татарстан;4 130 758,00;3 925 554,00;205 204,00;5,23
340;5;Северный Народный Банк;2721;Коми;4 108 804,00;3 945 821,00;162 983,00;4,13
341;-6;Рублев;3098;Москва и обл.;4 100 056,00;4 102 471,00;-2 415,00;-0,06
342;10;ФДБ;3071;Москва и обл.;4 058 458,00;3 802 930,00;255 528,00;6,72
343;12;Экспресс;3084;Дагестан;4 027 581,00;3 747 795,00;279 786,00;7,47
344;6;Тусар;2712;Москва и обл.;4 025 301,00;3 892 677,00;132 624,00;3,41
345;48;Генбанк;2490;Москва и обл.;4 007 864,00;3 089 684,00;918 180,00;29,72
346;-5;ОПМ-Банк;2734;Москва и обл.;3 927 399,00;3 996 798,00;-69 399,00;-1,74
347;1;Енисейский Объединенный Банк;2645;Красноярский край;3 926 784,00;3 917 494,00;9 290,00;0,24
348;8;НИКО-Банк;702;Оренбургская обл.;3 926 758,00;3 739 775,00;186 983,00;5,00
349;22;Аверс;415;Татарстан;3 921 590,00;3 356 916,00;564 674,00;16,82
350;-7;Бланк Банк;2368;Москва и обл.;3 901 989,00;3 971 299,00;-69 310,00;-1,75
351;-7;Сибсоцбанк;2015;Алтайский край;3 894 371,00;3 963 867,00;-69 496,00;-1,75
352;-1;Банк на Красных Воротах;2472;Москва и обл.;3 880 149,00;3 829 903,00;50 246,00;1,31
353;7;Евромет;2902;Москва и обл.;3 784 789,00;3 579 088,00;205 701,00;5,75
354;258;Земкомбанк;574;Ростовская обл.;3 769 894,00;1 276 849,00;2 493 045,00;195,25
355;13;Руссобанк;2313;Москва и обл.;3 737 142,00;3 394 877,00;342 265,00;10,08
356;38;Ю Би Эс Банк;3463;Москва и обл.;3 723 733,00;3 085 935,00;637 798,00;20,67
357;4;Мир Бизнес Банк;3396;Москва и обл.;3 716 580,00;3 565 473,00;151 107,00;4,24
358;6;Юг-Инвестбанк;2772;Краснодарский край;3 713 128,00;3 494 743,00;218 385,00;6,25
359;-32;Ури Банк;3479;Москва и обл.;3 694 272,00;4 243 566,00;-549 294,00;-12,94
360;20;Лесбанк;1598;Москва и обл.;3 691 920,00;3 254 451,00;437 469,00;13,44
361;-14;Актив Банк;2529;Мордовия;3 674 407,00;3 921 757,00;-247 350,00;-6,31
362;95;Смартбанк;3408;Москва и обл.;3 644 453,00;2 346 106,00;1 298 347,00;55,34
363;-5;Росавтобанк;2767;Москва и обл.;3 621 707,00;3 648 880,00;-27 173,00;-0,74
364;8;Стратегия;2801;Москва и обл.;3 619 165,00;3 350 568,00;268 597,00;8,02
365;2;Уралкапиталбанк;2519;Башкортостан;3 607 508,00;3 404 869,00;202 639,00;5,95
366;-13;Национальный Залоговый Банк;2944;Москва и обл.;3 601 301,00;3 793 223,00;-191 922,00;-5,06
367;-5;Международный Банк Развития;2704;Москва и обл.;3 599 247,00;3 552 744,00;46 503,00;1,31
368;-14;Сибнефтебанк;385;Тюменская обл.;3 587 285,00;3 771 980,00;-184 695,00;-4,90
369;-20;Донинвест;1617;Ростовская обл.;3 558 034,00;3 894 959,00;-336 925,00;-8,65
370;7;Международный Коммерческий Банк;2524;Москва и обл.;3 538 197,00;3 272 954,00;265 243,00;8,10
371;-14;Монолит;1967;Москва и обл.;3 526 462,00;3 727 131,00;-200 669,00;-5,38
372;46;Риабанк;3434;Москва и обл.;3 525 487,00;2 761 174,00;764 313,00;27,68
373;0;Межрегиональный Почтовый Банк;3171;Москва и обл.;3 495 840,00;3 329 654,00;166 186,00;4,99
374;-9;Белгородпромстройбанк;1816;Белгородская обл.;3 487 719,00;3 450 985,00;36 734,00;1,06
375;-6;Дил-Банк;3384;Москва и обл.;3 469 362,00;3 382 339,00;87 023,00;2,57
376;14;СЭБ Банк;3235;Санкт-Петербург и обл.;3 460 110,00;3 103 236,00;356 874,00;11,50
377;-3;Зернобанк;2337;Алтайский край;3 435 337,00;3 306 920,00;128 417,00;3,88
378;-8;Банк Кремлевский;2905;Москва и обл.;3 412 527,00;3 358 947,00;53 580,00;1,60
379;-16;Евроальянс;1781;Ивановская обл.;3 409 418,00;3 508 452,00;-99 034,00;-2,82
380;-14;Кранбанк;2271;Ивановская обл.;3 374 810,00;3 421 729,00;-46 919,00;-1,37
381;-5;Автоградбанк;1455;Татарстан;3 367 515,00;3 284 075,00;83 440,00;2,54
382;-4;Чувашкредитпромбанк;1280;Чувашия;3 349 982,00;3 262 400,00;87 582,00;2,68
383;-1;Московский Нефтехимический Банк;1411;Москва и обл.;3 326 203,00;3 191 684,00;134 519,00;4,21
384;-1;Проминвестбанк;2433;Москва и обл.;3 276 724,00;3 164 622,00;112 102,00;3,54
385;0;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;3 255 682,00;3 161 551,00;94 131,00;2,98
386;-2;ВостСибтранскомбанк;2731;Иркутская обл.;3 246 804,00;3 163 985,00;82 819,00;2,62
387;11;Солид Банк;1329;Камчатская обл.;3 193 699,00;3 060 601,00;133 098,00;4,35
388;-2;Витас Банк;1955;Москва и обл.;3 189 144,00;3 135 753,00;53 391,00;1,70
389;7;Горбанк;2982;Санкт-Петербург и обл.;3 147 373,00;3 062 600,00;84 773,00;2,77
390;99;Сумитомо Мицуи Рус Банк;3494;Москва и обл.;3 143 157,00;2 083 969,00;1 059 188,00;50,83
391;1;Бинбанк Смоленск;1957;Смоленская обл.;3 133 240,00;3 090 074,00;43 166,00;1,40
392;-4;Ассоциация;732;Нижегородская обл.;3 118 631,00;3 128 776,00;-10 145,00;-0,32
393;2;Межрегиональный промышленно-строительный банк;752;Мордовия;3 099 466,00;3 078 677,00;20 789,00;0,68
394;9;;;;3 082 127,00;2 956 861,00;125 266,00;4,24
395;5;Новобанк;1352;Новгородская обл.;3 080 419,00;3 002 179,00;78 240,00;2,61
396;-7;Ипотека-Инвест;3070;Татарстан;3 072 272,00;3 105 559,00;-33 287,00;-1,07
397;24;РАМ Банк;3480;Москва и обл.;3 062 661,00;2 736 243,00;326 418,00;11,93
398;8;Роял Кредит Банк;783;Хабаровский край;3 045 026,00;2 907 460,00;137 566,00;4,73
399;-8;Лайтбанк;3177;Москва и обл.;3 028 805,00;3 095 257,00;-66 452,00;-2,15
400;36;Агросоюз;1459;Оренбургская обл.;3 022 758,00;2 521 859,00;500 899,00;19,86
401;10;Азия-Инвест Банк;3303;Москва и обл.;3 014 640,00;2 866 905,00;147 735,00;5,15
402;-5;Банкхаус Эрбе;1717;Москва и обл.;3 004 438,00;3 062 098,00;-57 660,00;-1,88
403;-22;Ермак;1809;Тюменская обл.;2 999 147,00;3 214 157,00;-215 010,00;-6,69
404;42;Русский Ипотечный Банк;1968;Москва и обл.;2 994 763,00;2 428 842,00;565 921,00;23,30
405;-3;ИТ Банк;2609;Омская обл.;2 965 089,00;2 976 790,00;-11 701,00;-0,39
406;-234;Городской Ипотечный Банк;1627;Москва и обл.;2 961 768,00;11 518 360,00;-8 556 592,00;-74,29
407;0;Сиббизнесбанк;2539;Тюменская обл.;2 952 373,00;2 904 972,00;47 401,00;1,63
408;5;Нижневолжский Коммерческий Банк;931;Саратовская обл.;2 940 814,00;2 801 162,00;139 652,00;4,99
409;-22;Капитал;575;Москва и обл.;2 939 831,00;3 132 312,00;-192 481,00;-6,15
410;-31;Экси-Банк;2530;Санкт-Петербург и обл.;2 926 756,00;3 255 985,00;-329 229,00;-10,11
411;-12;Московский Коммерческий Банк;3172;Москва и обл.;2 926 046,00;3 034 138,00;-108 092,00;-3,56
412;5;ЕвроАксис Банк;3273;Москва и обл.;2 919 478,00;2 764 611,00;154 867,00;5,60
413;-9;Баренцбанк;2188;Мурманская обл.;2 913 829,00;2 946 433,00;-32 604,00;-1,11
414;-4;Хакасский Муниципальный Банк;1049;Хакасия;2 908 663,00;2 866 961,00;41 702,00;1,45
415;25;РНКБ;1354;Москва и обл.;2 899 309,00;2 505 947,00;393 362,00;15,70
416;89;Социум-Банк;2881;Москва и обл.;2 887 128,00;1 946 113,00;941 015,00;48,35
417;-42;Дагэнергобанк;3286;Дагестан;2 885 539,00;3 297 920,00;-412 381,00;-12,50
418;12;Софрино;2972;Москва и обл.;2 870 806,00;2 632 442,00;238 364,00;9,05
419;-14;Профессионал Банк;3296;Москва и обл.;2 869 976,00;2 925 716,00;-55 740,00;-1,91
420;-90;Крокус-Банк;2682;Москва и обл.;2 857 356,00;4 216 306,00;-1 358 950,00;-32,23
421;6;Первый Инвестиционный Банк;604;Москва и обл.;2 848 855,00;2 661 960,00;186 895,00;7,02
422;-7;Промтрансбанк;2638;Башкортостан;2 840 851,00;2 788 093,00;52 758,00;1,89
423;-4;Миллениум Банк;3423;Москва и обл.;2 827 449,00;2 760 248,00;67 201,00;2,43
424;-15;Инкредбанк;3405;Москва и обл.;2 812 018,00;2 883 152,00;-71 134,00;-2,47
425;-9;Бинбанк Сургут;1701;Тюменская обл.;2 811 703,00;2 783 149,00;28 554,00;1,03
426;-18;Уралпромбанк;2964;Челябинская обл.;2 800 497,00;2 901 089,00;-100 592,00;-3,47
427;-4;Банк Развития Региона;3315;Северная Осетия — Алания;2 792 127,00;2 704 334,00;87 793,00;3,25
428;5;Реалист Банк;1067;Иркутская обл.;2 791 753,00;2 548 497,00;243 256,00;9,55
429;-9;Донкомбанк;492;Ростовская обл.;2 789 218,00;2 759 636,00;29 582,00;1,07
430;-5;Волжский Социальный Банк;2428;Самарская обл.;2 787 172,00;2 673 967,00;113 205,00;4,23
431;-9;Камский Коммерческий Банк;438;Татарстан;2 774 564,00;2 721 775,00;52 789,00;1,94
432;2;Промрегионбанк;2123;Томская обл.;2 767 004,00;2 536 563,00;230 441,00;9,08
433;32;АйСиБиСи Банк;3475;Москва и обл.;2 729 133,00;2 281 953,00;447 180,00;19,60
434;17;Совинком;2302;Москва и обл.;2 693 559,00;2 390 593,00;302 966,00;12,67
435;-3;Приоритет;3135;Самарская обл.;2 689 995,00;2 621 444,00;68 551,00;2,62
436;-10;Банк БКФ;2684;Москва и обл.;2 689 598,00;2 669 084,00;20 514,00;0,77
437;-6;Анкор Банк;889;Татарстан;2 661 765,00;2 629 645,00;32 120,00;1,22
438;-14;Нефтепромбанк;2156;Москва и обл.;2 647 234,00;2 688 773,00;-41 539,00;-1,54
439;-2;Инкаробанк;2696;Москва и обл.;2 631 994,00;2 516 317,00;115 677,00;4,60
440;-11;Стройлесбанк;2995;Тюменская обл.;2 631 285,00;2 636 773,00;-5 488,00;-0,21
441;-6;Камчаткомагропромбанк;545;Камчатская обл.;2 617 649,00;2 525 354,00;92 295,00;3,65
442;-1;Стромкомбанк;404;Красноярский край;2 599 649,00;2 497 941,00;101 708,00;4,07
443;21;Союзный;3236;Москва и обл.;2 580 713,00;2 282 182,00;298 531,00;13,08
444;18;Преодоление;2649;Москва и обл.;2 579 289,00;2 318 085,00;261 204,00;11,27
445;2;Рост;2589;Москва и обл.;2 564 999,00;2 410 991,00;154 008,00;6,39
446;60;Эксперт Банк;2949;Омская обл.;2 558 382,00;1 933 766,00;624 616,00;32,30
447;6;Вокбанк;312;Нижегородская обл.;2 558 057,00;2 380 474,00;177 583,00;7,46
448;-34;Профит Банк;3234;Москва и обл.;2 547 433,00;2 796 466,00;-249 033,00;-8,91
449;24;Интерактивный Банк;3378;Москва и обл.;2 534 837,00;2 209 694,00;325 143,00;14,71
450;22;Долинск;857;Сахалинская обл.;2 516 035,00;2 215 706,00;300 329,00;13,55
451;-8;Ноябрьскнефтекомбанк;2274;Тюменская обл.;2 514 361,00;2 477 548,00;36 813,00;1,49
452;26;Универсальный Кредит;2903;Москва и обл.;2 504 830,00;2 152 193,00;352 637,00;16,39
453;27;Холдинг-Кредит;3030;Москва и обл.;2 492 434,00;2 119 002,00;373 432,00;17,62
454;-2;Аскольд;2480;Смоленская обл.;2 488 210,00;2 388 802,00;99 408,00;4,16
455;-17;Оргбанк;3312;Москва и обл.;2 487 239,00;2 512 565,00;-25 326,00;-1,01
456;-7;Ураллига;1626;Челябинская обл.;2 482 011,00;2 399 212,00;82 799,00;3,45
457;-7;Востоккредитбанк;922;Амурская обл.;2 475 040,00;2 392 352,00;82 688,00;3,46
458;-30;Тюменьагропромбанк;917;Тюменская обл.;2 465 683,00;2 661 629,00;-195 946,00;-7,36
459;0;Платежный Центр;3166;Новосибирская обл.;2 464 004,00;2 332 198,00;131 806,00;5,65
460;-6;Аспект;608;Москва и обл.;2 453 278,00;2 378 940,00;74 338,00;3,12
461;2;Джей энд Ти Банк;3061;Москва и обл.;2 451 397,00;2 293 083,00;158 314,00;6,90
462;-134;Сталь Банк;2248;Москва и обл.;2 444 675,00;4 237 061,00;-1 792 386,00;-42,30
463;-19;НОКССбанк;3202;Волгоградская обл.;2 434 715,00;2 446 595,00;-11 880,00;-0,49
464;3;Промэнергобанк;2728;Вологодская обл.;2 412 188,00;2 276 703,00;135 485,00;5,95
465;-9;Экономикс-Банк;2136;Москва и обл.;2 412 098,00;2 360 355,00;51 743,00;2,19
466;0;ПК-Банк;2652;Нижегородская обл.;2 407 720,00;2 277 180,00;130 540,00;5,73
467;4;РБА;3413;Ярославская обл.;2 400 461,00;2 219 719,00;180 742,00;8,14
468;-10;Вкабанк;1027;Астраханская обл.;2 394 891,00;2 332 884,00;62 007,00;2,66
469;1;ВЕБРР;3418;Москва и обл.;2 354 861,00;2 232 436,00;122 425,00;5,48
470;-2;ОФК Банк;2270;Москва и обл.;2 338 978,00;2 265 791,00;73 187,00;3,23
471;-32;Океан Банк;1697;Москва и обл.;2 327 992,00;2 506 463,00;-178 471,00;-7,12
472;4;Транспортный;3174;Москва и обл.;2 321 579,00;2 184 043,00;137 536,00;6,30
473;-18;Еврокредит;2957;Москва и обл.;2 276 932,00;2 367 886,00;-90 954,00;-3,84
474;1;Траст Капитал Банк;2741;Москва и обл.;2 267 432,00;2 188 183,00;79 249,00;3,62
475;-1;Мастер-Капитал;3011;Москва и обл.;2 251 746,00;2 191 170,00;60 576,00;2,76
476;-15;Сити Инвест Банк;3194;Санкт-Петербург и обл.;2 246 998,00;2 325 801,00;-78 803,00;-3,39
477;-29;Киви Банк;2241;Москва и обл.;2 239 574,00;2 402 249,00;-162 675,00;-6,77
478;440;Банк ПСА Финанс Рус;3481;Москва и обл.;2 236 914,00;255 488,00;1 981 426,00;775,55
479;-37;Банк Заречье;817;Татарстан;2 232 855,00;2 479 159,00;-246 304,00;-9,93
480;12;Алтайкапиталбанк;2659;Алтайский край;2 230 176,00;2 062 273,00;167 903,00;8,14
481;-12;РН Банк;170;Омская обл.;2 212 499,00;2 239 587,00;-27 088,00;-1,21
482;9;Банк БФТ;2273;Москва и обл.;2 195 857,00;2 074 520,00;121 337,00;5,85
483;-23;Росбизнесбанк;1405;Москва и обл.;2 193 696,00;2 327 795,00;-134 099,00;-5,76
484;32;Национальный Республиканский Банк;3359;Москва и обл.;2 173 262,00;1 855 459,00;317 803,00;17,13
485;0;Транснациональный Банк;2108;Москва и обл.;2 166 545,00;2 093 367,00;73 178,00;3,50
486;10;Коммерческий Индо Банк;3446;Москва и обл.;2 158 650,00;2 035 956,00;122 694,00;6,03
487;-6;Земский Банк;2900;Самарская обл.;2 156 625,00;2 118 513,00;38 112,00;1,80
488;5;Тульский Промышленник;2382;Тульская обл.;2 151 606,00;2 050 131,00;101 475,00;4,95
489;-1;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 142 420,00;2 085 785,00;56 635,00;2,72
490;7;ЕвроситиБанк;1869;Ставропольский край;2 118 657,00;2 035 886,00;82 771,00;4,07
491;-14;Итуруп;2390;Сахалинская обл.;2 118 220,00;2 157 833,00;-39 613,00;-1,84
492;3;Орловский Социальный Банк;2921;Орловская обл.;2 110 056,00;2 048 541,00;61 515,00;3,00
493;9;Век;2299;Москва и обл.;2 105 989,00;1 988 446,00;117 543,00;5,91
494;-12;Уралприватбанк;153;Свердловская обл.;2 094 215,00;2 115 340,00;-21 125,00;-1,00
495;27;Голдман Сакс Банк;3490;Москва и обл.;2 088 836,00;1 825 996,00;262 840,00;14,39
496;7;Система;2846;Москва и обл.;2 086 558,00;1 958 352,00;128 206,00;6,55
497;15;Финансовый Стандарт;1053;Москва и обл.;2 067 117,00;1 879 055,00;188 062,00;10,01
498;-19;Банк Развития Технологий;3441;Москва и обл.;2 051 190,00;2 132 194,00;-81 004,00;-3,80
499;-16;Енисей;474;Красноярский край;2 048 108,00;2 100 120,00;-52 012,00;-2,48
500;-10;Норвик Банк;1407;Москва и обл.;2 038 381,00;2 083 772,00;-45 391,00;-2,18
501;-3;Бест Эффортс Банк;435;Москва и обл.;2 016 029,00;2 018 328,00;-2 299,00;-0,11
502;-15;Мосводоканалбанк;2863;Москва и обл.;2 013 920,00;2 088 299,00;-74 379,00;-3,56
503;17;Интеркредит;3047;Москва и обл.;2 013 732,00;1 834 055,00;179 677,00;9,80
504;23;Зенит Сочи;232;Краснодарский край;2 008 094,00;1 766 243,00;241 851,00;13,69
505;13;Нейва;1293;Свердловская обл.;1 996 600,00;1 836 737,00;159 863,00;8,70
506;-22;Республиканский Банк;3277;Москва и обл.;1 991 094,00;2 098 249,00;-107 155,00;-5,11
507;-3;Уссури;596;Хабаровский край;1 984 899,00;1 948 185,00;36 714,00;1,88
508;6;Тендер-Банк;2252;Москва и обл.;1 979 801,00;1 871 025,00;108 776,00;5,81
509;-1;Тагилбанк;1635;Свердловская обл.;1 955 266,00;1 912 218,00;43 048,00;2,25
510;7;Тамбовкредитпромбанк;1312;Тамбовская обл.;1 946 825,00;1 843 060,00;103 765,00;5,63
511;-4;Нэклис-Банк;1671;Москва и обл.;1 945 349,00;1 916 506,00;28 843,00;1,50
512;-11;ИК Банк;1732;Татарстан;1 943 014,00;1 994 168,00;-51 154,00;-2,57
513;6;НБК-Банк;3283;Москва и обл.;1 937 310,00;1 834 072,00;103 238,00;5,63
514;-3;Компания Розничного Кредитования;3385;Москва и обл.;1 926 926,00;1 887 937,00;38 989,00;2,07
515;6;Живаго Банк;2065;Рязанская обл.;1 918 381,00;1 831 879,00;86 502,00;4,72
516;21;Нацпромбанк;2360;Москва и обл.;1 902 177,00;1 677 121,00;225 056,00;13,42
517;-7;Объединенный Банк Развития;3345;Москва и обл.;1 895 440,00;1 888 511,00;6 929,00;0,37
518;-32;Союзпромбанк;2965;Москва и обл.;1 877 173,00;2 088 489,00;-211 316,00;-10,12
519;-25;Мой Банк. Ипотека;2436;Башкортостан;1 876 720,00;2 050 056,00;-173 336,00;-8,46
520;6;Кузнецкий;609;Пензенская обл.;1 854 460,00;1 779 094,00;75 366,00;4,24
521;2;Кроссинвестбанк;2849;Москва и обл.;1 838 634,00;1 813 804,00;24 830,00;1,37
522;51;Новокиб;1747;Кемеровская обл.;1 835 764,00;1 446 085,00;389 679,00;26,95
523;7;Витабанк;356;Санкт-Петербург и обл.;1 833 713,00;1 724 866,00;108 847,00;6,31
524;-15;Гагаринский;606;Москва и обл.;1 829 724,00;1 908 163,00;-78 439,00;-4,11
525;19;Банк Город;2644;Коми;1 814 277,00;1 645 179,00;169 098,00;10,28
526;-2;ИРС;272;Москва и обл.;1 813 649,00;1 802 419,00;11 230,00;0,62
527;13;Россита-Банк;3257;Москва и обл.;1 805 086,00;1 670 376,00;134 710,00;8,06
528;7;Вологжанин;1896;Вологодская обл.;1 788 444,00;1 687 543,00;100 901,00;5,98
529;10;Профессионал Банк;2471;Москва и обл.;1 781 188,00;1 671 676,00;109 512,00;6,55
