Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Ноябрь, 2012, тыс. рублей;Октябрь, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
261;12;Рублев;3098;Москва и обл.;9 531 426,00;8 891 218,00;640 208,00;7,20
262;1;Банк Город;2644;Москва и обл.;9 463 642,00;9 401 178,00;62 464,00;0,66
263;-2;Банк Оренбург;3269;Оренбургская обл.;9 383 018,00;9 423 713,00;-40 695,00;-0,43
264;-13;Международный Акционерный Банк;1987;Москва и обл.;9 362 646,00;10 019 854,00;-657 208,00;-6,56
265;0;Росэксимбанк;2790;Москва и обл.;9 294 828,00;9 345 371,00;-50 543,00;-0,54
266;34;Данске Банк;3307;Санкт-Петербург и обл.;9 266 423,00;7 537 321,00;1 729 102,00;22,94
267;7;Росавтобанк;2767;Москва и обл.;9 124 806,00;8 846 173,00;278 633,00;3,15
268;3;Белгородсоцбанк;760;Белгородская обл.;9 107 160,00;8 926 999,00;180 161,00;2,02
269;-11;Гарант-Инвест;2576;Москва и обл.;9 070 630,00;9 689 072,00;-618 442,00;-6,38
270;-14;МАК-Банк;1088;Москва и обл.;8 969 487,00;9 719 067,00;-749 580,00;-7,71
271;4;Екатеринбург;3161;Свердловская обл.;8 936 174,00;8 812 437,00;123 737,00;1,40
272;4;Генбанк;2490;Москва и обл.;8 871 836,00;8 803 484,00;68 352,00;0,78
273;4;Роскомснаббанк (бывш. Башкомснаббанк);1398;Башкортостан;8 842 151,00;8 697 756,00;144 395,00;1,66
274;8;Международный Банк Развития;2704;Москва и обл.;8 821 863,00;8 293 255,00;528 608,00;6,37
275;-3;Нефтяной Альянс;2859;Москва и обл.;8 765 307,00;8 914 821,00;-149 514,00;-1,68
276;-24;Метробанк;2548;Москва и обл.;8 746 952,00;9 914 672,00;-1 167 720,00;-11,78
277;-10;Новосибирский Муниципальный Банк;2786;Новосибирская обл.;8 728 266,00;9 294 290,00;-566 024,00;-6,09
278;0;Монолит;1967;Москва и обл.;8 713 108,00;8 407 692,00;305 416,00;3,63
279;0;Первый Экспресс;3237;Тульская обл.;8 667 653,00;8 379 597,00;288 056,00;3,44
280;24;Миллениум Банк;3423;Москва и обл.;8 430 805,00;7 238 995,00;1 191 810,00;16,46
281;10;РАМ Банк;3480;Москва и обл.;8 412 985,00;7 769 034,00;643 951,00;8,29
282;-28;Уралкапиталбанк;2519;Башкортостан;8 301 678,00;9 886 918,00;-1 585 240,00;-16,03
283;12;АФ Банк;991;Башкортостан;8 257 329,00;7 620 900,00;636 429,00;8,35
284;-25;Бэнк оф Чайна;2309;Москва и обл.;8 234 418,00;9 628 765,00;-1 394 347,00;-14,48
285;-30;Башинвестбанк;2189;Башкортостан;8 167 338,00;9 787 001,00;-1 619 663,00;-16,55
286;-6;Банк Торгового Финансирования;1982;Москва и обл.;8 102 880,00;8 367 775,00;-264 895,00;-3,17
287;37;Экспресс-Кредит;210;Москва и обл.;8 094 558,00;6 417 690,00;1 676 868,00;26,13
288;14;Кредит-Москва;5;Москва и обл.;8 078 814,00;7 444 806,00;634 008,00;8,52
289;21;Русский Земельный Банк;2810;Москва и обл.;8 068 060,00;7 012 883,00;1 055 177,00;15,05
290;0;Волго-Камский Банк;282;Самарская обл.;8 021 785,00;7 777 074,00;244 711,00;3,15
291;-8;Банк Жилищного Финансирования;3138;Москва и обл.;8 011 427,00;8 186 799,00;-175 372,00;-2,14
292;6;ОПМ-Банк;2734;Москва и обл.;7 969 949,00;7 590 796,00;379 153,00;4,99
293;4;Русьуниверсалбанк;3293;Москва и обл.;7 864 474,00;7 606 642,00;257 832,00;3,39
294;-7;Евромет;2902;Москва и обл.;7 857 951,00;8 063 182,00;-205 231,00;-2,55
295;-1;Кузнецкбизнесбанк;1158;Кемеровская обл.;7 803 023,00;7 670 761,00;132 262,00;1,72
296;5;Транспортный;3174;Москва и обл.;7 784 833,00;7 454 884,00;329 949,00;4,43
297;-1;КС Банк;1752;Мордовия;7 773 058,00;7 614 846,00;158 212,00;2,08
298;16;Автоторгбанк;2776;Москва и обл.;7 721 516,00;6 813 108,00;908 408,00;13,33
299;0;Тусар;2712;Москва и обл.;7 702 263,00;7 538 637,00;163 626,00;2,17
300;-11;Северо-Восточный Альянс;2768;Москва и обл.;7 640 786,00;7 784 568,00;-143 782,00;-1,85
301;-17;СЭБ Банк;3235;Санкт-Петербург и обл.;7 618 767,00;8 106 995,00;-488 228,00;-6,02
302;-10;Снежинский;1376;Челябинская обл.;7 493 676,00;7 728 030,00;-234 354,00;-3,03
303;18;Международный Коммерческий Банк;2524;Москва и обл.;7 445 601,00;6 595 476,00;850 125,00;12,89
304;2;НИКО-Банк;702;Оренбургская обл.;7 381 776,00;7 231 701,00;150 075,00;2,08
305;4;Бенифит-Банк;3229;Москва и обл.;7 373 074,00;7 092 450,00;280 624,00;3,96
306;1;Современный Коммерческий Инновационный Банк;3329;Москва и обл.;7 279 681,00;7 217 816,00;61 865,00;0,86
307;6;ПИР Банк;2655;Москва и обл.;7 258 904,00;6 838 876,00;420 028,00;6,14
308;-5;Солид Банк;1329;Камчатская обл.;7 204 140,00;7 439 237,00;-235 097,00;-3,16
309;-4;Волга-Кредит;1153;Самарская обл.;7 146 582,00;7 236 851,00;-90 269,00;-1,25
310;-24;Замоскворецкий;1640;Москва и обл.;7 107 696,00;8 077 293,00;-969 597,00;-12,00
311;-3;Финам Банк;2799;Москва и обл.;7 014 295,00;7 160 079,00;-145 784,00;-2,04
312;7;Банк Оранжевый;1659;Санкт-Петербург и обл.;6 974 928,00;6 690 481,00;284 447,00;4,25
313;3;Дил-Банк;3384;Москва и обл.;6 929 588,00;6 777 511,00;152 077,00;2,24
314;-2;Новый Московский Банк;2932;Москва и обл.;6 896 719,00;6 863 306,00;33 413,00;0,49
315;38;Вега-Банк;3270;Москва и обл.;6 851 096,00;5 681 271,00;1 169 825,00;20,59
316;1;Ренессанс;1939;Москва и обл.;6 819 123,00;6 701 489,00;117 634,00;1,76
317;5;Клиентский;2324;Москва и обл.;6 766 912,00;6 444 818,00;322 094,00;5,00
318;17;Экономикс-Банк;2136;Москва и обл.;6 745 979,00;6 195 418,00;550 561,00;8,89
319;-8;Темпбанк;55;Москва и обл.;6 695 927,00;6 999 938,00;-304 011,00;-4,34
320;5;Банк Инноваций и Развития;2647;Москва и обл.;6 606 134,00;6 411 387,00;194 747,00;3,04
321;-1;Ставропольпромстройбанк;1288;Ставропольский край;6 584 490,00;6 639 536,00;-55 046,00;-0,83
322;-4;Русь;704;Оренбургская обл.;6 565 557,00;6 693 159,00;-127 602,00;-1,91
323;18;Финансовый Стандарт;1053;Москва и обл.;6 536 923,00;5 985 791,00;551 132,00;9,21
324;9;Альба Альянс;2593;Москва и обл.;6 511 712,00;6 208 269,00;303 443,00;4,89
325;14;Промтрансбанк;2638;Башкортостан;6 483 531,00;6 088 884,00;394 647,00;6,48
326;21;Развитие;2729;Карачаево-Черкесия;6 476 828,00;5 878 266,00;598 562,00;10,18
327;1;Рускобанк;138;Санкт-Петербург и обл.;6 450 112,00;6 377 531,00;72 581,00;1,14
328;16;ЕвроситиБанк;1869;Ставропольский край;6 398 243,00;5 929 303,00;468 940,00;7,91
329;1;Датабанк;646;Удмуртия;6 361 310,00;6 334 171,00;27 139,00;0,43
330;4;Томскпромстройбанк;1720;Томская обл.;6 316 123,00;6 203 299,00;112 824,00;1,82
331;-4;Хованский;2145;Москва и обл.;6 314 533,00;6 379 814,00;-65 281,00;-1,02
332;-9;Дагэнергобанк;3286;Дагестан;6 305 209,00;6 432 374,00;-127 165,00;-1,98
333;7;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;6 300 069,00;6 041 280,00;258 789,00;4,28
334;-49;Ю Би Эс Банк;3463;Москва и обл.;6 291 195,00;8 088 868,00;-1 797 673,00;-22,22
335;20;Югра;880;Тюменская обл.;6 283 209,00;5 591 351,00;691 858,00;12,37
336;-10;Автоградбанк;1455;Татарстан;6 242 434,00;6 410 878,00;-168 444,00;-2,63
337;11;Национальный Залоговый Банк;2944;Москва и обл.;6 199 024,00;5 805 302,00;393 722,00;6,78
338;0;Агросоюз;1459;Москва и обл.;6 182 254,00;6 129 046,00;53 208,00;0,87
339;-8;Бинбанк Тверь;777;Тверская обл.;6 170 319,00;6 290 121,00;-119 802,00;-1,90
340;-11;Банк на Гончарной (бывш. Япы Креди Банк Москва);2555;Москва и обл.;6 128 235,00;6 338 402,00;-210 167,00;-3,32
341;1;Славянский Кредит;2960;Москва и обл.;6 124 060,00;5 947 264,00;176 796,00;2,97
342;-27;Тройка-Д Банк;3431;Москва и обл.;6 091 458,00;6 790 883,00;-699 425,00;-10,30
343;-50;Славия;2664;Москва и обл.;6 067 136,00;7 724 898,00;-1 657 762,00;-21,46
344;-8;Ишбанк;2867;Москва и обл.;6 024 451,00;6 153 683,00;-129 232,00;-2,10
345;1;ФДБ;3071;Москва и обл.;5 981 823,00;5 878 345,00;103 478,00;1,76
346;4;Софрино;2972;Москва и обл.;5 911 623,00;5 775 829,00;135 794,00;2,35
347;-2;Юг-Инвестбанк;2772;Краснодарский край;5 908 539,00;5 880 988,00;27 551,00;0,47
348;-11;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;5 892 737,00;6 147 426,00;-254 689,00;-4,14
349;-6;Эксперт Банк;2949;Омская обл.;5 797 896,00;5 941 271,00;-143 375,00;-2,41
350;2;Банк Казани;708;Татарстан;5 781 097,00;5 687 338,00;93 759,00;1,65
351;-2;Объединенный Банк Промышленных Инвестиций;2626;Москва и обл.;5 722 590,00;5 789 172,00;-66 582,00;-1,15
352;17;Белгородпромстройбанк;1816;Белгородская обл.;5 613 639,00;5 217 365,00;396 274,00;7,60
353;8;Банк на Красных Воротах;2472;Москва и обл.;5 601 634,00;5 360 307,00;241 327,00;4,50
354;;Региональный Банк Развития — Московский филиал;2782;Россия;5 598 807,00;-;-;
355;18;Нижневолжский Коммерческий Банк;931;Саратовская обл.;5 549 285,00;5 104 658,00;444 627,00;8,71
356;11;Вокбанк;312;Нижегородская обл.;5 549 076,00;5 236 026,00;313 050,00;5,98
357;1;Московский Нефтехимический Банк;1411;Москва и обл.;5 529 902,00;5 471 804,00;58 098,00;1,06
358;-1;Волжский Социальный Банк;2428;Самарская обл.;5 524 364,00;5 474 928,00;49 436,00;0,90
359;7;Ассоциация;732;Нижегородская обл.;5 470 602,00;5 250 603,00;219 999,00;4,19
360;-9;Банк Финсервис;3388;Москва и обл.;5 460 212,00;5 688 474,00;-228 262,00;-4,01
361;55;Ури Банк;3479;Москва и обл.;5 442 201,00;3 994 887,00;1 447 314,00;36,23
362;-6;Трансстройбанк;2807;Москва и обл.;5 409 354,00;5 489 890,00;-80 536,00;-1,47
363;-4;Чувашкредитпромбанк;1280;Чувашия;5 392 981,00;5 461 727,00;-68 746,00;-1,26
364;10;Банк Развития Технологий;3441;Москва и обл.;5 387 523,00;5 080 683,00;306 840,00;6,04
365;-1;Банк Раунд;2506;Москва и обл.;5 333 000,00;5 310 348,00;22 652,00;0,43
366;-4;Руссобанк;2313;Москва и обл.;5 332 485,00;5 345 791,00;-13 306,00;-0,25
367;-7;Татсоцбанк;480;Татарстан;5 312 452,00;5 456 579,00;-144 127,00;-2,64
368;4;Голдман Сакс Банк;3490;Москва и обл.;5 278 075,00;5 117 419,00;160 656,00;3,14
369;1;Джей энд Ти Банк;3061;Москва и обл.;5 129 680,00;5 186 622,00;-56 942,00;-1,10
370;-7;Банк БФТ;2273;Москва и обл.;5 127 164,00;5 330 296,00;-203 132,00;-3,81
371;20;Нэклис-Банк;1671;Москва и обл.;5 119 855,00;4 591 057,00;528 798,00;11,52
372;8;Актив Банк;2529;Мордовия;5 107 003,00;4 860 808,00;246 195,00;5,06
373;-19;Бинбанк Мурманск;1276;Мурманская обл.;5 102 639,00;5 627 933,00;-525 294,00;-9,33
374;-6;Северный Народный Банк;2721;Коми;5 101 442,00;5 223 786,00;-122 344,00;-2,34
375;0;Банк Развития Региона;3315;Северная Осетия — Алания;5 047 991,00;5 058 810,00;-10 819,00;-0,21
376;0;Анкор Банк;889;Татарстан;5 029 769,00;5 036 675,00;-6 906,00;-0,14
377;1;Камский Коммерческий Банк;438;Татарстан;4 957 730,00;4 955 463,00;2 267,00;0,05
378;3;Реалист Банк;1067;Иркутская обл.;4 957 712,00;4 755 830,00;201 882,00;4,24
379;-8;Платина;2347;Москва и обл.;4 941 690,00;5 175 424,00;-233 734,00;-4,52
380;9;Профит Банк;3234;Москва и обл.;4 878 102,00;4 675 148,00;202 954,00;4,34
381;-4;Сибнефтебанк;385;Тюменская обл.;4 861 412,00;4 994 906,00;-133 494,00;-2,67
382;-3;Сибсоцбанк;2015;Алтайский край;4 839 349,00;4 913 717,00;-74 368,00;-1,51
383;5;Бинбанк Смоленск;1957;Смоленская обл.;4 838 783,00;4 682 293,00;156 490,00;3,34
384;1;Зернобанк;2337;Алтайский край;4 812 092,00;4 738 343,00;73 749,00;1,56
385;-3;Риабанк;3434;Москва и обл.;4 732 555,00;4 752 128,00;-19 573,00;-0,41
386;0;Банк Кремлевский;2905;Москва и обл.;4 682 517,00;4 704 282,00;-21 765,00;-0,46
387;6;Русский Торговый Банк;2842;Москва и обл.;4 670 151,00;4 565 888,00;104 263,00;2,28
388;-1;Лесбанк;1598;Москва и обл.;4 625 910,00;4 686 454,00;-60 544,00;-1,29
389;3;Банкхаус Эрбе;1717;Москва и обл.;4 598 402,00;4 574 913,00;23 489,00;0,51
390;5;Мой Банк. Ипотека;2436;Башкортостан;4 598 229,00;4 536 789,00;61 440,00;1,35
391;10;Бланк Банк;2368;Москва и обл.;4 592 177,00;4 393 104,00;199 073,00;4,53
392;26;Навигатор;2469;Москва и обл.;4 591 915,00;3 914 100,00;677 815,00;17,32
393;-61;Банк Заречье;817;Татарстан;4 545 044,00;6 236 260,00;-1 691 216,00;-27,12
394;15;Инвестиционный Союз;637;Москва и обл.;4 473 589,00;4 143 471,00;330 118,00;7,97
395;-1;ВостСибтранскомбанк;2731;Иркутская обл.;4 472 688,00;4 545 566,00;-72 878,00;-1,60
396;7;Торгово-Строительный Банк;1250;Москва и обл.;4 460 254,00;4 293 480,00;166 774,00;3,88
397;14;Спецсетьстройбанк;3062;Москва и обл.;4 442 848,00;4 114 109,00;328 739,00;7,99
398;15;Кузнецкий Мост;2254;Москва и обл.;4 441 991,00;4 095 741,00;346 250,00;8,45
399;-2;Век;2299;Москва и обл.;4 404 191,00;4 481 638,00;-77 447,00;-1,73
400;-16;Промэнергобанк;2728;Вологодская обл.;4 370 141,00;4 741 177,00;-371 036,00;-7,83
401;-5;Юникорбанк;2586;Москва и обл.;4 344 040,00;4 501 286,00;-157 246,00;-3,49
402;24;Стромкомбанк;404;Красноярский край;4 341 446,00;3 705 079,00;636 367,00;17,18
403;3;Таатта;1249;Саха (Якутия);4 329 531,00;4 182 239,00;147 292,00;3,52
404;-6;Банк БКФ;2684;Москва и обл.;4 315 246,00;4 427 794,00;-112 548,00;-2,54
405;-3;Объединенный Капитал;2611;Санкт-Петербург и обл.;4 309 950,00;4 332 764,00;-22 814,00;-0,53
406;1;Межтрастбанк;2493;Москва и обл.;4 308 277,00;4 181 548,00;126 729,00;3,03
407;-8;2Т Банк;625;Москва и обл.;4 265 339,00;4 425 750,00;-160 411,00;-3,62
408;0;Зенит Сочи;232;Краснодарский край;4 221 039,00;4 177 150,00;43 889,00;1,05
409;-4;Кранбанк;2271;Ивановская обл.;4 216 664,00;4 273 730,00;-57 066,00;-1,34
410;11;Объединенный Кредитный Банк;1118;Владимирская обл.;4 200 353,00;3 828 125,00;372 228,00;9,72
411;-11;Межрегиональный Почтовый Банк;3171;Москва и обл.;4 170 876,00;4 393 147,00;-222 271,00;-5,06
412;2;Межрегиональный промышленно-строительный банк;752;Мордовия;4 144 681,00;4 069 566,00;75 115,00;1,85
413;-23;Сиббизнесбанк;2539;Тюменская обл.;4 119 661,00;4 599 108,00;-479 447,00;-10,42
414;-2;Хакасский Муниципальный Банк;1049;Хакасия;4 087 602,00;4 095 807,00;-8 205,00;-0,20
415;2;Новобанк;1352;Новгородская обл.;4 063 614,00;3 991 767,00;71 847,00;1,80
416;-6;Ермак;1809;Тюменская обл.;4 049 038,00;4 138 603,00;-89 565,00;-2,16
417;-13;Проминвестбанк;2433;Москва и обл.;4 003 161,00;4 278 267,00;-275 106,00;-6,43
418;-3;Енисейский Объединенный Банк;2645;Красноярский край;3 958 606,00;4 046 598,00;-87 992,00;-2,17
419;1;ИТ Банк;2609;Омская обл.;3 932 449,00;3 840 771,00;91 678,00;2,39
420;-132;Экси-Банк;2530;Санкт-Петербург и обл.;3 922 024,00;7 852 354,00;-3 930 330,00;-50,05
421;-38;Киви Банк;2241;Москва и обл.;3 916 506,00;4 749 810,00;-833 304,00;-17,54
422;-3;Промрегионбанк;2123;Томская обл.;3 892 435,00;3 912 002,00;-19 567,00;-0,50
423;-1;Газстройбанк;2919;Москва и обл.;3 886 675,00;3 789 211,00;97 464,00;2,57
424;4;Северный Кредит;2398;Вологодская обл.;3 853 690,00;3 642 840,00;210 850,00;5,79
425;-2;Нефтепромбанк;2156;Москва и обл.;3 793 416,00;3 769 974,00;23 442,00;0,62
426;4;Приоритет;3135;Самарская обл.;3 756 370,00;3 608 790,00;147 580,00;4,09
427;6;Аскольд;2480;Смоленская обл.;3 717 957,00;3 549 591,00;168 366,00;4,74
428;-1;Стратегия;2801;Москва и обл.;3 688 953,00;3 683 132,00;5 821,00;0,16
429;-4;Тюменьагропромбанк;917;Тюменская обл.;3 627 538,00;3 711 870,00;-84 332,00;-2,27
430;27;Евроальянс;1781;Ивановская обл.;3 593 139,00;3 115 261,00;477 878,00;15,34
431;1;Кузнецкий;609;Пензенская обл.;3 576 440,00;3 559 106,00;17 334,00;0,49
432;6;Донинвест;1617;Ростовская обл.;3 570 768,00;3 409 542,00;161 226,00;4,73
433;7;Азия-Инвест Банк;3303;Москва и обл.;3 517 781,00;3 366 396,00;151 385,00;4,50
434;-5;Новопокровский;467;Краснодарский край;3 505 689,00;3 639 670,00;-133 981,00;-3,68
435;-4;Донкомбанк;492;Ростовская обл.;3 479 787,00;3 584 978,00;-105 191,00;-2,93
436;15;Банк ИТБ;3128;Москва и обл.;3 479 596,00;3 195 799,00;283 797,00;8,88
437;-3;Интерактивный Банк;3378;Москва и обл.;3 458 397,00;3 521 614,00;-63 217,00;-1,80
438;-3;Стройлесбанк;2995;Тюменская обл.;3 444 609,00;3 431 329,00;13 280,00;0,39
439;4;Профессионал Банк;3296;Москва и обл.;3 395 988,00;3 312 428,00;83 560,00;2,52
440;36;Долинск;857;Сахалинская обл.;3 387 035,00;2 939 361,00;447 674,00;15,23
441;-17;Нейва;1293;Свердловская обл.;3 358 580,00;3 748 234,00;-389 654,00;-10,40
442;11;Эл Банк;1025;Самарская обл.;3 343 149,00;3 191 827,00;151 322,00;4,74
443;11;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;3 323 191,00;3 183 570,00;139 621,00;4,39
444;6;Универсальный Кредит;2903;Москва и обл.;3 319 425,00;3 196 006,00;123 419,00;3,86
445;-9;Витабанк;356;Санкт-Петербург и обл.;3 318 947,00;3 421 305,00;-102 358,00;-2,99
446;-1;Земский Банк;2900;Самарская обл.;3 291 409,00;3 281 906,00;9 503,00;0,29
447;20;Милбанк;3256;Москва и обл.;3 289 408,00;3 019 576,00;269 832,00;8,94
448;14;Синко-Банк;2838;Москва и обл.;3 272 034,00;3 085 197,00;186 837,00;6,06
449;-12;Оргбанк;3312;Москва и обл.;3 271 574,00;3 420 673,00;-149 099,00;-4,36
450;-8;Алтайкапиталбанк;2659;Алтайский край;3 243 044,00;3 332 440,00;-89 396,00;-2,68
451;-2;РБА;3413;Ярославская обл.;3 202 002,00;3 202 370,00;-368,00;-0,01
452;9;Мастер-Капитал;3011;Москва и обл.;3 180 787,00;3 088 447,00;92 340,00;2,99
453;-5;Бинбанк Сургут;1701;Тюменская обл.;3 176 565,00;3 221 126,00;-44 561,00;-1,38
454;2;Еврокоммерц;1777;Москва и обл.;3 169 017,00;3 120 457,00;48 560,00;1,56
455;76;Анталбанк;3115;Москва и обл.;3 147 916,00;2 325 066,00;822 850,00;35,39
456;14;Форус Банк;3457;Нижегородская обл.;3 131 061,00;3 002 584,00;128 477,00;4,28
457;-2;Роял Кредит Банк;783;Хабаровский край;3 125 886,00;3 128 663,00;-2 777,00;-0,09
458;17;Консервативный Коммерческий Банк;1087;Астраханская обл.;3 103 175,00;2 940 502,00;162 673,00;5,53
459;32;Финансовый Капитал;3288;Санкт-Петербург и обл.;3 099 877,00;2 737 074,00;362 803,00;13,26
460;0;Сберинвестбанк;1743;Свердловская обл.;3 094 926,00;3 093 399,00;1 527,00;0,05
461;-9;Горбанк;2982;Санкт-Петербург и обл.;3 067 725,00;3 194 956,00;-127 231,00;-3,98
462;10;Камчаткомагропромбанк;545;Камчатская обл.;3 043 845,00;2 980 082,00;63 763,00;2,14
463;26;Союзный;3236;Москва и обл.;3 041 217,00;2 749 784,00;291 433,00;10,60
464;2;Смартбанк;3408;Москва и обл.;3 028 710,00;3 055 136,00;-26 426,00;-0,86
465;27;Русский Трастовый Банк;1139;Москва и обл.;3 024 987,00;2 730 535,00;294 452,00;10,78
466;-7;Сити Инвест Банк;3194;Санкт-Петербург и обл.;3 010 579,00;3 097 063,00;-86 484,00;-2,79
467;-4;Мосуралбанк;2468;Москва и обл.;3 008 636,00;3 079 434,00;-70 798,00;-2,30
468;12;Еврокредит;2957;Москва и обл.;3 001 031,00;2 892 246,00;108 785,00;3,76
469;4;Уралпромбанк;2964;Челябинская обл.;3 000 959,00;2 949 585,00;51 374,00;1,74
470;-2;ПК-Банк;2652;Москва и обл.;2 998 128,00;3 019 389,00;-21 261,00;-0,70
471;-13;Объединенная Расчетная Система;3342;Москва и обл.;2 990 564,00;3 114 996,00;-124 432,00;-3,99
472;-33;Океан Банк;1697;Москва и обл.;2 987 288,00;3 393 021,00;-405 733,00;-11,96
473;10;Ураллига;1626;Челябинская обл.;2 966 370,00;2 859 961,00;106 409,00;3,72
474;36;Итуруп;2390;Сахалинская обл.;2 962 170,00;2 542 713,00;419 457,00;16,50
475;-31;Невский Банк;1068;Санкт-Петербург и обл.;2 961 724,00;3 305 500,00;-343 776,00;-10,40
476;5;Банк Экономический Союз;2798;Москва и обл.;2 940 570,00;2 873 737,00;66 833,00;2,33
477;7;Гринфилдбанк;2711;Москва и обл.;2 938 862,00;2 851 258,00;87 604,00;3,07
478;12;Москва-Сити;3247;Москва и обл.;2 929 776,00;2 743 303,00;186 473,00;6,80
479;0;Живаго Банк;2065;Рязанская обл.;2 927 851,00;2 900 088,00;27 763,00;0,96
480;-2;Венец;524;Ульяновская обл.;2 912 341,00;2 915 532,00;-3 191,00;-0,11
481;25;Агророс;2860;Саратовская обл.;2 910 551,00;2 584 218,00;326 333,00;12,63
482;5;Коммерческий Индо Банк;3446;Москва и обл.;2 846 920,00;2 757 779,00;89 141,00;3,23
483;-9;Тамбовкредитпромбанк;1312;Тамбовская обл.;2 845 058,00;2 945 493,00;-100 435,00;-3,41
484;-37;Профессионал Банк;2471;Москва и обл.;2 844 012,00;3 221 937,00;-377 925,00;-11,73
485;10;ИпоТек Банк;2794;Москва и обл.;2 781 311,00;2 702 035,00;79 276,00;2,93
486;25;Кроссинвестбанк;2849;Москва и обл.;2 781 228,00;2 528 000,00;253 228,00;10,02
487;-23;Коммерческий Банк Развития;3364;Москва и обл.;2 773 248,00;3 070 697,00;-297 449,00;-9,69
488;0;Енисей;474;Красноярский край;2 772 231,00;2 757 541,00;14 690,00;0,53
489;-12;НОКССбанк;3202;Волгоградская обл.;2 767 409,00;2 925 192,00;-157 783,00;-5,39
490;13;Первый Инвестиционный Банк;604;Москва и обл.;2 759 054,00;2 615 842,00;143 212,00;5,47
491;2;Уссури;596;Хабаровский край;2 744 207,00;2 716 700,00;27 507,00;1,01
492;4;Аксонбанк;680;Костромская обл.;2 719 731,00;2 701 822,00;17 909,00;0,66
493;7;Богородский;1277;Нижегородская обл.;2 709 907,00;2 674 576,00;35 331,00;1,32
494;-8;Уралприватбанк;153;Свердловская обл.;2 709 491,00;2 828 020,00;-118 529,00;-4,19
495;-13;Московский Коммерческий Банк;3172;Москва и обл.;2 709 004,00;2 870 760,00;-161 756,00;-5,63
496;17;УМ-Банк;1441;Свердловская обл.;2 697 586,00;2 519 862,00;177 724,00;7,05
497;-12;Региональный Кредитный Банк;1608;Калининградская обл.;2 687 455,00;2 841 314,00;-153 859,00;-5,42
498;3;Тульский Промышленник;2382;Тульская обл.;2 676 557,00;2 657 752,00;18 805,00;0,71
499;0;Интеркапитал-Банк;2706;Мордовия;2 633 987,00;2 676 067,00;-42 080,00;-1,57
500;8;Капитал;575;Москва и обл.;2 623 703,00;2 574 759,00;48 944,00;1,90
501;21;Росбизнесбанк;1405;Москва и обл.;2 610 742,00;2 393 700,00;217 042,00;9,07
502;-4;Преодоление;2649;Москва и обл.;2 603 009,00;2 679 616,00;-76 607,00;-2,86
503;-1;Костромаселькомбанк;1115;Костромская обл.;2 590 810,00;2 651 297,00;-60 487,00;-2,28
504;5;Национальный Банк Сбережений;1949;Ивановская обл.;2 586 479,00;2 565 597,00;20 882,00;0,81
505;2;Аспект;608;Москва и обл.;2 586 418,00;2 582 956,00;3 462,00;0,13
506;-1;Крыловский;456;Краснодарский край;2 582 809,00;2 604 856,00;-22 047,00;-0,85
507;-38;Инкаробанк;2696;Москва и обл.;2 579 934,00;3 007 317,00;-427 383,00;-14,21
508;-14;Совинком;2302;Москва и обл.;2 575 207,00;2 712 829,00;-137 622,00;-5,07
509;3;ЕвроАксис Банк;3273;Москва и обл.;2 574 957,00;2 527 135,00;47 822,00;1,89
510;-6;Банк РМП;2574;Москва и обл.;2 562 442,00;2 608 167,00;-45 725,00;-1,75
511;16;Интеркредит;3047;Москва и обл.;2 562 049,00;2 380 361,00;181 688,00;7,63
512;14;Гагаринский;606;Москва и обл.;2 536 093,00;2 382 099,00;153 994,00;6,46
513;8;Эсидбанк;1991;Дагестан;2 534 397,00;2 413 281,00;121 116,00;5,02
514;-73;Система;2846;Москва и обл.;2 529 114,00;3 349 450,00;-820 336,00;-24,49
515;0;Вкабанк;1027;Астраханская обл.;2 525 105,00;2 501 943,00;23 162,00;0,93
516;16;ИРС;272;Москва и обл.;2 524 828,00;2 321 887,00;202 941,00;8,74
517;30;Финансово-Промышленный Капитал;3295;Москва и обл.;2 516 332,00;2 179 647,00;336 685,00;15,45
518;186;Трансэнергобанк;3106;Дагестан;2 494 636,00;1 110 188,00;1 384 448,00;124,70
519;-2;Вологжанин;1896;Вологодская обл.;2 475 687,00;2 474 253,00;1 434,00;0,06
520;3;Траст Капитал Банк;2741;Москва и обл.;2 471 610,00;2 393 587,00;78 023,00;3,26
521;-24;Крокус-Банк;2682;Москва и обл.;2 446 107,00;2 686 545,00;-240 438,00;-8,95
522;13;Эргобанк;2856;Москва и обл.;2 440 560,00;2 300 517,00;140 043,00;6,09
523;-9;Новое Время;3492;Москва и обл.;2 425 923,00;2 505 860,00;-79 937,00;-3,19
524;5;Мираф-Банк;2244;Омская обл.;2 396 528,00;2 362 812,00;33 716,00;1,43
525;13;Резерв;2364;Челябинская обл.;2 392 571,00;2 262 967,00;129 604,00;5,73
526;-6;ИК Банк;1732;Татарстан;2 390 573,00;2 413 982,00;-23 409,00;-0,97
527;19;Современные Стандарты Бизнеса;3397;Москва и обл.;2 376 510,00;2 181 656,00;194 854,00;8,93
528;9;Риал-Кредит;3393;Москва и обл.;2 364 957,00;2 289 399,00;75 558,00;3,30
