Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Октябрь, 2011, тыс. рублей;Сентябрь, 2011, тыс. рублей;Изменение, тыс. рублей;Изменение, %
260;11;Балтика;967;Санкт-Петербург и обл.;8 327 758,00;7 484 153,00;843 605,00;11,27
261;2;БайкалБанк;2632;Бурятия;8 278 638,00;7 836 349,00;442 289,00;5,64
262;-4;Международный Акционерный Банк;1987;Москва и обл.;8 276 023,00;8 010 025,00;265 998,00;3,32
263;-13;Промсбербанк;1043;Москва и обл.;8 151 223,00;8 564 616,00;-413 393,00;-4,83
264;-12;Руснарбанк;3403;Москва и обл.;8 065 174,00;8 441 767,00;-376 593,00;-4,46
265;3;Екатеринбург;3161;Свердловская обл.;7 963 778,00;7 499 745,00;464 033,00;6,19
266;-10;Нефтяной Альянс;2859;Москва и обл.;7 908 397,00;8 159 310,00;-250 913,00;-3,08
267;8;Адмиралтейский;3054;Москва и обл.;7 849 746,00;7 314 639,00;535 107,00;7,32
268;25;Замоскворецкий;1640;Москва и обл.;7 741 396,00;6 458 769,00;1 282 627,00;19,86
269;5;Евромет;2902;Москва и обл.;7 734 186,00;7 351 807,00;382 379,00;5,20
270;0;Снежинский;1376;Челябинская обл.;7 638 751,00;7 486 840,00;151 911,00;2,03
271;-4;Северо-Восточный Альянс;2768;Москва и обл.;7 572 188,00;7 536 500,00;35 688,00;0,47
272;10;РусЮгбанк;2093;Волгоградская обл.;7 567 219,00;7 087 579,00;479 640,00;6,77
273;-44;Ури Банк;3479;Москва и обл.;7 494 027,00;9 556 721,00;-2 062 694,00;-21,58
274;2;Унифин;2654;Москва и обл.;7 409 785,00;7 291 415,00;118 370,00;1,62
275;24;Данске Банк;3307;Санкт-Петербург и обл.;7 395 880,00;6 124 619,00;1 271 261,00;20,76
276;3;Ставропольпромстройбанк;1288;Ставропольский край;7 370 344,00;7 140 417,00;229 927,00;3,22
277;6;НОМОС-Банк-Сибирь;410;Новосибирская обл.;7 323 074,00;7 007 948,00;315 126,00;4,50
278;-12;Платежный Центр;3166;Новосибирская обл.;7 300 970,00;7 715 199,00;-414 229,00;-5,37
279;-7;Метробанк;2548;Москва и обл.;7 259 468,00;7 446 151,00;-186 683,00;-2,51
280;5;Банк Акцепт;567;Новосибирская обл.;7 225 623,00;6 970 904,00;254 719,00;3,65
281;0;Международный Банк Развития;2704;Москва и обл.;7 162 445,00;7 122 429,00;40 016,00;0,56
282;-5;Белгородсоцбанк;760;Белгородская обл.;7 095 093,00;7 265 395,00;-170 302,00;-2,34
283;-5;Кредит-Москва;5;Москва и обл.;7 084 694,00;7 141 512,00;-56 818,00;-0,80
284;3;Русьуниверсалбанк;3293;Москва и обл.;7 040 393,00;6 905 183,00;135 210,00;1,96
285;-5;Волго-Камский Банк;282;Самарская обл.;7 013 353,00;7 139 988,00;-126 635,00;-1,77
286;2;Кузнецкбизнесбанк;1158;Кемеровская обл.;6 945 751,00;6 791 739,00;154 012,00;2,27
287;79;Славия;2664;Москва и обл.;6 881 274,00;4 457 751,00;2 423 523,00;54,37
288;4;Новый Московский Банк;2932;Москва и обл.;6 855 839,00;6 676 475,00;179 364,00;2,69
289;-16;Ю Би Эс Банк;3463;Москва и обл.;6 769 767,00;7 422 046,00;-652 279,00;-8,79
290;-4;АФ Банк;991;Башкортостан;6 761 995,00;6 942 444,00;-180 449,00;-2,60
291;0;КС Банк;1752;Мордовия;6 677 719,00;6 705 908,00;-28 189,00;-0,42
292;-2;ОПМ-Банк;2734;Москва и обл.;6 566 223,00;6 771 546,00;-205 323,00;-3,03
293;-9;Банк на Гончарной (бывш. Япы Креди Банк Москва);2555;Москва и обл.;6 511 170,00;6 990 733,00;-479 563,00;-6,86
294;2;Русь;704;Оренбургская обл.;6 419 472,00;6 228 888,00;190 584,00;3,06
295;3;Банк Инноваций и Развития;2647;Москва и обл.;6 372 393,00;6 157 702,00;214 691,00;3,49
296;19;Финам Банк;2799;Москва и обл.;6 222 008,00;5 634 472,00;587 536,00;10,43
297;3;Темпбанк;55;Москва и обл.;6 215 349,00;6 115 187,00;100 162,00;1,64
298;11;Славянский Кредит;2960;Москва и обл.;6 202 999,00;5 731 881,00;471 118,00;8,22
299;-42;Банк Финсервис;3388;Москва и обл.;6 198 095,00;8 143 948,00;-1 945 853,00;-23,89
300;2;Томскпромстройбанк;1720;Томская обл.;6 126 852,00;6 026 032,00;100 820,00;1,67
301;6;Банк Раунд;2506;Москва и обл.;6 099 258,00;5 831 949,00;267 309,00;4,58
302;-7;Банк Оранжевый;1659;Санкт-Петербург и обл.;6 083 338,00;6 230 206,00;-146 868,00;-2,36
303;0;Первый Экспресс;3237;Тульская обл.;6 076 464,00;5 979 150,00;97 314,00;1,63
304;-7;Экспресс;3084;Дагестан;6 066 643,00;6 186 714,00;-120 071,00;-1,94
305;0;Тусар;2712;Москва и обл.;6 062 394,00;5 883 716,00;178 678,00;3,04
306;10;ПВ-Банк;634;Ульяновская обл.;6 042 460,00;5 631 302,00;411 158,00;7,30
307;10;РАМ Банк;3480;Москва и обл.;6 041 218,00;5 607 099,00;434 119,00;7,74
308;5;Русский Ипотечный Банк;1968;Москва и обл.;6 026 383,00;5 693 290,00;333 093,00;5,85
309;-8;Югра;880;Тюменская обл.;6 008 016,00;6 102 219,00;-94 203,00;-1,54
310;-6;АйСиБиСи Банк;3475;Москва и обл.;5 999 197,00;5 903 060,00;96 137,00;1,63
311;3;Волга-Кредит;1153;Самарская обл.;5 975 653,00;5 685 469,00;290 184,00;5,10
312;-4;Хованский;2145;Москва и обл.;5 973 529,00;5 744 792,00;228 737,00;3,98
313;-2;Росавтобанк;2767;Москва и обл.;5 893 674,00;5 718 564,00;175 110,00;3,06
314;18;Международный Коммерческий Банк;2524;Москва и обл.;5 887 985,00;5 189 726,00;698 259,00;13,45
315;-5;Банк на Красных Воротах;2472;Москва и обл.;5 861 237,00;5 729 140,00;132 097,00;2,31
316;-4;Датабанк;646;Удмуртия;5 707 401,00;5 703 224,00;4 177,00;0,07
317;4;Рускобанк;138;Санкт-Петербург и обл.;5 625 603,00;5 506 307,00;119 296,00;2,17
318;1;Солид Банк;1329;Камчатская обл.;5 623 516,00;5 555 540,00;67 976,00;1,22
319;11;Уралкапиталбанк;2519;Башкортостан;5 605 799,00;5 214 213,00;391 586,00;7,51
320;-2;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;5 584 518,00;5 605 107,00;-20 589,00;-0,37
321;10;ПИР Банк;2655;Москва и обл.;5 561 581,00;5 198 725,00;362 856,00;6,98
322;4;ЕвроситиБанк;1869;Ставропольский край;5 532 073,00;5 290 666,00;241 407,00;4,56
323;28;Вега-Банк;3270;Москва и обл.;5 510 461,00;4 686 398,00;824 063,00;17,58
324;-4;Банк Казани;708;Татарстан;5 478 333,00;5 537 452,00;-59 119,00;-1,07
325;15;РосинтерБанк;226;Москва и обл.;5 457 675,00;4 893 582,00;564 093,00;11,53
326;3;Волжский Социальный Банк;2428;Самарская обл.;5 422 352,00;5 234 802,00;187 550,00;3,58
327;-5;Альба Альянс;2593;Москва и обл.;5 404 079,00;5 461 736,00;-57 657,00;-1,06
328;19;Сиббизнесбанк;2539;Тюменская обл.;5 398 880,00;4 734 494,00;664 386,00;14,03
329;-23;Автоторгбанк;2776;Москва и обл.;5 378 122,00;5 835 102,00;-456 980,00;-7,83
330;4;Банк Торгового Финансирования;1982;Москва и обл.;5 357 617,00;5 052 443,00;305 174,00;6,04
331;-3;Бинбанк Тверь;777;Тверская обл.;5 259 610,00;5 279 329,00;-19 719,00;-0,37
332;11;Банк Кремлевский;2905;Москва и обл.;5 239 394,00;4 822 611,00;416 783,00;8,64
333;0;Автоградбанк;1455;Татарстан;5 218 050,00;5 071 492,00;146 558,00;2,89
334;2;Потенциал;1019;Самарская обл.;5 194 700,00;5 036 883,00;157 817,00;3,13
335;2;Ишбанк;2867;Москва и обл.;5 174 592,00;4 984 373,00;190 219,00;3,82
336;37;Платина;2347;Москва и обл.;5 165 402,00;4 333 689,00;831 713,00;19,19
337;-2;НИКО-Банк;702;Оренбургская обл.;5 117 708,00;5 047 042,00;70 666,00;1,40
338;0;Региональный Банк Развития;2782;Башкортостан;5 061 611,00;4 973 494,00;88 117,00;1,77
339;-15;Бланк Банк;2368;Москва и обл.;5 055 664,00;5 303 131,00;-247 467,00;-4,67
340;1;Генбанк;2490;Москва и обл.;5 035 154,00;4 883 030,00;152 124,00;3,12
341;-14;Объединенный Банк Промышленных Инвестиций;2626;Москва и обл.;5 013 376,00;5 287 237,00;-273 861,00;-5,18
342;77;Банк Заречье;817;Татарстан;4 969 602,00;3 338 353,00;1 631 249,00;48,86
343;13;Стратегия;2801;Москва и обл.;4 955 335,00;4 581 223,00;374 112,00;8,17
344;-19;Бинбанк Мурманск;1276;Мурманская обл.;4 942 711,00;5 290 844,00;-348 133,00;-6,58
345;27;Проминвестбанк;2433;Москва и обл.;4 916 439,00;4 348 192,00;568 247,00;13,07
346;17;Агросоюз;1459;Оренбургская обл.;4 891 918,00;4 507 242,00;384 676,00;8,53
347;-8;Северный Народный Банк;2721;Коми;4 885 668,00;4 925 369,00;-39 701,00;-0,81
348;14;Лада-Кредит;2668;Самарская обл.;4 841 904,00;4 507 833,00;334 071,00;7,41
349;0;Банкхаус Эрбе;1717;Москва и обл.;4 823 067,00;4 692 749,00;130 318,00;2,78
350;-5;Юг-Инвестбанк;2772;Краснодарский край;4 781 164,00;4 752 611,00;28 553,00;0,60
351;9;Промтрансбанк;2638;Башкортостан;4 779 879,00;4 539 129,00;240 750,00;5,30
352;-29;Голдман Сакс Банк;3490;Москва и обл.;4 751 879,00;5 422 767,00;-670 888,00;-12,37
353;-1;Софрино;2972;Москва и обл.;4 695 601,00;4 682 376,00;13 225,00;0,28
354;13;Бенифит-Банк;3229;Москва и обл.;4 692 340,00;4 449 994,00;242 346,00;5,45
355;9;Монолит;1967;Москва и обл.;4 690 825,00;4 471 948,00;218 877,00;4,89
356;-10;Русский Земельный Банк;2810;Москва и обл.;4 678 473,00;4 741 611,00;-63 138,00;-1,33
357;-9;Актив Банк;2529;Мордовия;4 657 609,00;4 697 208,00;-39 599,00;-0,84
358;-3;Транснациональный Банк;2108;Москва и обл.;4 648 348,00;4 593 283,00;55 065,00;1,20
359;-9;Чувашкредитпромбанк;1280;Чувашия;4 641 506,00;4 687 147,00;-45 641,00;-0,97
360;-3;ФДБ;3071;Москва и обл.;4 632 165,00;4 562 798,00;69 367,00;1,52
361;-19;Сибнефтебанк;385;Тюменская обл.;4 609 002,00;4 878 656,00;-269 654,00;-5,53
362;-3;Руссобанк;2313;Москва и обл.;4 575 667,00;4 539 919,00;35 748,00;0,79
363;-69;Кузнецкий Мост;2254;Москва и обл.;4 568 917,00;6 249 402,00;-1 680 485,00;-26,89
364;-6;Экспресс-Кредит;210;Москва и обл.;4 552 398,00;4 540 710,00;11 688,00;0,26
365;-11;Трансстройбанк;2807;Москва и обл.;4 526 351,00;4 612 245,00;-85 894,00;-1,86
366;12;Анкор Банк;889;Татарстан;4 523 259,00;4 182 552,00;340 707,00;8,15
367;1;Сибсоцбанк;2015;Алтайский край;4 510 650,00;4 420 240,00;90 410,00;2,05
368;-3;Национальный Залоговый Банк;2944;Москва и обл.;4 509 440,00;4 459 304,00;50 136,00;1,12
369;10;Дил-Банк;3384;Москва и обл.;4 484 689,00;4 153 912,00;330 777,00;7,96
370;-26;Банк Премьер Кредит;1663;Коми;4 421 944,00;4 817 469,00;-395 525,00;-8,21
371;-10;Витас Банк;1955;Москва и обл.;4 407 180,00;4 522 451,00;-115 271,00;-2,55
372;-2;Дагэнергобанк;3286;Дагестан;4 377 610,00;4 357 189,00;20 421,00;0,47
373;3;Эксперт Банк;2949;Омская обл.;4 361 730,00;4 286 179,00;75 551,00;1,76
374;7;Ассоциация;732;Нижегородская обл.;4 333 697,00;4 012 448,00;321 249,00;8,01
375;-6;Бинбанк Смоленск;1957;Смоленская обл.;4 292 674,00;4 390 770,00;-98 096,00;-2,23
376;1;Белгородпромстройбанк;1816;Белгородская обл.;4 284 354,00;4 268 900,00;15 454,00;0,36
377;-2;Вокбанк;312;Нижегородская обл.;4 280 593,00;4 295 147,00;-14 554,00;-0,34
378;-4;Зернобанк;2337;Алтайский край;4 270 416,00;4 296 063,00;-25 647,00;-0,60
379;3;Московский Нефтехимический Банк;1411;Москва и обл.;4 259 878,00;3 999 513,00;260 365,00;6,51
380;-9;Лесбанк;1598;Москва и обл.;4 255 056,00;4 348 727,00;-93 671,00;-2,15
381;19;Нэклис-Банк;1671;Москва и обл.;4 230 820,00;3 698 759,00;532 061,00;14,38
382;40;Киви Банк;2241;Москва и обл.;4 214 259,00;3 269 414,00;944 845,00;28,90
383;-3;Межрегиональный промышленно-строительный банк;752;Мордовия;4 160 540,00;4 070 822,00;89 718,00;2,20
384;5;Аскольд;2480;Смоленская обл.;4 104 436,00;3 847 610,00;256 826,00;6,67
385;12;Риабанк;3434;Москва и обл.;4 070 249,00;3 723 571,00;346 678,00;9,31
386;6;Хлебобанк;1812;Москва и обл.;4 056 743,00;3 783 814,00;272 929,00;7,21
387;-4;Банк БФТ;2273;Москва и обл.;4 044 050,00;3 958 319,00;85 731,00;2,17
388;0;Реалист Банк;1067;Иркутская обл.;4 033 882,00;3 854 385,00;179 497,00;4,66
389;1;Экономикс-Банк;2136;Москва и обл.;4 025 039,00;3 826 876,00;198 163,00;5,18
390;-5;Орловский Социальный Банк;2921;Орловская обл.;4 021 808,00;3 932 386,00;89 422,00;2,27
391;4;Енисейский Объединенный Банк;2645;Красноярский край;4 018 961,00;3 766 221,00;252 740,00;6,71
392;-6;Башинвестбанк;2189;Башкортостан;4 005 507,00;3 905 654,00;99 853,00;2,56
393;-40;Миллениум Банк;3423;Москва и обл.;4 004 069,00;4 618 585,00;-614 516,00;-13,31
394;30;Банк БКФ;2684;Москва и обл.;3 958 679,00;3 232 583,00;726 096,00;22,46
395;1;Промэнергобанк;2728;Вологодская обл.;3 950 472,00;3 761 616,00;188 856,00;5,02
396;-12;;;;3 944 503,00;3 942 524,00;1 979,00;0,05
397;9;Ренессанс;1939;Москва и обл.;3 941 138,00;3 578 430,00;362 708,00;10,14
398;-4;ВостСибтранскомбанк;2731;Иркутская обл.;3 937 040,00;3 769 313,00;167 727,00;4,45
399;-1;Профит Банк;3234;Москва и обл.;3 924 874,00;3 716 807,00;208 067,00;5,60
400;-9;Банк Развития Региона;3315;Северная Осетия — Алания;3 870 184,00;3 798 694,00;71 490,00;1,88
401;8;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;3 754 895,00;3 537 790,00;217 105,00;6,14
402;2;Клиентский;2324;Москва и обл.;3 735 951,00;3 609 870,00;126 081,00;3,49
403;-10;Новобанк;1352;Новгородская обл.;3 724 918,00;3 783 614,00;-58 696,00;-1,55
404;-5;Промрегионбанк;2123;Томская обл.;3 723 904,00;3 700 272,00;23 632,00;0,64
405;-3;Нижневолжский Коммерческий Банк;931;Саратовская обл.;3 688 813,00;3 656 605,00;32 208,00;0,88
406;11;Развитие;2729;Карачаево-Черкесия;3 650 550,00;3 379 513,00;271 037,00;8,02
407;-4;Донинвест;1617;Ростовская обл.;3 631 190,00;3 619 545,00;11 645,00;0,32
408;6;Кранбанк;2271;Ивановская обл.;3 608 137,00;3 419 078,00;189 059,00;5,53
409;-2;Камский Коммерческий Банк;438;Татарстан;3 571 389,00;3 549 823,00;21 566,00;0,61
410;1;Ермак;1809;Тюменская обл.;3 550 858,00;3 475 993,00;74 865,00;2,15
411;-3;ОФК Банк;2270;Москва и обл.;3 547 669,00;3 541 441,00;6 228,00;0,18
412;-2;Русский Торговый Банк;2842;Москва и обл.;3 523 854,00;3 516 178,00;7 676,00;0,22
413;10;Век;2299;Москва и обл.;3 519 821,00;3 242 214,00;277 607,00;8,56
414;-1;Зенит Сочи;232;Краснодарский край;3 495 479,00;3 439 060,00;56 419,00;1,64
415;56;Джей энд Ти Банк;3061;Москва и обл.;3 485 749,00;2 665 490,00;820 259,00;30,77
416;-29;Нейва;1293;Свердловская обл.;3 443 145,00;3 874 998,00;-431 853,00;-11,14
417;-5;Евроальянс;1781;Ивановская обл.;3 426 234,00;3 454 908,00;-28 674,00;-0,83
418;20;Приоритет;3135;Самарская обл.;3 415 922,00;3 026 436,00;389 486,00;12,87
419;17;Коммерческий Банк Развития;3364;Москва и обл.;3 401 146,00;3 057 475,00;343 671,00;11,24
420;29;Военно-Промышленный Банк;3065;Москва и обл.;3 400 120,00;2 923 842,00;476 278,00;16,29
421;-16;Экси-Банк;2530;Санкт-Петербург и обл.;3 398 651,00;3 579 570,00;-180 919,00;-5,05
422;12;Банк Город;2644;Коми;3 396 433,00;3 070 646,00;325 787,00;10,61
423;-3;Хакасский Муниципальный Банк;1049;Хакасия;3 390 884,00;3 313 292,00;77 592,00;2,34
424;4;Интерактивный Банк;3378;Москва и обл.;3 379 395,00;3 182 755,00;196 640,00;6,18
425;132;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;3 343 817,00;1 902 464,00;1 441 353,00;75,76
426;-10;Ураллига;1626;Челябинская обл.;3 339 564,00;3 384 104,00;-44 540,00;-1,32
427;-9;Банк Развития Технологий;3441;Москва и обл.;3 333 176,00;3 342 833,00;-9 657,00;-0,29
428;-3;Роял Кредит Банк;783;Хабаровский край;3 304 524,00;3 229 442,00;75 082,00;2,32
429;-14;Горбанк;2982;Санкт-Петербург и обл.;3 296 630,00;3 385 335,00;-88 705,00;-2,62
430;14;Еврокоммерц;1777;Москва и обл.;3 274 077,00;2 985 752,00;288 325,00;9,66
431;22;Азия-Инвест Банк;3303;Москва и обл.;3 255 098,00;2 895 359,00;359 739,00;12,42
432;-1;Профессионал Банк;3296;Москва и обл.;3 240 715,00;3 144 713,00;96 002,00;3,05
433;-7;Тюменьагропромбанк;917;Тюменская обл.;3 227 792,00;3 225 339,00;2 453,00;0,08
434;-4;Оргбанк;3312;Москва и обл.;3 219 501,00;3 179 647,00;39 854,00;1,25
435;-2;Баренцбанк;2188;Мурманская обл.;3 214 592,00;3 119 516,00;95 076,00;3,05
436;9;Алтайкапиталбанк;2659;Алтайский край;3 182 098,00;2 974 071,00;208 027,00;6,99
437;4;2Т Банк;625;Москва и обл.;3 171 069,00;3 011 926,00;159 143,00;5,28
438;4;Спецсетьстройбанк;3062;Москва и обл.;3 140 101,00;3 007 433,00;132 668,00;4,41
439;-12;Транспортный;3174;Москва и обл.;3 127 310,00;3 221 725,00;-94 415,00;-2,93
440;6;Донкомбанк;492;Ростовская обл.;3 103 205,00;2 972 519,00;130 686,00;4,40
441;16;Преодоление;2649;Москва и обл.;3 094 134,00;2 808 531,00;285 603,00;10,17
442;65;Инвестиционный Союз;637;Москва и обл.;3 070 995,00;2 334 547,00;736 448,00;31,55
443;-4;Ипотека-Инвест;3070;Татарстан;3 070 262,00;3 015 659,00;54 603,00;1,81
444;-23;Мосводоканалбанк;2863;Москва и обл.;3 052 221,00;3 277 605,00;-225 384,00;-6,88
445;6;Юникорбанк;2586;Москва и обл.;3 051 942,00;2 906 511,00;145 431,00;5,00
446;21;Банк Расчетов и Сбережений;2617;Москва и обл.;3 041 314,00;2 709 374,00;331 940,00;12,25
447;143;Консервативный Коммерческий Банк;1087;Астраханская обл.;3 027 790,00;1 661 619,00;1 366 171,00;82,22
448;-13;Стромкомбанк;404;Красноярский край;3 008 223,00;3 063 717,00;-55 494,00;-1,81
449;1;Межрегиональный Почтовый Банк;3171;Москва и обл.;3 000 090,00;2 909 429,00;90 661,00;3,12
450;4;Камчаткомагропромбанк;545;Камчатская обл.;2 992 349,00;2 841 326,00;151 023,00;5,32
451;-19;Новопокровский;467;Краснодарский край;2 987 907,00;3 123 994,00;-136 087,00;-4,36
452;33;Финансовый Стандарт;1053;Москва и обл.;2 983 796,00;2 516 846,00;466 950,00;18,55
453;-16;РБА;3413;Ярославская обл.;2 977 420,00;3 046 847,00;-69 427,00;-2,28
454;22;Мастер-Капитал;3011;Москва и обл.;2 975 223,00;2 617 011,00;358 212,00;13,69
455;15;Торгово-Строительный Банк;1250;Москва и обл.;2 940 116,00;2 677 707,00;262 409,00;9,80
456;5;Нефтепромбанк;2156;Москва и обл.;2 917 069,00;2 771 281,00;145 788,00;5,26
457;16;ПК-Банк;2652;Нижегородская обл.;2 911 043,00;2 642 119,00;268 924,00;10,18
458;-18;Стройлесбанк;2995;Тюменская обл.;2 901 379,00;3 013 734,00;-112 355,00;-3,73
459;-11;Уралпромбанк;2964;Челябинская обл.;2 886 111,00;2 939 637,00;-53 526,00;-1,82
460;-4;Бинбанк Сургут;1701;Тюменская обл.;2 883 449,00;2 821 635,00;61 814,00;2,19
461;-6;Тендер-Банк;2252;Москва и обл.;2 870 762,00;2 826 237,00;44 525,00;1,58
462;27;Союзный;3236;Москва и обл.;2 860 440,00;2 480 014,00;380 426,00;15,34
463;14;Долинск;857;Сахалинская обл.;2 840 128,00;2 613 839,00;226 289,00;8,66
464;4;Сити Инвест Банк;3194;Санкт-Петербург и обл.;2 805 995,00;2 701 358,00;104 637,00;3,87
465;-2;Уралприватбанк;153;Свердловская обл.;2 793 270,00;2 752 840,00;40 430,00;1,47
466;14;Аспект;608;Москва и обл.;2 772 043,00;2 555 938,00;216 105,00;8,46
467;-7;Земский Банк;2900;Самарская обл.;2 765 904,00;2 788 380,00;-22 476,00;-0,81
468;-4;Интеркредит;3047;Москва и обл.;2 761 887,00;2 737 887,00;24 000,00;0,88
469;0;Океан Банк;1697;Москва и обл.;2 760 955,00;2 696 727,00;64 228,00;2,38
470;-18;ЕвроАксис Банк;3273;Москва и обл.;2 755 407,00;2 902 839,00;-147 432,00;-5,08
471;-13;Капитал;575;Москва и обл.;2 747 157,00;2 806 954,00;-59 797,00;-2,13
472;-6;НОКССбанк;3202;Волгоградская обл.;2 738 240,00;2 711 216,00;27 024,00;1,00
473;-26;Инкаробанк;2696;Москва и обл.;2 730 337,00;2 951 488,00;-221 151,00;-7,49
474;-12;Траст Капитал Банк;2741;Москва и обл.;2 725 102,00;2 761 547,00;-36 445,00;-1,32
475;-10;ИТ Банк;2609;Омская обл.;2 697 259,00;2 719 246,00;-21 987,00;-0,81
476;-2;Первый Инвестиционный Банк;604;Москва и обл.;2 694 560,00;2 629 276,00;65 284,00;2,48
477;20;Московский Коммерческий Банк;3172;Москва и обл.;2 684 790,00;2 426 397,00;258 393,00;10,65
478;139;Земкомбанк;574;Ростовская обл.;2 664 664,00;1 492 887,00;1 171 777,00;78,49
479;-20;Венец;524;Ульяновская обл.;2 626 443,00;2 794 664,00;-168 221,00;-6,02
480;24;Северный Кредит;2398;Вологодская обл.;2 624 085,00;2 352 409,00;271 676,00;11,55
481;-2;Енисей;474;Красноярский край;2 617 813,00;2 576 954,00;40 859,00;1,59
482;0;Вкабанк;1027;Астраханская обл.;2 609 205,00;2 538 294,00;70 911,00;2,79
483;4;Кузнецкий;609;Пензенская обл.;2 606 865,00;2 503 204,00;103 661,00;4,14
484;10;Витабанк;356;Санкт-Петербург и обл.;2 602 666,00;2 441 874,00;160 792,00;6,58
485;-10;Республиканский Банк;3277;Москва и обл.;2 602 411,00;2 621 471,00;-19 060,00;-0,73
486;61;Межтрастбанк;2493;Москва и обл.;2 581 501,00;1 966 446,00;615 055,00;31,28
487;3;Милбанк;3256;Москва и обл.;2 579 705,00;2 478 752,00;100 953,00;4,07
488;17;Вэлтон Банк;1105;Белгородская обл.;2 553 440,00;2 350 299,00;203 141,00;8,64
489;6;Газстройбанк;2919;Москва и обл.;2 553 257,00;2 430 400,00;122 857,00;5,06
490;6;Тульский Промышленник;2382;Тульская обл.;2 548 511,00;2 427 635,00;120 876,00;4,98
491;-8;Живаго Банк;2065;Рязанская обл.;2 547 609,00;2 526 609,00;21 000,00;0,83
492;-20;РНКБ;1354;Москва и обл.;2 546 576,00;2 657 238,00;-110 662,00;-4,16
493;5;Сберинвестбанк;1743;Свердловская обл.;2 502 124,00;2 411 088,00;91 036,00;3,78
494;-8;Универсальный Кредит;2903;Москва и обл.;2 501 774,00;2 509 736,00;-7 962,00;-0,32
495;4;Итуруп;2390;Сахалинская обл.;2 501 691,00;2 409 574,00;92 117,00;3,82
496;-8;Нацпромбанк;2360;Москва и обл.;2 489 220,00;2 481 253,00;7 967,00;0,32
497;-5;Уссури;596;Хабаровский край;2 472 509,00;2 469 494,00;3 015,00;0,12
498;-7;Международный Инвестиционный Банк;2742;Москва и обл.;2 458 835,00;2 472 661,00;-13 826,00;-0,56
499;-15;Мосуралбанк;2468;Москва и обл.;2 458 177,00;2 522 924,00;-64 747,00;-2,57
500;-22;Объединенный Банк Развития;3345;Москва и обл.;2 455 828,00;2 603 705,00;-147 877,00;-5,68
501;-8;Тамбовкредитпромбанк;1312;Тамбовская обл.;2 444 989,00;2 449 723,00;-4 734,00;-0,19
502;1;Синко-Банк;2838;Москва и обл.;2 438 492,00;2 362 934,00;75 558,00;3,20
503;9;Росбизнесбанк;1405;Москва и обл.;2 436 657,00;2 276 914,00;159 743,00;7,02
504;10;Гагаринский;606;Москва и обл.;2 428 094,00;2 241 939,00;186 155,00;8,30
505;-5;Социум-Банк;2881;Москва и обл.;2 423 765,00;2 397 133,00;26 632,00;1,11
506;2;Гринфилдбанк;2711;Москва и обл.;2 413 454,00;2 301 002,00;112 452,00;4,89
507;3;Региональный Кредитный Банк;1608;Калининградская обл.;2 406 991,00;2 293 963,00;113 028,00;4,93
508;-6;Еврокредит;2957;Москва и обл.;2 383 202,00;2 364 601,00;18 601,00;0,79
509;8;Резерв;2364;Челябинская обл.;2 356 373,00;2 222 393,00;133 980,00;6,03
510;-29;Москва-Сити;3247;Москва и обл.;2 355 338,00;2 541 816,00;-186 478,00;-7,34
511;21;Система;2846;Москва и обл.;2 354 691,00;2 088 827,00;265 864,00;12,73
512;-11;Контраст-Банк;2857;Москва и обл.;2 341 012,00;2 393 109,00;-52 097,00;-2,18
513;33;Новый Символ;370;Москва и обл.;2 339 348,00;1 966 879,00;372 469,00;18,94
514;24;ИпоТек Банк — Северо-Западный филиал;0;Россия;2 314 603,00;2 039 005,00;275 598,00;13,52
515;-114;Лайтбанк;3177;Москва и обл.;2 311 336,00;3 686 094,00;-1 374 758,00;-37,30
516;0;Констанс-Банк;2228;Санкт-Петербург и обл.;2 310 874,00;2 224 864,00;86 010,00;3,87
517;6;Профессионал Банк;2471;Москва и обл.;2 301 602,00;2 185 534,00;116 068,00;5,31
518;-12;Крыловский;456;Краснодарский край;2 294 982,00;2 345 583,00;-50 601,00;-2,16
519;-10;Совинком;2302;Москва и обл.;2 292 002,00;2 298 123,00;-6 121,00;-0,27
520;-2;Костромаселькомбанк;1115;Костромская обл.;2 285 925,00;2 218 276,00;67 649,00;3,05
521;-1;Аксонбанк;680;Костромская обл.;2 284 937,00;2 212 132,00;72 805,00;3,29
522;-9;Форус Банк;3457;Нижегородская обл.;2 276 371,00;2 271 048,00;5 323,00;0,23
523;-12;Вологжанин;1896;Вологодская обл.;2 266 313,00;2 286 932,00;-20 619,00;-0,90
524;-3;Тагилбанк;1635;Свердловская обл.;2 264 186,00;2 201 934,00;62 252,00;2,83
525;-10;Национальный Банк Сбережений;1949;Ивановская обл.;2 252 592,00;2 236 530,00;16 062,00;0,72
526;13;РФИ Банк;3351;Москва и обл.;2 231 185,00;2 031 855,00;199 330,00;9,81
527;16;Татсоцбанк;480;Татарстан;2 222 247,00;2 021 983,00;200 264,00;9,90
528;-99;Арксбанк;1868;Москва и обл.;2 212 133,00;3 181 485,00;-969 352,00;-30,47
529;-10;ИК Банк;1732;Татарстан;2 190 207,00;2 212 416,00;-22 209,00;-1,00
