Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Февраль, 2015, тыс. рублей;Январь, 2015, тыс. рублей;Изменение, тыс. рублей;Изменение, %
258;60;Азия-Инвест Банк;3303;Москва и обл.;11 327 037,00;7 409 550,00;3 917 487,00;52,87
259;6;Инбанк;1829;Москва и обл.;11 250 344,00;10 201 017,00;1 049 327,00;10,29
260;-3;Солид Банк;1329;Камчатская обл.;11 179 452,00;11 215 007,00;-35 555,00;-0,32
261;-47;Киви Банк;2241;Москва и обл.;10 966 485,00;16 285 275,00;-5 318 790,00;-32,66
262;-2;Кредит-Москва;5;Москва и обл.;10 914 756,00;10 555 326,00;359 430,00;3,41
263;31;Еврокоммерц;1777;Москва и обл.;10 713 994,00;8 528 505,00;2 185 489,00;25,63
264;16;Финансовый Стандарт;1053;Москва и обл.;10 519 209,00;8 998 746,00;1 520 463,00;16,90
265;-2;НИКО-Банк;702;Оренбургская обл.;10 349 179,00;10 388 681,00;-39 502,00;-0,38
266;3;Русьуниверсалбанк;3293;Москва и обл.;10 313 065,00;10 026 075,00;286 990,00;2,86
267;-3;Банк Оренбург;3269;Оренбургская обл.;10 273 337,00;10 246 859,00;26 478,00;0,26
268;5;Евромет;2902;Москва и обл.;10 256 881,00;9 387 852,00;869 029,00;9,26
269;6;Развитие;2729;Карачаево-Черкесия;10 243 682,00;9 359 052,00;884 630,00;9,45
270;19;Углеметбанк;2997;Челябинская обл.;9 975 984,00;8 785 642,00;1 190 342,00;13,55
271;10;Адмиралтейский;3054;Москва и обл.;9 939 014,00;8 984 528,00;954 486,00;10,62
272;-2;КС Банк;1752;Мордовия;9 920 973,00;9 925 972,00;-4 999,00;-0,05
273;-2;СИАБ;3245;Санкт-Петербург и обл.;9 866 506,00;9 722 658,00;143 848,00;1,48
274;-12;Ставропольпромстройбанк;1288;Ставропольский край;9 822 178,00;10 394 539,00;-572 361,00;-5,51
275;-14;Банк Расчетов и Сбережений;2617;Москва и обл.;9 765 019,00;10 516 608,00;-751 589,00;-7,15
276;-9;Энергомашбанк;52;Санкт-Петербург и обл.;9 712 936,00;10 097 884,00;-384 948,00;-3,81
277;13;Промтрансбанк;2638;Башкортостан;9 647 573,00;8 664 018,00;983 555,00;11,35
278;0;Славия;2664;Москва и обл.;9 646 944,00;9 209 229,00;437 715,00;4,75
279;18;Альба Альянс;2593;Москва и обл.;9 495 872,00;8 390 319,00;1 105 553,00;13,18
280;-1;Агросоюз;1459;Москва и обл.;9 475 640,00;9 030 771,00;444 869,00;4,93
281;3;Нижневолжский Коммерческий Банк;931;Саратовская обл.;9 446 273,00;8 893 644,00;552 629,00;6,21
282;25;Руснарбанк;3403;Москва и обл.;9 429 777,00;7 915 298,00;1 514 479,00;19,13
283;8;ПИР Банк;2655;Москва и обл.;9 273 428,00;8 611 819,00;661 609,00;7,68
284;-12;Екатеринбург;3161;Свердловская обл.;9 152 325,00;9 705 351,00;-553 026,00;-5,70
285;-3;Банк БКФ;2684;Москва и обл.;9 143 700,00;8 942 690,00;201 010,00;2,25
286;2;Новопокровский;467;Краснодарский край;9 076 332,00;8 818 051,00;258 281,00;2,93
287;-13;Эс-Би-Ай Банк;3185;Москва и обл.;9 036 306,00;9 377 839,00;-341 533,00;-3,64
288;4;Экспресс-Кредит;210;Москва и обл.;9 025 670,00;8 565 396,00;460 274,00;5,37
289;-4;Региональный Банк Развития;2782;Башкортостан;8 977 967,00;8 883 847,00;94 120,00;1,06
290;11;Русский Торговый Банк;2842;Москва и обл.;8 977 071,00;8 202 635,00;774 436,00;9,44
291;-14;Промсбербанк;1043;Москва и обл.;8 886 931,00;9 292 889,00;-405 958,00;-4,37
292;-94;Объединенная Расчетная Система;3342;Москва и обл.;8 851 050,00;17 478 708,00;-8 627 658,00;-49,36
293;-7;Миллениум Банк;3423;Москва и обл.;8 803 344,00;8 859 090,00;-55 746,00;-0,63
294;1;Джей энд Ти Банк;3061;Москва и обл.;8 788 923,00;8 490 711,00;298 212,00;3,51
295;-2;Татсоцбанк;480;Татарстан;8 766 474,00;8 529 514,00;236 960,00;2,78
296;-13;Банк Жилищного Финансирования;3138;Москва и обл.;8 741 414,00;8 911 589,00;-170 175,00;-1,91
297;-29;Финам Банк;2799;Москва и обл.;8 546 655,00;10 056 544,00;-1 509 889,00;-15,01
298;-22;Банк ПСА Финанс Рус;3481;Москва и обл.;8 543 433,00;9 335 381,00;-791 948,00;-8,48
299;-12;Московский Нефтехимический Банк;1411;Москва и обл.;8 487 907,00;8 822 532,00;-334 625,00;-3,79
300;-4;Снежинский;1376;Челябинская обл.;8 379 777,00;8 461 610,00;-81 833,00;-0,97
301;1;Рускобанк;138;Санкт-Петербург и обл.;8 369 061,00;8 110 547,00;258 514,00;3,19
302;2;Инвестиционный Союз;637;Москва и обл.;8 272 902,00;8 005 539,00;267 363,00;3,34
303;-4;Белгородсоцбанк;760;Белгородская обл.;8 263 849,00;8 265 411,00;-1 562,00;-0,02
304;4;Ассоциация;732;Нижегородская обл.;8 127 700,00;7 885 809,00;241 891,00;3,07
305;5;Ренессанс;1939;Москва и обл.;8 091 262,00;7 662 423,00;428 839,00;5,60
306;8;Бинбанк Мурманск;1276;Мурманская обл.;8 010 877,00;7 570 037,00;440 840,00;5,82
307;-7;Таатта;1249;Саха (Якутия);7 986 527,00;8 228 279,00;-241 752,00;-2,94
308;19;РЕСО Кредит;3450;Москва и обл.;7 947 951,00;6 954 154,00;993 797,00;14,29
309;0;Томскпромстройбанк;1720;Томская обл.;7 896 219,00;7 875 402,00;20 817,00;0,26
310;-4;Северо-Восточный Альянс;2768;Москва и обл.;7 870 578,00;7 923 605,00;-53 027,00;-0,67
311;9;Вокбанк;312;Нижегородская обл.;7 750 865,00;7 320 994,00;429 871,00;5,87
312;-7;Инвестиционный Республиканский Банк;2571;Москва и обл.;7 749 121,00;7 991 807,00;-242 686,00;-3,04
313;0;ФДБ;3071;Москва и обл.;7 658 750,00;7 573 423,00;85 327,00;1,13
314;2;РусЮгбанк;2093;Волгоградская обл.;7 620 673,00;7 477 034,00;143 639,00;1,92
315;2;Вега-Банк;3270;Москва и обл.;7 564 344,00;7 476 528,00;87 816,00;1,17
316;8;Новый Московский Банк;2932;Москва и обл.;7 558 722,00;7 036 993,00;521 729,00;7,41
317;-6;Банк Казани;708;Татарстан;7 551 679,00;7 657 746,00;-106 067,00;-1,39
318;-20;Датабанк;646;Удмуртия;7 544 576,00;8 278 915,00;-734 339,00;-8,87
319;10;Милбанк;3256;Москва и обл.;7 522 833,00;6 906 696,00;616 137,00;8,92
320;-5;Юг-Инвестбанк;2772;Краснодарский край;7 514 300,00;7 504 201,00;10 099,00;0,13
321;15;Эксперт Банк;2949;Омская обл.;7 454 529,00;6 635 798,00;818 731,00;12,34
322;20;НБК-Банк;3283;Москва и обл.;7 441 976,00;6 361 532,00;1 080 444,00;16,98
323;7;Банкхаус Эрбе;1717;Москва и обл.;7 432 951,00;6 873 068,00;559 883,00;8,15
324;11;Славянский Кредит;2960;Москва и обл.;7 311 321,00;6 713 837,00;597 484,00;8,90
325;12;Век;2299;Москва и обл.;7 298 420,00;6 537 869,00;760 551,00;11,63
326;-4;Северный Кредит;2398;Вологодская обл.;7 291 238,00;7 089 954,00;201 284,00;2,84
327;-8;Роспромбанк;3204;Москва и обл.;7 238 226,00;7 400 357,00;-162 131,00;-2,19
328;3;Трансстройбанк;2807;Москва и обл.;7 115 769,00;6 832 510,00;283 259,00;4,15
329;-8;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;7 076 512,00;7 129 629,00;-53 117,00;-0,75
330;-5;Актив Банк;2529;Мордовия;7 038 426,00;7 030 366,00;8 060,00;0,11
331;21;Консервативный Коммерческий Банк;1087;Астраханская обл.;7 021 771,00;6 028 513,00;993 258,00;16,48
332;16;Объединенный Банк Промышленных Инвестиций;2626;Москва и обл.;7 019 406,00;6 111 741,00;907 665,00;14,85
333;-10;Анкор Банк;889;Татарстан;6 987 190,00;7 086 055,00;-98 865,00;-1,40
334;-2;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;6 932 916,00;6 818 527,00;114 389,00;1,68
335;12;Сити Инвест Банк;3194;Санкт-Петербург и обл.;6 860 032,00;6 123 598,00;736 434,00;12,03
336;-10;Объединенный Кредитный Банк;1118;Ярославская обл.;6 844 477,00;7 019 893,00;-175 416,00;-2,50
337;1;Банк Торгового Финансирования;1982;Москва и обл.;6 815 344,00;6 489 264,00;326 080,00;5,02
338;2;Верхневолжский;1084;Ярославская обл.;6 774 358,00;6 428 045,00;346 313,00;5,39
339;0;Банк на Красных Воротах;2472;Москва и обл.;6 751 831,00;6 429 029,00;322 802,00;5,02
340;-7;Русь;704;Оренбургская обл.;6 749 145,00;6 758 686,00;-9 541,00;-0,14
341;20;Торговый Городской Банк;3180;Тверская обл.;6 743 607,00;5 727 897,00;1 015 710,00;17,73
342;47;Региональный Банк Сбережений;3367;Москва и обл.;6 653 607,00;4 941 541,00;1 712 066,00;34,65
343;-2;Бинбанк Тверь;777;Тверская обл.;6 638 650,00;6 376 372,00;262 278,00;4,11
344;-1;Чувашкредитпромбанк;1280;Чувашия;6 634 374,00;6 255 928,00;378 446,00;6,05
345;-17;Бинбанк Столица;3052;Москва и обл.;6 557 325,00;6 940 041,00;-382 716,00;-5,51
346;21;Москва-Сити;3247;Москва и обл.;6 495 446,00;5 601 533,00;893 913,00;15,96
347;-1;Синко-Банк;2838;Москва и обл.;6 466 831,00;6 132 118,00;334 713,00;5,46
348;-4;Кузнецкбизнесбанк;1158;Кемеровская обл.;6 458 782,00;6 191 837,00;266 945,00;4,31
349;2;РАМ Банк;3480;Москва и обл.;6 326 927,00;6 061 819,00;265 108,00;4,37
350;10;Нэклис-Банк;1671;Москва и обл.;6 273 792,00;5 759 595,00;514 197,00;8,93
351;2;Банк Кремлевский;2905;Москва и обл.;6 223 872,00;5 997 190,00;226 682,00;3,78
352;-7;Эл Банк;1025;Самарская обл.;6 177 163,00;6 133 245,00;43 918,00;0,72
353;-50;Платина;2347;Москва и обл.;6 169 067,00;8 095 160,00;-1 926 093,00;-23,79
354;4;Проминвестбанк;2433;Москва и обл.;6 085 076,00;5 853 680,00;231 396,00;3,95
355;-43;Банк Заречье;817;Татарстан;6 068 661,00;7 607 914,00;-1 539 253,00;-20,23
356;0;Банк Инноваций и Развития;2647;Москва и обл.;6 038 460,00;5 898 249,00;140 211,00;2,38
357;-23;Невский Банк;1068;Санкт-Петербург и обл.;6 008 546,00;6 738 807,00;-730 261,00;-10,84
358;21;МС Банк Рус;2789;Москва и обл.;5 983 682,00;5 179 447,00;804 235,00;15,53
359;14;Московский Коммерческий Банк;3172;Москва и обл.;5 971 451,00;5 457 248,00;514 203,00;9,42
360;-10;Международный Банк Развития;2704;Москва и обл.;5 965 437,00;6 086 251,00;-120 814,00;-1,99
361;17;Леноблбанк;1003;Санкт-Петербург и обл.;5 889 603,00;5 186 468,00;703 135,00;13,56
362;-13;Кранбанк;2271;Ивановская обл.;5 862 319,00;6 089 914,00;-227 595,00;-3,74
363;-8;Эргобанк;2856;Москва и обл.;5 789 335,00;5 901 671,00;-112 336,00;-1,90
364;-5;Уралкапиталбанк;2519;Башкортостан;5 785 570,00;5 829 072,00;-43 502,00;-0,75
365;1;Хакасский Муниципальный Банк;1049;Хакасия;5 752 256,00;5 602 993,00;149 263,00;2,66
366;18;Еврокредит;2957;Москва и обл.;5 676 475,00;5 089 983,00;586 492,00;11,52
367;10;Народный Доверительный Банк;2374;Москва и обл.;5 646 033,00;5 248 851,00;397 182,00;7,57
368;6;Современный Коммерческий Инновационный Банк;3329;Костромская обл.;5 605 180,00;5 393 499,00;211 681,00;3,92
369;50;Итуруп;2390;Сахалинская обл.;5 566 497,00;4 259 037,00;1 307 460,00;30,70
370;-6;Международный Коммерческий Банк;2524;Москва и обл.;5 554 484,00;5 651 712,00;-97 228,00;-1,72
371;12;Кошелев-Банк;3300;Самарская обл.;5 549 495,00;5 106 435,00;443 060,00;8,68
372;10;Экси-Банк;2530;Санкт-Петербург и обл.;5 539 312,00;5 108 155,00;431 157,00;8,44
373;-11;Северный Народный Банк;2721;Коми;5 520 467,00;5 707 403,00;-186 936,00;-3,28
374;-2;Новое Время;3492;Москва и обл.;5 416 613,00;5 486 170,00;-69 557,00;-1,27
375;33;Ю Би Эс Банк;3463;Москва и обл.;5 413 128,00;4 564 320,00;848 808,00;18,60
376;-11;Донкомбанк;492;Ростовская обл.;5 399 407,00;5 610 678,00;-211 271,00;-3,77
377;14;Банк Развития Технологий;3441;Москва и обл.;5 395 432,00;4 893 342,00;502 090,00;10,26
378;3;Идея Банк;430;Краснодарский край;5 391 024,00;5 110 002,00;281 022,00;5,50
379;8;Банк Раунд;2506;Москва и обл.;5 380 172,00;4 946 333,00;433 839,00;8,77
380;-23;Промрегионбанк;2123;Томская обл.;5 326 183,00;5 894 641,00;-568 458,00;-9,64
381;-27;Банк Оранжевый;1659;Санкт-Петербург и обл.;5 308 126,00;5 918 539,00;-610 413,00;-10,31
382;50;Горбанк;2982;Санкт-Петербург и обл.;5 228 996,00;3 834 035,00;1 394 961,00;36,38
383;9;Газстройбанк;2919;Москва и обл.;5 226 449,00;4 882 908,00;343 541,00;7,04
384;-8;Сибсоцбанк;2015;Алтайский край;5 198 760,00;5 256 765,00;-58 005,00;-1,10
385;96;Арксбанк;1868;Москва и обл.;5 185 532,00;2 979 978,00;2 205 554,00;74,01
386;-16;Российская Финансовая Корпорация;3099;Москва и обл.;5 147 546,00;5 534 004,00;-386 458,00;-6,98
387;-2;Камский Коммерческий Банк;438;Татарстан;5 109 020,00;5 086 036,00;22 984,00;0,45
388;-20;Национальный Залоговый Банк;2944;Москва и обл.;5 037 119,00;5 584 716,00;-547 597,00;-9,81
389;16;Межтрастбанк;2493;Москва и обл.;5 035 428,00;4 611 834,00;423 594,00;9,18
390;12;Русский Трастовый Банк;1139;Москва и обл.;5 024 790,00;4 668 539,00;356 251,00;7,63
391;-5;Экономикс-Банк;2136;Москва и обл.;5 018 406,00;4 953 391,00;65 015,00;1,31
392;-12;Союзный;3236;Москва и обл.;4 988 296,00;5 162 770,00;-174 474,00;-3,38
393;18;Коммерческий Индо Банк;3446;Москва и обл.;4 959 449,00;4 453 223,00;506 226,00;11,37
394;-4;Промэнергобанк;2728;Вологодская обл.;4 899 167,00;4 924 423,00;-25 256,00;-0,51
395;-32;Риабанк;3434;Москва и обл.;4 824 918,00;5 653 201,00;-828 283,00;-14,65
396;4;Автоградбанк;1455;Татарстан;4 806 957,00;4 691 080,00;115 877,00;2,47
397;2;Межрегиональный Почтовый Банк;3171;Москва и обл.;4 797 723,00;4 719 434,00;78 289,00;1,66
398;-27;Рапида;3371;Москва и обл.;4 787 149,00;5 516 177,00;-729 028,00;-13,22
399;13;Банк ИТБ;3128;Москва и обл.;4 773 841,00;4 421 239,00;352 602,00;7,98
400;14;Нейва;1293;Свердловская обл.;4 753 305,00;4 387 308,00;365 997,00;8,34
401;-5;Конфидэнс Банк;970;Костромская обл.;4 738 994,00;4 746 026,00;-7 032,00;-0,15
402;13;Мираф-Банк;2244;Омская обл.;4 710 961,00;4 384 095,00;326 866,00;7,46
403;13;Бинбанк Смоленск;1957;Смоленская обл.;4 679 223,00;4 378 423,00;300 800,00;6,87
404;-11;Зенит Сочи;232;Краснодарский край;4 649 437,00;4 814 164,00;-164 727,00;-3,42
405;-11;Оргбанк;3312;Москва и обл.;4 620 520,00;4 799 412,00;-178 892,00;-3,73
406;-8;Межрегиональный промышленно-строительный банк;752;Мордовия;4 604 840,00;4 735 504,00;-130 664,00;-2,76
407;6;Лесбанк;1598;Москва и обл.;4 603 599,00;4 415 774,00;187 825,00;4,25
408;-5;ВостСибтранскомбанк;2731;Иркутская обл.;4 594 676,00;4 646 810,00;-52 134,00;-1,12
409;-2;Гагаринский;606;Москва и обл.;4 590 278,00;4 585 652,00;4 626,00;0,10
410;-6;Стройлесбанк;2995;Тюменская обл.;4 588 854,00;4 638 246,00;-49 392,00;-1,06
411;-2;Зернобанк;2337;Алтайский край;4 566 899,00;4 514 598,00;52 301,00;1,16
412;-43;Мосуралбанк;2468;Москва и обл.;4 548 746,00;5 547 295,00;-998 549,00;-18,00
413;-7;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;4 540 557,00;4 594 824,00;-54 267,00;-1,18
414;-19;Енисейский Объединенный Банк;2645;Красноярский край;4 487 194,00;4 777 906,00;-290 712,00;-6,08
415;-18;Воронеж;654;Воронежская обл.;4 409 452,00;4 737 706,00;-328 254,00;-6,93
416;2;Владпромбанк;870;Владимирская обл.;4 370 209,00;4 304 355,00;65 854,00;1,53
417;12;Мастер-Капитал;3011;Москва и обл.;4 363 755,00;3 966 378,00;397 377,00;10,02
418;2;Новобанк;1352;Новгородская обл.;4 289 642,00;4 165 320,00;124 322,00;2,98
419;-31;Дагэнергобанк;3286;Дагестан;4 273 187,00;4 945 248,00;-672 061,00;-13,59
420;7;Профессионал Банк;2471;Москва и обл.;4 272 906,00;3 975 895,00;297 011,00;7,47
421;15;Финансово-Промышленный Капитал;3295;Москва и обл.;4 185 579,00;3 742 254,00;443 325,00;11,85
422;1;ИТ Банк;2609;Омская обл.;4 183 299,00;4 038 480,00;144 819,00;3,59
423;-1;Земский Банк;2900;Самарская обл.;4 178 564,00;4 069 140,00;109 424,00;2,69
424;38;Крокус-Банк;2682;Москва и обл.;4 095 064,00;3 285 336,00;809 728,00;24,65
425;0;УМ-Банк;1441;Свердловская обл.;4 038 526,00;4 016 394,00;22 132,00;0,55
426;20;РТС-Банк;3401;Самарская обл.;4 031 990,00;3 510 958,00;521 032,00;14,84
427;-1;Промсельхозбанк;538;Москва и обл.;4 014 739,00;4 000 320,00;14 419,00;0,36
428;-27;Кузнецкий Мост;2254;Москва и обл.;3 966 229,00;4 675 024,00;-708 795,00;-15,16
429;2;Руссобанк;2313;Москва и обл.;3 933 312,00;3 836 427,00;96 885,00;2,53
430;22;Профессионал Банк;3296;Москва и обл.;3 901 055,00;3 468 307,00;432 748,00;12,48
431;19;Русский Национальный Банк;469;Ростовская обл.;3 888 034,00;3 473 023,00;415 011,00;11,95
432;-15;МАК-Банк;1088;Москва и обл.;3 880 344,00;4 313 210,00;-432 866,00;-10,04
433;-58;Финанс Бизнес Банк;520;Москва и обл.;3 863 543,00;5 309 518,00;-1 445 975,00;-27,23
434;4;Витабанк;356;Санкт-Петербург и обл.;3 851 737,00;3 727 970,00;123 767,00;3,32
435;-5;Бланк Банк;2368;Москва и обл.;3 841 614,00;3 867 720,00;-26 106,00;-0,67
436;1;Роял Кредит Банк;783;Хабаровский край;3 829 237,00;3 731 774,00;97 463,00;2,61
437;-16;Кузнецкий;609;Пензенская обл.;3 827 705,00;4 091 542,00;-263 837,00;-6,45
438;4;Банк Экономический Союз;2798;Москва и обл.;3 809 748,00;3 633 857,00;175 891,00;4,84
439;18;Росбизнесбанк;1405;Москва и обл.;3 792 158,00;3 384 444,00;407 714,00;12,05
440;8;Ринвестбанк;3262;Рязанская обл.;3 790 993,00;3 505 481,00;285 512,00;8,14
441;-17;Ермак;1809;Ханты-Мансийский АО — Югра;3 788 501,00;4 022 920,00;-234 419,00;-5,83
442;-7;Уссури;596;Хабаровский край;3 778 880,00;3 742 407,00;36 473,00;0,97
443;0;Айви Банк;2055;Москва и обл.;3 776 923,00;3 573 433,00;203 490,00;5,69
444;1;Гринфилдбанк;2711;Москва и обл.;3 716 766,00;3 514 270,00;202 496,00;5,76
445;2;Венец;524;Ульяновская обл.;3 663 585,00;3 506 676,00;156 909,00;4,47
446;-13;Камчаткомагропромбанк;545;Камчатская обл.;3 661 682,00;3 812 234,00;-150 552,00;-3,95
447;-13;Сибнефтебанк;385;Тюменская обл.;3 655 339,00;3 784 017,00;-128 678,00;-3,40
448;1;ИСБ;3010;Москва и обл.;3 639 623,00;3 496 849,00;142 774,00;4,08
449;5;Вологжанин;1896;Вологодская обл.;3 621 569,00;3 450 536,00;171 033,00;4,96
450;6;НОКССбанк;3202;Волгоградская обл.;3 504 569,00;3 421 236,00;83 333,00;2,44
451;19;МФБанк;3163;Москва и обл.;3 501 830,00;3 178 151,00;323 679,00;10,18
452;11;Уралпромбанк;2964;Челябинская обл.;3 449 545,00;3 282 957,00;166 588,00;5,07
453;-12;Народный Банк;2249;Карачаево-Черкесия;3 423 704,00;3 665 447,00;-241 743,00;-6,60
454;-44;Крыловский;456;Краснодарский край;3 387 685,00;4 466 572,00;-1 078 887,00;-24,15
455;4;Церих;3278;Орловская обл.;3 386 709,00;3 345 163,00;41 546,00;1,24
456;50;ФорБанк;2063;Москва и обл.;3 385 720,00;2 679 975,00;705 745,00;26,33
457;3;Газтрансбанк;665;Адыгея;3 362 378,00;3 304 900,00;57 478,00;1,74
458;-5;Зираат Банк;2559;Москва и обл.;3 355 927,00;3 455 606,00;-99 679,00;-2,88
459;-15;Элита;1399;Калужская обл.;3 350 351,00;3 561 816,00;-211 465,00;-5,94
460;-21;Жилстройбанк;2769;Москва и обл.;3 330 206,00;3 694 561,00;-364 355,00;-9,86
461;-10;Океан Банк;1697;Москва и обл.;3 326 358,00;3 470 717,00;-144 359,00;-4,16
462;-34;Витязь;2890;Москва и обл.;3 283 413,00;3 973 561,00;-690 148,00;-17,37
463;24;Таурус Банк;655;Москва и обл.;3 268 708,00;2 905 042,00;363 666,00;12,52
464;2;РБА;3413;Москва и обл.;3 261 743,00;3 229 999,00;31 744,00;0,98
465;17;Богородский Муниципальный Банк;2992;Москва и обл.;3 249 996,00;2 958 408,00;291 588,00;9,86
466;-26;Долинск;857;Сахалинская обл.;3 245 605,00;3 671 734,00;-426 129,00;-11,61
467;4;Живаго Банк;2065;Рязанская обл.;3 226 865,00;3 169 966,00;56 899,00;1,79
468;-1;Тамбовкредитпромбанк;1312;Тамбовская обл.;3 219 149,00;3 202 057,00;17 092,00;0,53
469;0;Бест Эффортс Банк;435;Москва и обл.;3 191 385,00;3 179 824,00;11 561,00;0,36
470;-12;Юнистрим;3467;Москва и обл.;3 189 996,00;3 346 063,00;-156 067,00;-4,66
471;25;Кросна-Банк;2607;Москва и обл.;3 144 046,00;2 764 670,00;379 376,00;13,72
472;-11;Алтайкапиталбанк;2659;Алтайский край;3 142 066,00;3 301 488,00;-159 422,00;-4,83
473;3;Агророс;2860;Саратовская обл.;3 136 428,00;3 048 435,00;87 993,00;2,89
474;-1;Реалист Банк;1067;Иркутская обл.;3 132 166,00;3 100 984,00;31 182,00;1,01
475;9;Интерактивный Банк;3378;Москва и обл.;3 107 486,00;2 915 760,00;191 726,00;6,58
476;15;Аспект;608;Москва и обл.;3 103 445,00;2 851 527,00;251 918,00;8,83
477;12;Банкирский Дом;2928;Санкт-Петербург и обл.;3 097 357,00;2 878 861,00;218 496,00;7,59
478;5;ЕвроАксис Банк;3273;Москва и обл.;3 083 846,00;2 934 372,00;149 474,00;5,09
479;-5;Аксонбанк;680;Костромская обл.;3 062 536,00;3 075 170,00;-12 634,00;-0,41
480;-2;Енисей;474;Красноярский край;2 967 147,00;3 013 522,00;-46 375,00;-1,54
481;12;Евразийский Банк;969;Москва и обл.;2 966 697,00;2 825 532,00;141 165,00;5,00
482;21;Выборг-Банк;720;Санкт-Петербург и обл.;2 927 322,00;2 716 135,00;211 187,00;7,78
483;24;Братский АНКБ;1144;Иркутская обл.;2 920 749,00;2 670 704,00;250 045,00;9,36
484;-20;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;2 909 761,00;3 269 429,00;-359 668,00;-11,00
485;-30;Форус Банк;3457;Нижегородская обл.;2 871 075,00;3 431 637,00;-560 562,00;-16,34
486;0;Объединенный Резервный Банк;937;Москва и обл.;2 859 647,00;2 905 389,00;-45 742,00;-1,57
487;1;Мегаполис;3265;Чувашия;2 847 830,00;2 893 463,00;-45 633,00;-1,58
488;4;Кубанский Универсальный Банк;2898;Краснодарский край;2 846 562,00;2 838 615,00;7 947,00;0,28
489;-4;Евроальянс;1781;Ивановская обл.;2 838 129,00;2 913 411,00;-75 282,00;-2,58
490;-15;Преодоление;2649;Москва и обл.;2 812 504,00;3 070 318,00;-257 814,00;-8,40
491;7;Костромаселькомбанк;1115;Костромская обл.;2 787 589,00;2 758 075,00;29 514,00;1,07
492;2;Вкабанк;1027;Астраханская обл.;2 766 023,00;2 802 101,00;-36 078,00;-1,29
493;21;Национальный Корпоративный Банк;3422;Москва и обл.;2 756 633,00;2 493 099,00;263 534,00;10,57
494;22;Вестерн Юнион ДП Восток;2726;Москва и обл.;2 756 557,00;2 483 312,00;273 245,00;11,00
495;-5;Центрально-Европейский Банк;2670;Москва и обл.;2 749 325,00;2 870 896,00;-121 571,00;-4,23
496;-19;Профит Банк;3234;Москва и обл.;2 743 451,00;3 039 641,00;-296 190,00;-9,74
497;2;Апабанк;2404;Москва и обл.;2 739 163,00;2 740 356,00;-1 193,00;-0,04
498;-3;Заубер Банк;1614;Санкт-Петербург и обл.;2 729 123,00;2 766 609,00;-37 486,00;-1,35
499;-27;Сириус;3506;Омская обл.;2 728 610,00;3 124 858,00;-396 248,00;-12,68
500;1;ЮMoney;3510;Россия;2 727 831,00;2 727 831,00;0,00;0
501;60;Лайтбанк;3177;Москва и обл.;2 720 994,00;2 051 590,00;669 404,00;32,63
502;2;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 708 911,00;2 706 649,00;2 262,00;0,08
503;66;Земкомбанк;574;Ростовская обл.;2 668 054,00;1 899 064,00;768 990,00;40,49
504;-2;РСКБ;2050;Москва и обл.;2 644 952,00;2 727 373,00;-82 421,00;-3,02
505;5;Богородский;1277;Нижегородская обл.;2 643 645,00;2 604 098,00;39 547,00;1,52
506;-38;Столичный Кредит;2853;Москва и обл.;2 636 754,00;3 197 747,00;-560 993,00;-17,54
507;10;Н-Банк;3493;Москва и обл.;2 635 294,00;2 472 897,00;162 397,00;6,57
508;1;Викинг;2;Санкт-Петербург и обл.;2 633 906,00;2 611 403,00;22 503,00;0,86
509;-12;Донхлеббанк;2285;Ростовская обл.;2 633 603,00;2 760 813,00;-127 210,00;-4,61
510;3;Иваново;1763;Ивановская обл.;2 623 486,00;2 499 702,00;123 784,00;4,95
511;-11;Интеркредит;3047;Москва и обл.;2 621 779,00;2 732 793,00;-111 014,00;-4,06
512;-1;Тульский Промышленник;2382;Тульская обл.;2 612 497,00;2 576 553,00;35 944,00;1,40
513;-8;Межбанковский Кредитный Союз;3242;Москва и обл.;2 605 298,00;2 693 505,00;-88 207,00;-3,27
514;-2;К2 Банк;2851;Карачаево-Черкесия;2 561 385,00;2 515 158,00;46 227,00;1,84
515;5;Первый Клиентский Банк;3436;Москва и обл.;2 558 681,00;2 410 321,00;148 360,00;6,16
516;-1;Кроссинвестбанк;2849;Москва и обл.;2 549 513,00;2 492 312,00;57 201,00;2,30
517;-52;Прайм Финанс;2758;Санкт-Петербург и обл.;2 500 132,00;3 251 679,00;-751 547,00;-23,11
518;11;Констанс-Банк;2228;Санкт-Петербург и обл.;2 482 964,00;2 303 481,00;179 483,00;7,79
519;3;Банк Реалист;2646;Москва и обл.;2 429 764,00;2 398 082,00;31 682,00;1,32
520;13;Унифондбанк;3416;Москва и обл.;2 429 142,00;2 272 232,00;156 910,00;6,91
521;0;ИРС;272;Москва и обл.;2 426 686,00;2 401 653,00;25 033,00;1,04
522;115;РФИ Банк;3351;Москва и обл.;2 426 514,00;1 280 802,00;1 145 712,00;89,45
523;29;Капиталбанк;2547;Ростовская обл.;2 416 052,00;2 118 968,00;297 084,00;14,02
524;-6;Первый Инвестиционный Банк;604;Москва и обл.;2 376 188,00;2 452 085,00;-75 897,00;-3,10
