Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Май, 2019, тыс. рублей;Апрель, 2019, тыс. рублей;Изменение, тыс. рублей;Изменение, %
260;0;Мегаполис;3265;Чувашия;4 160 750,00;4 198 015,00;-37 265,00;-0,89
261;-7;Коммерческий Индо Банк;3446;Москва и обл.;4 150 102,00;4 847 241,00;-697 139,00;-14,38
262;-1;Стройлесбанк;2995;Тюменская обл.;4 116 449,00;4 160 270,00;-43 821,00;-1,05
263;42;Банк Фридом Финанс;1143;Москва и обл.;4 098 258,00;2 853 792,00;1 244 466,00;43,61
264;0;НОКССбанк;3202;Волгоградская обл.;4 094 995,00;4 037 242,00;57 753,00;1,43
265;-6;Донкомбанк;492;Ростовская обл.;4 037 708,00;4 379 024,00;-341 316,00;-7,79
266;9;Икано Банк;3519;Москва и обл.;4 026 490,00;3 771 785,00;254 705,00;6,75
267;9;Оргбанк;3312;Москва и обл.;3 951 831,00;3 769 766,00;182 065,00;4,83
268;-3;Банк Реалист;2646;Москва и обл.;3 951 640,00;3 997 828,00;-46 188,00;-1,16
269;-1;Вологжанин;1896;Вологодская обл.;3 905 375,00;3 968 314,00;-62 939,00;-1,59
270;-4;Славянский Кредит;2960;Москва и обл.;3 893 400,00;3 984 971,00;-91 571,00;-2,30
271;1;Братский АНКБ;1144;Иркутская обл.;3 885 913,00;3 822 949,00;62 964,00;1,65
272;-1;Московский Коммерческий Банк;3172;Москва и обл.;3 884 579,00;3 869 019,00;15 560,00;0,40
273;1;Долинск;857;Сахалинская обл.;3 873 616,00;3 782 787,00;90 829,00;2,40
274;-1;Банк Кремлевский;2905;Москва и обл.;3 785 886,00;3 813 448,00;-27 562,00;-0,72
275;-13;Бест Эффортс Банк;435;Москва и обл.;3 722 442,00;4 114 099,00;-391 657,00;-9,52
276;2;ПэйПал Ру;3517;Москва и обл.;3 702 929,00;3 702 929,00;0,00;0
277;5;ЮМК Банк;3495;Краснодарский край;3 597 679,00;3 531 695,00;65 984,00;1,87
278;-1;Уралпромбанк;2964;Челябинская обл.;3 594 402,00;3 730 524,00;-136 122,00;-3,65
279;5;Объединенный Резервный Банк;937;Москва и обл.;3 589 621,00;3 517 975,00;71 646,00;2,04
280;0;Уралфинанс;1370;Свердловская обл.;3 587 132,00;3 655 707,00;-68 575,00;-1,88
281;-2;Алтайкапиталбанк;2659;Алтайский край;3 586 046,00;3 695 777,00;-109 731,00;-2,97
282;1;Межрегиональный промышленно-строительный банк;752;Мордовия;3 512 202,00;3 525 748,00;-13 546,00;-0,38
283;10;Элита;1399;Калужская обл.;3 474 749,00;3 103 186,00;371 563,00;11,97
284;17;Банкхаус Эрбе;1717;Москва и обл.;3 436 037,00;2 906 031,00;530 006,00;18,24
285;1;Владбизнесбанк;903;Владимирская обл.;3 363 209,00;3 413 545,00;-50 336,00;-1,47
286;2;Первый Клиентский Банк;3436;Москва и обл.;3 353 804,00;3 352 646,00;1 158,00;0,03
287;3;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;3 327 643,00;3 236 896,00;90 747,00;2,80
288;4;Современные Стандарты Бизнеса;3397;Москва и обл.;3 322 608,00;3 153 446,00;169 162,00;5,36
289;-2;Евразийский Банк;969;Москва и обл.;3 310 943,00;3 387 840,00;-76 897,00;-2,27
290;-5;Унифондбанк;3416;Москва и обл.;3 247 512,00;3 483 713,00;-236 201,00;-6,78
291;3;РАМ Банк;3480;Москва и обл.;3 157 112,00;3 086 107,00;71 005,00;2,30
292;24;Итуруп;2390;Сахалинская обл.;3 094 643,00;2 586 899,00;507 744,00;19,63
293;2;Новый Век;3417;Москва и обл.;3 094 268,00;3 065 925,00;28 343,00;0,92
294;5;Экси-Банк;2530;Санкт-Петербург и обл.;3 072 880,00;3 012 291,00;60 589,00;2,01
295;-4;Международный Коммерческий Банк;2524;Москва и обл.;3 070 068,00;3 161 388,00;-91 320,00;-2,89
296;10;Система;2846;Москва и обл.;3 047 565,00;2 838 424,00;209 141,00;7,37
297;0;Живаго Банк;2065;Рязанская обл.;3 046 688,00;3 051 853,00;-5 165,00;-0,17
298;23;Новокиб;1747;Кемеровская обл.;3 030 294,00;2 499 781,00;530 513,00;21,22
299;9;Банк Заречье;817;Татарстан;2 925 823,00;2 825 136,00;100 687,00;3,56
300;-2;Синко-Банк;2838;Москва и обл.;2 903 642,00;3 046 673,00;-143 031,00;-4,69
301;24;Вестерн Юнион ДП Восток;2726;Москва и обл.;2 879 818,00;2 428 318,00;451 500,00;18,59
302;0;БСТ-Банк;2883;Кемеровская обл.;2 870 202,00;2 889 779,00;-19 577,00;-0,68
303;-3;ИТ Банк;2609;Омская обл.;2 856 704,00;2 924 431,00;-67 727,00;-2,32
304;5;Социум-Банк;2881;Москва и обл.;2 816 307,00;2 765 654,00;50 653,00;1,83
305;-1;РБА;3413;Москва и обл.;2 747 116,00;2 856 347,00;-109 231,00;-3,82
306;1;Евроальянс;1781;Ивановская обл.;2 720 466,00;2 834 503,00;-114 037,00;-4,02
307;6;Далена Банк;1948;Москва и обл.;2 671 436,00;2 602 160,00;69 276,00;2,66
308;4;Америкэн Экспресс Банк;3460;Москва и обл.;2 665 132,00;2 617 409,00;47 723,00;1,82
309;1;Юнистрим;3467;Москва и обл.;2 649 126,00;2 697 415,00;-48 289,00;-1,79
310;7;Первоуральскбанк;965;Свердловская обл.;2 577 519,00;2 558 847,00;18 672,00;0,73
311;4;Газнефтьбанк;3223;Саратовская обл.;2 573 173,00;2 590 734,00;-17 561,00;-0,68
312;7;Витабанк;356;Санкт-Петербург и обл.;2 559 451,00;2 518 503,00;40 948,00;1,63
313;7;Озон Банк;3516;Москва и обл.;2 549 378,00;2 507 013,00;42 365,00;1,69
314;10;Яринтербанк;2564;Ярославская обл.;2 542 852,00;2 445 568,00;97 284,00;3,98
315;7;Профессионал Банк;3296;Москва и обл.;2 540 483,00;2 456 866,00;83 617,00;3,40
316;-13;Ермак;1809;Ханты-Мансийский АО — Югра;2 539 297,00;2 871 735,00;-332 438,00;-11,58
317;-36;Новый Московский Банк;2932;Москва и обл.;2 530 546,00;3 565 419,00;-1 034 873,00;-29,03
318;0;Тамбовкредитпромбанк;1312;Тамбовская обл.;2 512 997,00;2 551 499,00;-38 502,00;-1,51
319;-5;Внешфинбанк;3173;Краснодарский край;2 481 293,00;2 595 022,00;-113 729,00;-4,38
320;3;Кемсоцинбанк;96;Кемеровская обл.;2 464 395,00;2 446 908,00;17 487,00;0,71
321;26;Сельмашбанк;106;Ростовская обл.;2 437 872,00;1 987 617,00;450 255,00;22,65
322;4;Кетовский Коммерческий Банк;842;Курганская обл.;2 388 478,00;2 425 554,00;-37 076,00;-1,53
323;6;Тендер-Банк;2252;Москва и обл.;2 386 462,00;2 346 334,00;40 128,00;1,71
324;4;Йошкар-Ола;2802;Марий Эл;2 358 622,00;2 392 718,00;-34 096,00;-1,42
325;9;Россита-Банк;3257;Москва и обл.;2 302 578,00;2 187 667,00;114 911,00;5,25
326;-15;Невский Банк;1068;Санкт-Петербург и обл.;2 279 321,00;2 623 665,00;-344 344,00;-13,12
327;0;Народный Банк;2249;Карачаево-Черкесия;2 279 318,00;2 414 425,00;-135 107,00;-5,60
328;4;Банк Пермь;875;Пермская обл.;2 254 248,00;2 298 122,00;-43 874,00;-1,91
329;4;АвтоКредитБанк;1973;Татарстан;2 217 726,00;2 251 638,00;-33 912,00;-1,51
330;0;Костромаселькомбанк;1115;Костромская обл.;2 194 602,00;2 313 448,00;-118 846,00;-5,14
331;0;Первый Инвестиционный Банк;604;Москва и обл.;2 193 544,00;2 313 178,00;-119 634,00;-5,17
332;36;Расчетные Решения;3524;Москва и обл.;2 173 048,00;1 506 597,00;666 451,00;44,24
333;2;Приобье;537;Ханты-Мансийский АО — Югра;2 161 031,00;2 181 833,00;-20 802,00;-0,95
334;2;Вкабанк;1027;Астраханская обл.;2 157 735,00;2 161 011,00;-3 276,00;-0,15
335;10;Великие Луки Банк;598;Псковская обл.;2 109 164,00;2 060 496,00;48 668,00;2,36
336;1;Кросна-Банк;2607;Москва и обл.;2 107 436,00;2 158 946,00;-51 510,00;-2,39
337;7;Капитал;575;Москва и обл.;2 090 286,00;2 070 128,00;20 158,00;0,97
338;17;Земкомбанк;574;Ростовская обл.;2 055 124,00;1 687 805,00;367 319,00;21,76
339;2;ИК Банк;1732;Татарстан;2 033 340,00;2 089 119,00;-55 779,00;-2,67
340;-2;Саратов;330;Саратовская обл.;2 023 235,00;2 153 933,00;-130 698,00;-6,07
341;2;Старооскольский Агропромбанк;1050;Белгородская обл.;2 007 626,00;2 082 012,00;-74 386,00;-3,57
342;4;Банк Глобус;2438;Москва и обл.;1 985 146,00;1 988 001,00;-2 855,00;-0,14
343;-3;ИРС;272;Москва и обл.;1 977 653,00;2 091 185,00;-113 532,00;-5,43
344;5;Арзамас;1281;Нижегородская обл.;1 929 457,00;1 952 331,00;-22 874,00;-1,17
345;3;Первый Дортрансбанк;3271;Кировская обл.;1 919 637,00;1 964 262,00;-44 625,00;-2,27
346;4;Мобильная карта;3522;Санкт-Петербург и обл.;1 888 782,00;1 888 782,00;0,00;0
347;-8;Викинг;2;Санкт-Петербург и обл.;1 857 887,00;2 122 853,00;-264 966,00;-12,48
348;4;Кредпромбанк;1165;Ярославская обл.;1 804 614,00;1 826 826,00;-22 212,00;-1,22
349;20;Межбанковский Кредитный Союз;3242;Москва и обл.;1 795 322,00;1 499 791,00;295 531,00;19,70
350;3;Калуга;1151;Калужская обл.;1 691 196,00;1 751 440,00;-60 244,00;-3,44
351;6;Майкопбанк;1136;Адыгея;1 679 579,00;1 670 932,00;8 647,00;0,52
352;4;Дом-Банк;3209;Москва и обл.;1 646 626,00;1 676 489,00;-29 863,00;-1,78
353;-2;Промсельхозбанк;538;Москва и обл.;1 624 616,00;1 867 824,00;-243 208,00;-13,02
354;4;Кузбассхимбанк;2868;Кемеровская обл.;1 619 870,00;1 656 610,00;-36 740,00;-2,22
355;-1;Спиритбанк;2053;Тульская обл.;1 612 102,00;1 739 392,00;-127 290,00;-7,32
356;5;Спутник;1071;Самарская обл.;1 602 958,00;1 625 776,00;-22 818,00;-1,40
357;3;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 597 927,00;1 655 789,00;-57 862,00;-3,49
358;1;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 578 439,00;1 656 127,00;-77 688,00;-4,69
359;6;Алтынбанк;2070;Татарстан;1 565 488,00;1 530 448,00;35 040,00;2,29
360;4;Прайм Финанс;2758;Санкт-Петербург и обл.;1 547 364,00;1 537 579,00;9 785,00;0,64
361;16;Апабанк;2404;Москва и обл.;1 496 917,00;1 391 206,00;105 711,00;7,60
362;8;Элекснет;3314;Москва и обл.;1 492 232,00;1 492 232,00;0,00;0
363;8;Столичный Кредит;2853;Москва и обл.;1 482 236,00;1 458 673,00;23 563,00;1,62
364;15;Ноосфера;2650;Республика Алтай;1 450 249,00;1 364 858,00;85 391,00;6,26
365;16;Сервис Резерв;2034;Москва и обл.;1 438 663,00;1 355 339,00;83 324,00;6,15
366;-3;Крона-Банк;2499;Иркутская обл.;1 434 410,00;1 567 196,00;-132 786,00;-8,47
367;-1;Кузнецкий Мост;2254;Москва и обл.;1 426 914,00;1 510 204,00;-83 290,00;-5,52
368;7;Проинвестбанк;784;Пермская обл.;1 404 262,00;1 428 171,00;-23 909,00;-1,67
369;-7;Росбизнесбанк;1405;Москва и обл.;1 390 724,00;1 619 232,00;-228 508,00;-14,11
370;20;Тексбанк;2756;Карачаево-Черкесия;1 382 260,00;1 193 546,00;188 714,00;15,81
371;9;Нальчик;695;Кабардино-Балкария;1 375 576,00;1 356 404,00;19 172,00;1,41
372;1;Руна-Банк;3207;Москва и обл.;1 347 819,00;1 441 195,00;-93 376,00;-6,48
373;11;Прохладный;874;Кабардино-Балкария;1 330 747,00;1 316 418,00;14 329,00;1,09
374;8;Яндекс Банк;3027;Москва и обл.;1 326 732,00;1 347 812,00;-21 080,00;-1,56
375;-1;Банк РМП;2574;Москва и обл.;1 324 640,00;1 428 696,00;-104 056,00;-7,28
376;2;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 311 543,00;1 390 218,00;-78 675,00;-5,66
377;6;Вакобанк;1291;Псковская обл.;1 296 820,00;1 323 176,00;-26 356,00;-1,99
378;30;Русский Банк Сбережений;779;Ставропольский край;1 256 018,00;925 352,00;330 666,00;35,73
379;-12;Примтеркомбанк;21;Приморский край;1 240 623,00;1 508 071,00;-267 448,00;-17,73
380;8;Спецстройбанк;236;Москва и обл.;1 239 029,00;1 209 426,00;29 603,00;2,45
381;8;Народный Доверительный Банк;2374;Москва и обл.;1 220 453,00;1 193 931,00;26 522,00;2,22
382;4;Почтобанк;1788;Пермская обл.;1 216 311,00;1 222 159,00;-5 848,00;-0,48
383;2;Республиканский Кредитный Альянс;3017;Москва и обл.;1 196 534,00;1 282 364,00;-85 830,00;-6,69
384;8;РФИ Банк;3351;Москва и обл.;1 195 711,00;1 148 554,00;47 157,00;4,11
385;2;Курган;2568;Курганская обл.;1 161 977,00;1 213 421,00;-51 444,00;-4,24
386;7;Дон-Тексбанк;1818;Ростовская обл.;1 148 576,00;1 133 929,00;14 647,00;1,29
387;4;Саммит Банк;85;Приморский край;1 143 089,00;1 193 364,00;-50 275,00;-4,21
388;8;Невастройинвест;1926;Санкт-Петербург и обл.;1 130 981,00;1 101 563,00;29 418,00;2,67
389;-13;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 109 489,00;1 412 640,00;-303 151,00;-21,46
390;5;ЕАТП Банк;1765;Астраханская обл.;1 107 437,00;1 110 587,00;-3 150,00;-0,28
391;-19;МТИ Банк;1052;Москва и обл.;1 084 992,00;1 446 440,00;-361 448,00;-24,99
392;5;Байкалкредобанк;2990;Иркутская обл.;1 082 248,00;1 074 089,00;8 159,00;0,76
393;6;ИСБ;3010;Москва и обл.;1 070 264,00;1 054 218,00;16 046,00;1,52
394;0;Майский;1673;Кабардино-Балкария;1 068 239,00;1 113 299,00;-45 060,00;-4,05
395;17;Финчер;3486;Москва и обл.;1 021 577,00;866 058,00;155 519,00;17,96
396;6;Народный Инвестиционный Банк;2876;Самарская обл.;1 008 932,00;985 097,00;23 835,00;2,42
397;3;Соколовский;2830;Москва и обл.;987 963,00;1 045 662,00;-57 699,00;-5,52
398;0;Агора;3231;Москва и обл.;962 751,00;1 064 102,00;-101 351,00;-9,52
399;5;Кредитинвест;1197;Дагестан;952 083,00;949 838,00;2 245,00;0,24
400;1;Космос;2245;Москва и обл.;949 605,00;992 375,00;-42 770,00;-4,31
401;5;Синергия;2884;Саратовская обл.;921 479,00;946 162,00;-24 683,00;-2,61
402;1;Классик Эконом Банк;3298;Северная Осетия — Алания;920 843,00;961 617,00;-40 774,00;-4,24
403;6;Банк РСИ;3415;Москва и обл.;903 456,00;912 369,00;-8 913,00;-0,98
404;10;Мурманский Расчетный Центр;3341;Мурманская обл.;893 573,00;839 548,00;54 025,00;6,44
405;0;Национальный Банк Сбережений;1949;Ивановская обл.;865 970,00;949 830,00;-83 860,00;-8,83
406;11;Металлург;2877;Москва и обл.;852 176,00;814 603,00;37 573,00;4,61
407;0;Максима;3379;Москва и обл.;851 310,00;926 005,00;-74 695,00;-8,07
408;3;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;824 240,00;876 655,00;-52 415,00;-5,98
409;6;Объединенный Банк Республики;1016;Чувашия;803 154,00;837 318,00;-34 164,00;-4,08
410;10;Химик;1114;Нижегородская обл.;802 712,00;775 646,00;27 066,00;3,49
411;2;Народный Банк Тувы;1309;Тыва;797 385,00;854 780,00;-57 395,00;-6,71
412;4;Балаково-Банк;444;Саратовская обл.;792 341,00;819 510,00;-27 169,00;-3,32
413;11;Единая касса;3512;Москва и обл.;777 442,00;696 926,00;80 516,00;11,55
414;8;Ресурс-Траст;3122;Москва и обл.;770 991,00;715 502,00;55 489,00;7,76
415;8;Славянбанк;804;Новгородская обл.;715 969,00;698 587,00;17 382,00;2,49
416;3;ГринКомБанк;1184;Иркутская обл.;712 438,00;787 254,00;-74 816,00;-9,50
417;4;Прокоммерцбанк;2996;Москва и обл.;692 993,00;742 480,00;-49 487,00;-6,67
418;14;Монета.ру;3508;Марий Эл;690 249,00;625 595,00;64 654,00;10,33
419;10;Рента-Банк;3095;Москва и обл.;687 344,00;635 832,00;51 512,00;8,10
420;7;Геобанк;2027;Москва и обл.;654 531,00;668 389,00;-13 858,00;-2,07
421;7;Центрально-Азиатский;3037;Хакасия;638 985,00;655 493,00;-16 508,00;-2,52
422;9;Холмск;503;Сахалинская обл.;638 573,00;633 158,00;5 415,00;0,86
423;2;Вятич;2796;Рязанская обл.;635 395,00;677 496,00;-42 101,00;-6,21
424;12;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;634 223,00;605 907,00;28 316,00;4,67
425;8;Вайлдберриз Банк;841;Адыгея;627 061,00;625 513,00;1 548,00;0,25
426;19;Единая Расчетная Палата;384;Москва и обл.;609 621,00;504 775,00;104 846,00;20,77
427;3;Гефест;1046;Тверская обл.;608 430,00;635 075,00;-26 645,00;-4,20
428;7;РусьРегионБанк;685;Москва и обл.;606 882,00;613 324,00;-6 442,00;-1,05
429;10;Сетевая Расчетная Палата;3332;Татарстан;594 116,00;538 648,00;55 468,00;10,30
430;8;Жилкредит;1736;Москва и обл.;587 285,00;579 286,00;7 999,00;1,38
431;-21;Деньги.Мэйл.Ру;3511;Москва и обл.;576 256,00;894 740,00;-318 484,00;-35,60
432;5;Онего;2484;Карелия;552 666,00;600 656,00;-47 990,00;-7,99
433;7;РИБ;2749;Москва и обл.;548 320,00;536 383,00;11 937,00;2,23
434;8;Моби.Деньги;3523;Москва и обл.;527 087,00;527 087,00;0,00;0
435;9;Лэнд Кредит;1478;Москва и обл.;492 266,00;510 975,00;-18 709,00;-3,66
436;11;Таганрогбанк;3136;Ростовская обл.;491 997,00;494 650,00;-2 653,00;-0,54
437;9;МВС Банк;2407;Дагестан;487 885,00;495 893,00;-8 008,00;-1,61
438;3;Дружба;990;Тюменская обл.;487 202,00;528 215,00;-41 013,00;-7,76
439;4;Эко-Инвест;3116;Москва и обл.;483 772,00;517 174,00;-33 402,00;-6,46
440;9;Континенталь;3184;Ставропольский край;426 788,00;438 026,00;-11 238,00;-2,57
441;7;Взаимодействие;1704;Новосибирская обл.;391 888,00;474 676,00;-82 788,00;-17,44
442;8;Банк Берейт;3505;Санкт-Петербург и обл.;391 043,00;393 804,00;-2 761,00;-0,70
443;9;Платежный Стандарт;3530;Новосибирская обл.;368 269,00;368 269,00;0,00;0
444;7;Тайдон;2085;Кемеровская обл.;367 691,00;369 188,00;-1 497,00;-0,41
445;9;Электронный платежный сервис;3509;Москва и обл.;363 706,00;363 706,00;0,00;0
446;7;Северстройбанк;3507;Вологодская обл.;361 935,00;363 762,00;-1 827,00;-0,50
447;8;Альтернатива;3452;Москва и обл.;343 394,00;351 454,00;-8 060,00;-2,29
448;8;Платежи и Расчеты;3324;Самарская обл.;303 257,00;331 174,00;-27 917,00;-8,43
449;8;Промсвязьинвест;2761;Дагестан;294 431,00;304 863,00;-10 432,00;-3,42
450;-16;Русское Финансовое Общество;3427;Москва и обл.;290 233,00;622 479,00;-332 246,00;-53,37
451;7;Объединенная Расчетная Система;3342;Москва и обл.;285 165,00;296 641,00;-11 476,00;-3,87
452;8;ПэйЮ;3518;Москва и обл.;264 056,00;264 056,00;0,00;0
453;8;Нарат;1902;Татарстан;238 641,00;238 753,00;-112,00;-0,05
454;5;Р-Инкас;3536;Москва и обл.;230 483,00;276 318,00;-45 835,00;-16,59
455;8;Вест;2605;Москва и обл.;212 746,00;176 900,00;35 846,00;20,26
456;6;Премиум;3514;Москва и обл.;184 002,00;184 002,00;0,00;0
457;8;Красноярский Краевой Расчетный Центр;3483;Красноярский край;181 015,00;161 253,00;19 762,00;12,26
458;6;Элексир;3533;Москва и обл.;171 209,00;176 724,00;-5 515,00;-3,12
459;7;Дальний Восток;3318;Приморский край;120 322,00;101 930,00;18 392,00;18,04
460;7;Перспектива;3532;Омская обл.;89 532,00;89 532,00;0,00;0
461;7;Элплат;3535;Удмуртия;67 480,00;67 480,00;0,00;0
462;-36;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;51 234,00;670 608,00;-619 374,00;-92,36
463;6;Инэко;3520;Ивановская обл.;20 926,00;20 926,00;0,00;0
464;6;21 Век;3309;Санкт-Петербург и обл.;15 660,00;11 722,00;3 938,00;33,59
465;6;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;11 062,00;11 400,00;-338,00;-2,96
