Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Май, 2018, тыс. рублей;Апрель, 2018, тыс. рублей;Изменение, тыс. рублей;Изменение, %
260;20;Платина;2347;Москва и обл.;6 296 664,00;5 181 053,00;1 115 611,00;21,53
261;-1;Автоградбанк;1455;Татарстан;6 232 539,00;6 335 590,00;-103 051,00;-1,63
262;13;Банк Оранжевый;1659;Санкт-Петербург и обл.;6 231 620,00;5 511 036,00;720 584,00;13,08
263;8;НБК-Банк;3283;Москва и обл.;6 215 002,00;5 832 426,00;382 576,00;6,56
264;-6;Гранд Инвест Банк;3053;Москва и обл.;6 189 223,00;6 440 734,00;-251 511,00;-3,91
265;-3;Агророс;2860;Саратовская обл.;6 152 018,00;6 199 865,00;-47 847,00;-0,77
266;-2;Славянский Кредит;2960;Москва и обл.;6 055 413,00;6 085 973,00;-30 560,00;-0,50
267;5;Альба Альянс;2593;Москва и обл.;6 005 969,00;5 812 914,00;193 055,00;3,32
268;-5;Чувашкредитпромбанк;1280;Чувашия;6 005 171,00;6 168 723,00;-163 552,00;-2,65
269;-2;Земский Банк;2900;Самарская обл.;5 984 547,00;5 991 369,00;-6 822,00;-0,11
270;-1;Индустриальный Сберегательный Банк;3175;Москва и обл.;5 976 407,00;5 900 712,00;75 695,00;1,28
271;-5;Гута-Банк;256;Москва и обл.;5 875 925,00;6 022 052,00;-146 127,00;-2,43
272;1;Кузнецкий;609;Пензенская обл.;5 840 571,00;5 783 627,00;56 944,00;0,98
273;-8;Бест Эффортс Банк;435;Москва и обл.;5 774 251,00;6 074 166,00;-299 915,00;-4,94
274;12;Инкахран;3454;Москва и обл.;5 708 123,00;5 057 026,00;651 097,00;12,88
275;-1;Уссури;596;Хабаровский край;5 697 592,00;5 735 777,00;-38 185,00;-0,67
276;2;Горбанк;2982;Санкт-Петербург и обл.;5 547 024,00;5 318 981,00;228 043,00;4,29
277;-1;Эс-Би-Ай Банк;3185;Москва и обл.;5 312 591,00;5 448 898,00;-136 307,00;-2,50
278;4;Венец;524;Ульяновская обл.;5 293 955,00;5 132 187,00;161 768,00;3,15
279;6;Мосуралбанк;2468;Москва и обл.;5 214 231,00;5 065 411,00;148 820,00;2,94
280;3;Камский Коммерческий Банк;438;Татарстан;5 170 950,00;5 117 854,00;53 096,00;1,04
281;21;Долинск;857;Сахалинская обл.;5 141 137,00;4 300 894,00;840 243,00;19,54
282;-1;Черноморский банк развития и реконструкции;3527;Симферополь;5 115 751,00;5 172 505,00;-56 754,00;-1,10
283;-6;Зенит Сочи;232;Краснодарский край;5 115 383,00;5 364 337,00;-248 954,00;-4,64
284;6;Москва-Сити;3247;Москва и обл.;5 081 457,00;4 898 894,00;182 563,00;3,73
285;-1;Банк ПСА Финанс Рус;3481;Москва и обл.;4 998 075,00;5 117 399,00;-119 324,00;-2,33
286;1;Итуруп;2390;Сахалинская обл.;4 870 289,00;5 005 638,00;-135 349,00;-2,70
287;2;Банк Инноваций и Развития;2647;Москва и обл.;4 836 756,00;4 930 542,00;-93 786,00;-1,90
288;3;Севастопольский Морской Банк;3528;Севастополь;4 809 616,00;4 828 678,00;-19 062,00;-0,39
289;4;Кубаньторгбанк;478;Краснодарский край;4 765 686,00;4 777 719,00;-12 033,00;-0,25
290;4;Стройлесбанк;2995;Тюменская обл.;4 703 009,00;4 605 487,00;97 522,00;2,12
291;1;Роял Кредит Банк;783;Приморский край;4 646 885,00;4 828 254,00;-181 369,00;-3,76
292;5;Нэклис-Банк;1671;Москва и обл.;4 548 922,00;4 432 555,00;116 367,00;2,63
293;7;Банкхаус Эрбе;1717;Москва и обл.;4 448 784,00;4 348 138,00;100 646,00;2,31
294;1;Московский Коммерческий Банк;3172;Москва и обл.;4 403 927,00;4 600 826,00;-196 899,00;-4,28
295;3;Юнистрим;3467;Москва и обл.;4 400 838,00;4 418 058,00;-17 220,00;-0,39
296;0;Руссобанк;2313;Москва и обл.;4 376 297,00;4 539 554,00;-163 257,00;-3,60
297;7;Братский АНКБ;1144;Иркутская обл.;4 373 931,00;4 225 720,00;148 211,00;3,51
298;7;Вологжанин;1896;Вологодская обл.;4 225 549,00;4 184 794,00;40 755,00;0,97
299;4;Аксонбанк;680;Костромская обл.;4 209 684,00;4 246 044,00;-36 360,00;-0,86
300;1;Донкомбанк;492;Ростовская обл.;4 184 422,00;4 311 834,00;-127 412,00;-2,95
301;17;Межбанковский Кредитный Союз;3242;Москва и обл.;4 125 679,00;3 593 381,00;532 298,00;14,81
302;5;Мегаполис;3265;Чувашия;4 101 777,00;4 063 620,00;38 157,00;0,94
303;5;Радиотехбанк;1166;Нижегородская обл.;4 025 764,00;4 016 213,00;9 551,00;0,24
304;2;УМ-Банк;1441;Москва и обл.;3 978 094,00;4 067 270,00;-89 176,00;-2,19
305;7;Экси-Банк;2530;Санкт-Петербург и обл.;3 953 938,00;3 790 937,00;163 001,00;4,30
306;-7;Объединенный Резервный Банк;937;Москва и обл.;3 942 570,00;4 352 962,00;-410 392,00;-9,43
307;6;Межрегиональный промышленно-строительный банк;752;Мордовия;3 864 396,00;3 780 259,00;84 137,00;2,23
308;3;ВостСибтранскомбанк;2731;Иркутская обл.;3 778 623,00;3 794 477,00;-15 854,00;-0,42
309;1;Банк Кремлевский;2905;Москва и обл.;3 763 421,00;3 869 996,00;-106 575,00;-2,75
310;5;НОКССбанк;3202;Волгоградская обл.;3 697 863,00;3 705 074,00;-7 211,00;-0,19
311;3;Алтайкапиталбанк;2659;Алтайский край;3 675 761,00;3 708 387,00;-32 626,00;-0,88
312;23;Крокус-Банк;2682;Москва и обл.;3 651 006,00;3 288 260,00;362 746,00;11,03
313;6;Новокиб;1747;Кемеровская обл.;3 610 833,00;3 588 747,00;22 086,00;0,62
314;16;Оргбанк;3312;Москва и обл.;3 545 900,00;3 330 052,00;215 848,00;6,48
315;35;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;3 530 260,00;3 023 671,00;506 589,00;16,75
316;4;Современные Стандарты Бизнеса;3397;Москва и обл.;3 514 087,00;3 555 832,00;-41 745,00;-1,17
317;5;Иваново;1763;Ивановская обл.;3 474 233,00;3 510 439,00;-36 206,00;-1,03
318;8;ЮМК Банк;3495;Краснодарский край;3 466 685,00;3 399 807,00;66 878,00;1,97
319;4;Икано Банк;3519;Центр;3 404 599,00;3 445 461,00;-40 862,00;-1,19
320;24;Инкаробанк;2696;Москва и обл.;3 402 828,00;3 116 400,00;286 428,00;9,19
321;-12;Система;2846;Москва и обл.;3 400 931,00;3 917 523,00;-516 592,00;-13,19
322;12;Витабанк;356;Санкт-Петербург и обл.;3 391 429,00;3 312 958,00;78 471,00;2,37
323;9;Банк Реалист;2646;Москва и обл.;3 354 309,00;3 319 527,00;34 782,00;1,05
324;17;ПИР Банк;2655;Москва и обл.;3 343 345,00;3 154 036,00;189 309,00;6,00
325;-1;Унифондбанк;3416;Москва и обл.;3 338 562,00;3 428 593,00;-90 031,00;-2,63
326;1;Живаго Банк;2065;Рязанская обл.;3 330 957,00;3 353 859,00;-22 902,00;-0,68
327;6;Донхлеббанк;2285;Ростовская обл.;3 327 434,00;3 315 754,00;11 680,00;0,35
328;1;ИТ Банк;2609;Омская обл.;3 316 493,00;3 332 613,00;-16 120,00;-0,48
329;-1;Уралпромбанк;2964;Челябинская обл.;3 312 671,00;3 341 607,00;-28 936,00;-0,87
330;-9;Еврокапитал-Альянс;2672;Ярославская обл.;3 303 117,00;3 528 132,00;-225 015,00;-6,38
331;12;Банк Заречье;817;Татарстан;3 301 379,00;3 116 547,00;184 832,00;5,93
332;-1;Евразийский Банк;969;Москва и обл.;3 282 028,00;3 321 080,00;-39 052,00;-1,18
333;-8;Международный Коммерческий Банк;2524;Москва и обл.;3 279 528,00;3 424 786,00;-145 258,00;-4,24
334;3;Камчаткомагропромбанк;545;Камчатская обл.;3 185 336,00;3 241 744,00;-56 408,00;-1,74
335;7;БСТ-Банк;2883;Кемеровская обл.;3 149 272,00;3 150 969,00;-1 697,00;-0,05
336;9;Невский Банк;1068;Санкт-Петербург и обл.;3 139 808,00;3 100 113,00;39 695,00;1,28
337;12;Уралфинанс;1370;Свердловская обл.;3 136 846,00;3 038 241,00;98 605,00;3,25
338;8;Синко-Банк;2838;Москва и обл.;3 130 238,00;3 095 327,00;34 911,00;1,13
339;-3;Кузнецкий Мост;2254;Москва и обл.;3 072 892,00;3 268 386,00;-195 494,00;-5,98
340;7;Ермак;1809;Ханты-Мансийский АО — Югра;3 063 579,00;3 091 024,00;-27 445,00;-0,89
341;16;Заубер Банк;1614;Санкт-Петербург и обл.;3 052 839,00;2 802 214,00;250 625,00;8,94
342;6;Взаимодействие;1704;Новосибирская обл.;3 037 501,00;3 064 816,00;-27 315,00;-0,89
343;9;РБА;3413;Москва и обл.;3 036 512,00;2 965 761,00;70 751,00;2,39
344;7;Тамбовкредитпромбанк;1312;Тамбовская обл.;3 006 312,00;2 999 674,00;6 638,00;0,22
345;-6;Первый Клиентский Банк;3436;Москва и обл.;2 990 482,00;3 212 490,00;-222 008,00;-6,91
346;-8;Банк Торгового Финансирования;1982;Москва и обл.;2 984 661,00;3 222 820,00;-238 159,00;-7,39
347;-7;Русский Национальный Банк;469;Ростовская обл.;2 951 871,00;3 161 002,00;-209 131,00;-6,62
348;8;Далена Банк;1948;Москва и обл.;2 951 202,00;2 835 651,00;115 551,00;4,07
349;5;Владбизнесбанк;903;Владимирская обл.;2 862 853,00;2 896 902,00;-34 049,00;-1,18
350;9;Центрально-Европейский Банк;2670;Забайкальский край;2 843 194,00;2 757 530,00;85 664,00;3,11
351;4;РАМ Банк;3480;Москва и обл.;2 799 660,00;2 886 182,00;-86 522,00;-3,00
352;11;Внешфинбанк;3173;Краснодарский край;2 796 346,00;2 737 417,00;58 929,00;2,15
353;5;Евроальянс;1781;Ивановская обл.;2 734 237,00;2 763 045,00;-28 808,00;-1,04
354;23;Америкэн Экспресс Банк;3460;Москва и обл.;2 685 268,00;2 331 811,00;353 457,00;15,16
355;12;Костромаселькомбанк;1115;Костромская обл.;2 673 944,00;2 584 018,00;89 926,00;3,48
356;4;Йошкар-Ола;2802;Марий Эл;2 671 965,00;2 748 885,00;-76 920,00;-2,80
357;-4;Викинг;2;Санкт-Петербург и обл.;2 659 893,00;2 965 499,00;-305 606,00;-10,31
358;6;ПэйПал Ру;3517;Москва и обл.;2 653 987,00;2 653 987,00;0,00;0
359;-42;Элита;1399;Калужская обл.;2 629 999,00;3 608 064,00;-978 065,00;-27,11
360;11;Старооскольский Агропромбанк;1050;Белгородская обл.;2 625 527,00;2 494 517,00;131 010,00;5,25
361;4;Кемсоцинбанк;96;Кемеровская обл.;2 620 987,00;2 627 898,00;-6 911,00;-0,26
362;4;Мурманский Расчетный Центр;3341;Мурманская обл.;2 594 043,00;2 587 240,00;6 803,00;0,26
363;-2;Новый Век;3417;Москва и обл.;2 555 046,00;2 748 052,00;-193 006,00;-7,02
364;10;Газнефтьбанк;3223;Саратовская обл.;2 480 205,00;2 458 282,00;21 923,00;0,89
365;4;Сельмашбанк;106;Ростовская обл.;2 478 984,00;2 535 430,00;-56 446,00;-2,23
366;34;ИСБ;3010;Москва и обл.;2 468 938,00;1 976 221,00;492 717,00;24,93
367;1;Бланк Банк;2368;Москва и обл.;2 440 466,00;2 551 831,00;-111 365,00;-4,36
368;5;Озон Банк;3516;Москва и обл.;2 386 924,00;2 467 039,00;-80 115,00;-3,25
369;1;Банк Пермь;875;Пермская обл.;2 354 798,00;2 520 672,00;-165 874,00;-6,58
370;5;Аспект;608;Москва и обл.;2 337 825,00;2 418 431,00;-80 606,00;-3,33
371;-9;Народный Банк;2249;Карачаево-Черкесия;2 331 307,00;2 744 536,00;-413 229,00;-15,06
372;4;РТС-Банк;3401;Самарская обл.;2 320 954,00;2 399 029,00;-78 075,00;-3,25
373;12;Вестерн Юнион ДП Восток;2726;Москва и обл.;2 310 752,00;2 173 725,00;137 027,00;6,30
374;5;Приобье;537;Ханты-Мансийский АО — Югра;2 295 957,00;2 297 905,00;-1 948,00;-0,08
375;-3;Кетовский Коммерческий Банк;842;Курганская обл.;2 285 814,00;2 483 458,00;-197 644,00;-7,96
376;5;Кросна-Банк;2607;Москва и обл.;2 260 594,00;2 222 232,00;38 362,00;1,73
377;3;Бум-Банк;1137;Кабардино-Балкария;2 206 575,00;2 271 296,00;-64 721,00;-2,85
378;6;К2 Банк;2851;Карачаево-Черкесия;2 193 190,00;2 201 676,00;-8 486,00;-0,39
379;-1;Первоуральскбанк;965;Свердловская обл.;2 190 145,00;2 304 333,00;-114 188,00;-4,96
380;8;Вкабанк;1027;Астраханская обл.;2 175 100,00;2 146 744,00;28 356,00;1,32
381;5;Кредпромбанк;1165;Ярославская обл.;2 163 199,00;2 168 680,00;-5 481,00;-0,25
382;0;ИРС;272;Москва и обл.;2 118 839,00;2 218 894,00;-100 055,00;-4,51
383;6;Банк Глобус;2438;Москва и обл.;2 115 608,00;2 132 260,00;-16 652,00;-0,78
384;11;Социум-Банк;2881;Москва и обл.;2 071 708,00;2 031 658,00;40 050,00;1,97
385;5;Ноосфера;2650;Республика Алтай;2 064 655,00;2 092 851,00;-28 196,00;-1,35
386;1;Первый Инвестиционный Банк;604;Москва и обл.;2 064 177,00;2 168 229,00;-104 052,00;-4,80
387;10;Прайм Финанс;2758;Санкт-Петербург и обл.;2 058 935,00;2 009 962,00;48 973,00;2,44
388;6;Экономикс-Банк;2136;Москва и обл.;2 048 707,00;2 037 815,00;10 892,00;0,53
389;3;Профессионал Банк;3296;Москва и обл.;2 044 692,00;2 051 722,00;-7 030,00;-0,34
390;1;Спутник;1071;Самарская обл.;2 021 462,00;2 069 444,00;-47 982,00;-2,32
391;8;Капитал;575;Москва и обл.;2 004 994,00;1 979 299,00;25 695,00;1,30
392;89;ФинТех;3499;Ярославская обл.;2 004 028,00;753 521,00;1 250 507,00;165,96
393;15;Россита-Банк;3257;Москва и обл.;1 971 384,00;1 852 736,00;118 648,00;6,40
394;11;Яринтербанк;2564;Ярославская обл.;1 967 672,00;1 920 921,00;46 751,00;2,43
395;1;Дом-Банк;3209;Москва и обл.;1 963 032,00;2 013 496,00;-50 464,00;-2,51
396;7;Нальчик;695;Кабардино-Балкария;1 960 972,00;1 959 704,00;1 268,00;0,06
397;7;Майкопбанк;1136;Адыгея;1 943 788,00;1 953 382,00;-9 594,00;-0,49
398;16;Столичный Кредит;2853;Москва и обл.;1 941 304,00;1 795 949,00;145 355,00;8,09
399;3;Великие Луки Банк;598;Псковская обл.;1 924 189,00;1 961 302,00;-37 113,00;-1,89
400;-2;Саратов;330;Саратовская обл.;1 921 527,00;1 982 083,00;-60 556,00;-3,06
401;0;Арзамас;1281;Нижегородская обл.;1 909 493,00;1 966 480,00;-56 987,00;-2,90
402;7;Первый Дортрансбанк;3271;Кировская обл.;1 810 805,00;1 851 775,00;-40 970,00;-2,21
403;8;Калуга;1151;Калужская обл.;1 809 545,00;1 817 961,00;-8 416,00;-0,46
404;9;Спиритбанк;2053;Тульская обл.;1 800 622,00;1 813 024,00;-12 402,00;-0,68
405;7;Новое Время;3492;Москва и обл.;1 786 253,00;1 814 355,00;-28 102,00;-1,55
406;1;КОР;2148;Волгоградская обл.;1 779 888,00;1 860 157,00;-80 269,00;-4,32
407;-14;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 777 362,00;2 049 719,00;-272 357,00;-13,29
408;11;Тендер-Банк;2252;Москва и обл.;1 760 447,00;1 651 556,00;108 891,00;6,59
409;1;Банк РМП;2574;Москва и обл.;1 747 992,00;1 847 895,00;-99 903,00;-5,41
410;7;Руна-Банк;3207;Москва и обл.;1 730 023,00;1 731 859,00;-1 836,00;-0,11
411;4;Апабанк;2404;Москва и обл.;1 728 974,00;1 779 360,00;-50 386,00;-2,83
412;23;Банк Фридом Финанс;1143;Москва и обл.;1 719 599,00;1 394 073,00;325 526,00;23,35
413;5;Росбизнесбанк;1405;Москва и обл.;1 716 046,00;1 661 689,00;54 357,00;3,27
414;-8;Новый Московский Банк;2932;Москва и обл.;1 618 150,00;1 892 878,00;-274 728,00;-14,51
415;-32;Народный Доверительный Банк;2374;Москва и обл.;1 611 216,00;2 206 362,00;-595 146,00;-26,97
416;4;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 602 153,00;1 645 910,00;-43 757,00;-2,66
417;4;Промсельхозбанк;538;Москва и обл.;1 596 302,00;1 605 704,00;-9 402,00;-0,59
418;-2;Республиканский Кредитный Альянс;3017;Москва и обл.;1 595 097,00;1 736 099,00;-141 002,00;-8,12
419;45;МТИ Банк;1052;Москва и обл.;1 592 448,00;1 058 997,00;533 451,00;50,37
420;11;ИК Банк;1732;Татарстан;1 573 813,00;1 451 861,00;121 952,00;8,40
421;5;Крона-Банк;2499;Иркутская обл.;1 568 258,00;1 548 859,00;19 399,00;1,25
422;0;Кузбассхимбанк;2868;Кемеровская обл.;1 557 373,00;1 602 404,00;-45 031,00;-2,81
423;0;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 549 467,00;1 592 999,00;-43 532,00;-2,73
424;1;АвтоКредитБанк;1973;Татарстан;1 540 319,00;1 569 328,00;-29 009,00;-1,85
425;3;Тагилбанк;1635;Свердловская обл.;1 506 499,00;1 493 325,00;13 174,00;0,88
426;4;Сервис Резерв;2034;Москва и обл.;1 493 111,00;1 474 279,00;18 832,00;1,28
427;-3;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 465 935,00;1 584 673,00;-118 738,00;-7,49
428;-1;Примтеркомбанк;21;Приморский край;1 456 712,00;1 518 748,00;-62 036,00;-4,08
429;3;Проинвестбанк;784;Пермская обл.;1 436 278,00;1 444 682,00;-8 404,00;-0,58
430;-1;Московский Вексельный Банк;2697;Москва и обл.;1 416 890,00;1 482 900,00;-66 010,00;-4,45
431;-115;Земкомбанк;574;Ростовская обл.;1 382 340,00;3 620 403,00;-2 238 063,00;-61,82
432;1;Риал-Кредит;3393;Москва и обл.;1 358 949,00;1 407 899,00;-48 950,00;-3,48
433;5;Элекснет;3314;Москва и обл.;1 358 466,00;1 358 466,00;0,00;0
434;2;Почтобанк;1788;Пермская обл.;1 357 733,00;1 370 390,00;-12 657,00;-0,92
435;6;Алтынбанк;2070;Татарстан;1 333 581,00;1 335 276,00;-1 695,00;-0,13
436;1;Космос;2245;Москва и обл.;1 331 789,00;1 365 015,00;-33 226,00;-2,43
437;6;Курган;2568;Курганская обл.;1 304 122,00;1 308 110,00;-3 988,00;-0,30
438;10;Вакобанк;1291;Псковская обл.;1 294 106,00;1 220 850,00;73 256,00;6,00
439;0;Златкомбанк;568;Москва и обл.;1 287 268,00;1 349 511,00;-62 243,00;-4,61
440;2;Холмск;503;Сахалинская обл.;1 283 101,00;1 327 132,00;-44 031,00;-3,32
441;32;Русский Банк Сбережений;779;Ставропольский край;1 223 882,00;901 771,00;322 111,00;35,72
442;5;Прохладный;874;Кабардино-Балкария;1 212 981,00;1 263 485,00;-50 504,00;-4,00
443;13;Невастройинвест;1926;Санкт-Петербург и обл.;1 200 648,00;1 136 130,00;64 518,00;5,68
444;-4;Синергия;2884;Саратовская обл.;1 197 443,00;1 336 831,00;-139 388,00;-10,43
445;-1;Агора;3231;Москва и обл.;1 195 898,00;1 305 446,00;-109 548,00;-8,39
446;7;Михайловский ПЖСБ;2961;Волгоградская обл.;1 184 218,00;1 163 318,00;20 900,00;1,80
447;3;Тексбанк;2756;Карачаево-Черкесия;1 178 227,00;1 196 930,00;-18 703,00;-1,56
448;3;Дон-Тексбанк;1818;Ростовская обл.;1 167 148,00;1 184 856,00;-17 708,00;-1,49
449;0;Саммит Банк;85;Приморский край;1 161 075,00;1 204 107,00;-43 032,00;-3,57
450;7;Химик;1114;Нижегородская обл.;1 151 998,00;1 130 540,00;21 458,00;1,90
451;3;Спецстройбанк;236;Москва и обл.;1 132 261,00;1 154 386,00;-22 125,00;-1,92
452;-6;РФИ Банк;3351;Москва и обл.;1 120 576,00;1 267 924,00;-147 348,00;-11,62
453;7;ЕАТП Банк;1765;Астраханская обл.;1 081 273,00;1 088 669,00;-7 396,00;-0,68
454;-9;Металлург;2877;Москва и обл.;1 062 377,00;1 278 920,00;-216 543,00;-16,93
455;-3;Новый Промышленный Банк;930;Москва и обл.;1 056 257,00;1 170 557,00;-114 300,00;-9,76
456;3;Байкалкредобанк;2990;Иркутская обл.;1 047 710,00;1 114 444,00;-66 734,00;-5,99
457;6;Майский;1673;Кабардино-Балкария;1 045 220,00;1 063 867,00;-18 647,00;-1,75
458;4;Международный Расчетный Банк;3028;Москва и обл.;1 031 447,00;1 069 110,00;-37 663,00;-3,52
459;6;Максима;3379;Москва и обл.;1 026 875,00;1 054 909,00;-28 034,00;-2,66
460;1;Флора-Москва;533;Москва и обл.;1 016 288,00;1 081 670,00;-65 382,00;-6,04
461;-6;Кредитинвест;1197;Дагестан;1 011 451,00;1 149 269,00;-137 818,00;-11,99
462;4;Соколовский;2830;Москва и обл.;999 493,00;1 041 725,00;-42 232,00;-4,05
463;4;Мобильная карта;3522;Санкт-Петербург и обл.;992 969,00;992 969,00;0,00;0
464;5;Народный Инвестиционный Банк;2876;Самарская обл.;984 810,00;952 729,00;32 081,00;3,37
465;5;Москва;1661;Москва и обл.;978 790,00;942 498,00;36 292,00;3,85
466;2;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;946 292,00;985 419,00;-39 127,00;-3,97
467;4;ГринКомБанк;1184;Иркутская обл.;926 544,00;938 827,00;-12 283,00;-1,31
468;-10;Акцент;696;Оренбургская обл.;920 759,00;1 126 748,00;-205 989,00;-18,28
469;5;Банк РСИ;3415;Москва и обл.;889 431,00;868 770,00;20 661,00;2,38
470;5;Классик Эконом Банк;3298;Северная Осетия — Алания;830 365,00;868 387,00;-38 022,00;-4,38
471;13;Вятич;2796;Рязанская обл.;825 194,00;681 202,00;143 992,00;21,14
472;5;Холдинвестбанк;2837;Москва и обл.;824 139,00;832 825,00;-8 686,00;-1,04
473;-1;Гефест;1046;Тверская обл.;820 463,00;920 600,00;-100 137,00;-10,88
474;4;Балаково-Банк;444;Саратовская обл.;774 226,00;791 786,00;-17 560,00;-2,22
475;1;Центрально-Азиатский;3037;Хакасия;760 677,00;867 407,00;-106 730,00;-12,30
476;4;Объединенный Банк Республики;1016;Чувашия;759 494,00;766 028,00;-6 534,00;-0,85
477;19;Геобанк;2027;Москва и обл.;753 089,00;562 338,00;190 751,00;33,92
478;1;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;727 671,00;789 471,00;-61 800,00;-7,83
479;8;Прокоммерцбанк;2996;Москва и обл.;713 526,00;624 485,00;89 041,00;14,26
480;5;Национальный Банк Сбережений;1949;Ивановская обл.;673 049,00;661 906,00;11 143,00;1,68
481;10;РусьРегионБанк;685;Москва и обл.;670 395,00;616 454,00;53 941,00;8,75
482;18;Монета.ру;3508;Марий Эл;663 850,00;546 842,00;117 008,00;21,40
483;5;Вайлдберриз Банк;841;Адыгея;651 069,00;623 855,00;27 214,00;4,36
484;-1;Яндекс Банк;3027;Москва и обл.;650 034,00;689 228,00;-39 194,00;-5,69
485;1;Славянбанк;804;Новгородская обл.;640 410,00;630 817,00;9 593,00;1,52
486;6;Единая касса;3512;Москва и обл.;640 004,00;611 845,00;28 159,00;4,60
487;6;Расчетные Решения;3524;Москва и обл.;629 138,00;608 250,00;20 888,00;3,43
488;6;Си Ди Би Банк;3339;Краснодарский край;623 311,00;601 216,00;22 095,00;3,68
489;1;Онего;2484;Карелия;617 652,00;617 199,00;453,00;0,07
490;-1;Ресурс-Траст;3122;Москва и обл.;614 267,00;619 184,00;-4 917,00;-0,79
491;19;Деньги.Мэйл.Ру;3511;Москва и обл.;603 938,00;436 236,00;167 702,00;38,44
492;13;РИБ;2749;Москва и обл.;589 722,00;504 358,00;85 364,00;16,93
493;2;МВС Банк;2407;Дагестан;584 906,00;579 063,00;5 843,00;1,01
494;7;Жилстройбанк;2769;Москва и обл.;544 622,00;526 989,00;17 633,00;3,35
495;4;Финчер;3486;Москва и обл.;534 748,00;549 995,00;-15 247,00;-2,77
496;1;Южный Региональный Банк;3015;Ростовская обл.;533 785,00;560 732,00;-26 947,00;-4,81
497;1;Рента-Банк;3095;Москва и обл.;531 706,00;551 634,00;-19 928,00;-3,61
498;4;Народный Банк Тувы;1309;Тыва;516 505,00;514 581,00;1 924,00;0,37
499;4;Таганрогбанк;3136;Ростовская обл.;510 314,00;509 049,00;1 265,00;0,25
500;4;Лэнд Кредит;1478;Москва и обл.;504 917,00;505 658,00;-741,00;-0,15
501;8;Жилкредит;1736;Москва и обл.;465 646,00;455 995,00;9 651,00;2,12
502;4;Континенталь;3184;Ставропольский край;461 874,00;500 064,00;-38 190,00;-7,64
503;5;Дружба;990;Тюменская обл.;457 684,00;465 639,00;-7 955,00;-1,71
504;3;Эко-Инвест;3116;Москва и обл.;446 158,00;475 212,00;-29 054,00;-6,11
505;6;Северстройбанк;3507;Вологодская обл.;417 915,00;411 368,00;6 547,00;1,59
506;12;Объединенная Расчетная Система;3342;Москва и обл.;397 397,00;315 685,00;81 712,00;25,88
507;5;Банк Берейт;3505;Санкт-Петербург и обл.;394 645,00;410 041,00;-15 396,00;-3,75
508;9;Альтернатива;3452;Москва и обл.;389 879,00;329 821,00;60 058,00;18,21
509;7;Единая Расчетная Палата;384;Москва и обл.;377 558,00;371 020,00;6 538,00;1,76
510;5;Тайдон;2085;Кемеровская обл.;372 159,00;373 715,00;-1 556,00;-0,42
511;3;Промсвязьинвест;2761;Дагестан;359 255,00;385 935,00;-26 680,00;-6,91
512;7;Рунэтбанк;2829;Москва и обл.;322 704,00;308 361,00;14 343,00;4,65
513;7;Сетевая Расчетная Палата;3332;Татарстан;314 030,00;307 911,00;6 119,00;1,99
514;7;Нарат;1902;Саратовская обл.;239 937,00;239 587,00;350,00;0,15
515;7;ПэйЮ;3518;Москва и обл.;238 464,00;238 464,00;0,00;0
516;9;Красноярский Краевой Расчетный Центр;3483;Красноярский край;219 826,00;191 804,00;28 022,00;14,61
517;6;Русское Финансовое Общество;3427;Москва и обл.;206 758,00;200 873,00;5 885,00;2,93
518;9;Платежи и Расчеты;3324;Самарская обл.;205 631,00;188 806,00;16 825,00;8,91
519;5;Электронный платежный сервис;3509;Москва и обл.;192 360,00;192 360,00;0,00;0
520;8;Платежный Стандарт;3530;Новосибирская обл.;169 711,00;169 711,00;0,00;0
521;8;Элексир;3533;Москва и обл.;165 064,00;165 314,00;-250,00;-0,15
522;9;Р-Инкас;3536;Москва и обл.;156 294,00;126 873,00;29 421,00;23,19
523;7;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;134 129,00;130 448,00;3 681,00;2,82
524;8;Премиум;3514;Москва и обл.;120 890,00;120 890,00;0,00;0
525;8;Моби.Деньги;3523;Москва и обл.;116 575,00;116 575,00;0,00;0
526;8;Вест;2605;Москва и обл.;109 083,00;107 526,00;1 557,00;1,45
527;9;Дальний Восток;3318;Приморский край;64 946,00;60 219,00;4 727,00;7,85
528;9;Элплат;3535;Удмуртия;47 345,00;47 345,00;0,00;0
529;6;Инновационный Расчетный Центр;3447;Москва и обл.;35 444,00;69 615,00;-34 171,00;-49,09
530;8;Перспектива;3532;Омская обл.;31 055,00;31 055,00;0,00;0
531;8;Инэко;3520;Ивановская обл.;20 747,00;20 747,00;0,00;0
532;9;АРБ-Инкасс;3353;Москва и обл.;19 180,00;19 113,00;67,00;0,35
533;9;21 Век;3309;Санкт-Петербург и обл.;12 436,00;12 753,00;-317,00;-2,49
534;6;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;9 203,00;20 171,00;-10 968,00;-54,38
