Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2011, тыс. рублей;Июнь, 2011, тыс. рублей;Изменение, тыс. рублей;Изменение, %
261;-3;Роскомснаббанк (бывш. Башкомснаббанк);1398;Башкортостан;7 470 704,00;7 458 120,00;12 584,00;0,17
262;1;Нефтяной Альянс;2859;Москва и обл.;7 371 492,00;7 140 578,00;230 914,00;3,23
263;-1;БайкалБанк;2632;Бурятия;7 344 335,00;7 151 788,00;192 547,00;2,69
264;5;Волго-Камский Банк;282;Самарская обл.;7 341 523,00;6 921 394,00;420 129,00;6,07
265;1;Рублев;3098;Москва и обл.;7 228 685,00;7 045 962,00;182 723,00;2,59
266;-2;АФ Банк;991;Башкортостан;7 218 605,00;7 118 766,00;99 839,00;1,40
267;-11;Бэнк оф Чайна;2309;Москва и обл.;7 104 424,00;7 524 753,00;-420 329,00;-5,59
268;31;СИАБ;3245;Санкт-Петербург и обл.;7 096 992,00;5 880 768,00;1 216 224,00;20,68
269;5;Русьуниверсалбанк;3293;Москва и обл.;7 064 219,00;6 684 548,00;379 671,00;5,68
270;-3;Адмиралтейский;3054;Москва и обл.;7 048 254,00;6 951 063,00;97 191,00;1,40
271;9;Холдинг-Кредит;3030;Москва и обл.;7 025 715,00;6 469 766,00;555 949,00;8,59
272;14;Пойдем!;2534;Москва и обл.;6 954 251,00;6 250 860,00;703 391,00;11,25
273;23;Банк Раунд;2506;Москва и обл.;6 942 511,00;5 933 738,00;1 008 773,00;17,00
274;-2;Международный Банк Развития;2704;Москва и обл.;6 930 691,00;6 761 600,00;169 091,00;2,50
275;-5;Ставропольпромстройбанк;1288;Ставропольский край;6 922 154,00;6 864 440,00;57 714,00;0,84
276;9;Рост;2589;Москва и обл.;6 868 074,00;6 260 991,00;607 083,00;9,70
277;17;Банк Инноваций и Развития;2647;Москва и обл.;6 843 848,00;6 084 507,00;759 341,00;12,48
278;-10;Евромет;2902;Москва и обл.;6 837 792,00;6 935 974,00;-98 182,00;-1,42
279;-8;Банк Акцепт;567;Новосибирская обл.;6 793 203,00;6 796 221,00;-3 018,00;-0,04
280;3;Балтика;967;Санкт-Петербург и обл.;6 791 743,00;6 279 135,00;512 608,00;8,16
281;3;Огни Москвы;2328;Москва и обл.;6 768 192,00;6 267 188,00;501 004,00;7,99
282;0;Белгородсоцбанк;760;Белгородская обл.;6 759 872,00;6 315 624,00;444 248,00;7,03
283;-2;Унифин;2654;Москва и обл.;6 718 423,00;6 326 343,00;392 080,00;6,20
284;-8;НОМОС-Банк-Сибирь;410;Новосибирская обл.;6 658 358,00;6 665 411,00;-7 053,00;-0,11
285;-8;КС Банк;1752;Мордовия;6 629 064,00;6 656 559,00;-27 495,00;-0,41
286;-39;Кузнецкбизнесбанк;1158;Кемеровская обл.;6 532 273,00;8 374 497,00;-1 842 224,00;-22,00
287;3;РусЮгбанк;2093;Волгоградская обл.;6 428 921,00;6 123 210,00;305 711,00;4,99
288;0;Банк на Гончарной (бывш. Япы Креди Банк Москва);2555;Москва и обл.;6 391 648,00;6 171 437,00;220 211,00;3,57
289;-24;Новый Московский Банк;2932;Москва и обл.;6 349 914,00;7 072 315,00;-722 401,00;-10,21
290;1;ОПМ-Банк;2734;Москва и обл.;6 346 683,00;6 112 290,00;234 393,00;3,83
291;-2;Кредит-Москва;5;Москва и обл.;6 306 619,00;6 132 674,00;173 945,00;2,84
292;-17;Темпбанк;55;Москва и обл.;6 299 368,00;6 670 457,00;-371 089,00;-5,56
293;0;Русь;704;Оренбургская обл.;6 249 632,00;6 104 538,00;145 094,00;2,38
294;-21;Метробанк;2548;Москва и обл.;6 247 784,00;6 740 322,00;-492 538,00;-7,31
295;0;Югра;880;Тюменская обл.;6 225 243,00;5 976 750,00;248 493,00;4,16
296;6;Финам Банк;2799;Москва и обл.;6 021 062,00;5 793 214,00;227 848,00;3,93
297;4;Томскпромстройбанк;1720;Томская обл.;5 946 275,00;5 852 933,00;93 342,00;1,59
298;60;Славия;2664;Москва и обл.;5 946 109,00;4 284 520,00;1 661 589,00;38,78
299;11;Альба Альянс;2593;Москва и обл.;5 911 421,00;5 500 025,00;411 396,00;7,48
300;18;Данске Банк;3307;Санкт-Петербург и обл.;5 889 646,00;5 227 971,00;661 675,00;12,66
301;38;АйСиБиСи Банк;3475;Москва и обл.;5 847 703,00;4 758 604,00;1 089 099,00;22,89
302;3;Хованский;2145;Москва и обл.;5 820 447,00;5 667 051,00;153 396,00;2,71
303;30;Платежный Центр;3166;Новосибирская обл.;5 819 059,00;4 925 188,00;893 871,00;18,15
304;0;Первый Экспресс;3237;Тульская обл.;5 783 582,00;5 685 958,00;97 624,00;1,72
305;10;Бланк Банк;2368;Москва и обл.;5 780 676,00;5 335 844,00;444 832,00;8,34
306;-6;Датабанк;646;Удмуртия;5 717 231,00;5 854 632,00;-137 401,00;-2,35
307;6;Экспресс;3084;Дагестан;5 658 035,00;5 364 012,00;294 023,00;5,48
308;-1;Банк Оранжевый;1659;Санкт-Петербург и обл.;5 614 904,00;5 628 540,00;-13 636,00;-0,24
309;0;Волга-Кредит;1153;Самарская обл.;5 582 781,00;5 598 374,00;-15 593,00;-0,28
310;2;Славянский Кредит;2960;Москва и обл.;5 560 563,00;5 429 876,00;130 687,00;2,41
311;3;ЕвроситиБанк;1869;Ставропольский край;5 541 528,00;5 336 619,00;204 909,00;3,84
312;4;Тусар;2712;Москва и обл.;5 499 574,00;5 294 165,00;205 409,00;3,88
313;14;Аверс;415;Татарстан;5 446 432,00;5 053 049,00;393 383,00;7,79
314;-16;Банк Премьер Кредит;1663;Коми;5 407 810,00;5 903 151,00;-495 341,00;-8,39
315;-12;Автоторгбанк;2776;Москва и обл.;5 396 869,00;5 761 876,00;-365 007,00;-6,33
316;-10;Объединенный Банк Промышленных Инвестиций;2626;Москва и обл.;5 333 753,00;5 656 069,00;-322 316,00;-5,70
317;6;Росавтобанк;2767;Москва и обл.;5 325 716,00;5 124 744,00;200 972,00;3,92
318;3;Потенциал;1019;Самарская обл.;5 304 358,00;5 133 258,00;171 100,00;3,33
319;7;Уралкапиталбанк;2519;Башкортостан;5 272 259,00;5 055 777,00;216 482,00;4,28
320;-9;ПИР Банк;2655;Москва и обл.;5 269 969,00;5 486 775,00;-216 806,00;-3,95
321;1;Международный Коммерческий Банк;2524;Москва и обл.;5 211 925,00;5 130 757,00;81 168,00;1,58
322;-2;Банк Казани;708;Татарстан;5 178 605,00;5 177 377,00;1 228,00;0,02
323;5;Рускобанк;138;Санкт-Петербург и обл.;5 153 132,00;5 002 218,00;150 914,00;3,02
324;12;Русский Ипотечный Банк;1968;Москва и обл.;5 151 953,00;4 905 429,00;246 524,00;5,03
325;0;НИКО-Банк;702;Оренбургская обл.;5 120 385,00;5 078 235,00;42 150,00;0,83
326;-7;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;5 114 141,00;5 199 442,00;-85 301,00;-1,64
327;-19;Солид Банк;1329;Камчатская обл.;5 085 652,00;5 614 848,00;-529 196,00;-9,42
328;18;РАМ Банк;3480;Москва и обл.;5 077 909,00;4 548 443,00;529 466,00;11,64
329;31;Вега-Банк;3270;Москва и обл.;5 072 876,00;4 265 562,00;807 314,00;18,93
330;-6;Бинбанк Тверь;777;Тверская обл.;5 070 225,00;5 112 644,00;-42 419,00;-0,83
331;-34;Лада-Кредит;2668;Самарская обл.;5 029 054,00;5 925 162,00;-896 108,00;-15,12
332;0;Банк Торгового Финансирования;1982;Москва и обл.;5 007 360,00;4 930 360,00;77 000,00;1,56
333;15;Банк на Красных Воротах;2472;Москва и обл.;5 002 960,00;4 487 889,00;515 071,00;11,48
334;4;Северный Народный Банк;2721;Коми;4 998 482,00;4 855 383,00;143 099,00;2,95
335;-4;Ишбанк;2867;Москва и обл.;4 979 465,00;4 965 432,00;14 033,00;0,28
336;-44;Ури Банк;3479;Москва и обл.;4 974 178,00;6 109 235,00;-1 135 057,00;-18,58
337;-2;Бинбанк Мурманск;1276;Мурманская обл.;4 916 017,00;4 920 763,00;-4 746,00;-0,10
338;-4;Автоградбанк;1455;Татарстан;4 856 147,00;4 922 060,00;-65 913,00;-1,34
339;6;Сумитомо Мицуи Рус Банк;3494;Москва и обл.;4 833 865,00;4 573 221,00;260 644,00;5,70
340;-3;Региональный Банк Развития;2782;Башкортостан;4 808 776,00;4 860 977,00;-52 201,00;-1,07
341;1;Волжский Социальный Банк;2428;Самарская обл.;4 765 784,00;4 627 117,00;138 667,00;3,00
342;2;Генбанк;2490;Москва и обл.;4 758 195,00;4 590 989,00;167 206,00;3,64
343;9;Витас Банк;1955;Москва и обл.;4 708 238,00;4 432 609,00;275 629,00;6,22
344;-1;Национальный Залоговый Банк;2944;Москва и обл.;4 691 859,00;4 620 246,00;71 613,00;1,55
345;-5;Банк Кремлевский;2905;Москва и обл.;4 634 782,00;4 709 961,00;-75 179,00;-1,60
346;7;Промтрансбанк;2638;Башкортостан;4 633 970,00;4 422 324,00;211 646,00;4,79
347;22;Миллениум Банк;3423;Москва и обл.;4 621 840,00;3 993 391,00;628 449,00;15,74
348;3;Платина;2347;Москва и обл.;4 618 489,00;4 447 041,00;171 448,00;3,86
349;6;Руссобанк;2313;Москва и обл.;4 598 198,00;4 376 843,00;221 355,00;5,06
350;106;Мосводоканалбанк;2863;Москва и обл.;4 558 769,00;2 675 032,00;1 883 737,00;70,42
351;22;Экспресс-Кредит;210;Москва и обл.;4 532 575,00;3 959 537,00;573 038,00;14,47
352;-3;ФДБ;3071;Москва и обл.;4 491 486,00;4 470 876,00;20 610,00;0,46
353;-6;Актив Банк;2529;Мордовия;4 487 439,00;4 493 345,00;-5 906,00;-0,13
354;-4;Юг-Инвестбанк;2772;Краснодарский край;4 484 460,00;4 454 645,00;29 815,00;0,67
355;1;Трансстройбанк;2807;Москва и обл.;4 460 008,00;4 347 626,00;112 382,00;2,58
356;-2;Чувашкредитпромбанк;1280;Чувашия;4 451 074,00;4 394 183,00;56 891,00;1,29
357;2;Сибнефтебанк;385;Тюменская обл.;4 442 239,00;4 268 380,00;173 859,00;4,07
358;9;Стратегия;2801;Москва и обл.;4 371 326,00;4 042 554,00;328 772,00;8,13
359;-18;ПВ-Банк;634;Ульяновская обл.;4 358 243,00;4 674 883,00;-316 640,00;-6,77
360;18;Голдман Сакс Банк;3490;Москва и обл.;4 357 591,00;3 910 311,00;447 280,00;11,44
361;1;Сибсоцбанк;2015;Алтайский край;4 339 972,00;4 203 775,00;136 197,00;3,24
362;-1;Софрино;2972;Москва и обл.;4 302 939,00;4 218 142,00;84 797,00;2,01
363;-6;Монолит;1967;Москва и обл.;4 252 040,00;4 289 308,00;-37 268,00;-0,87
364;7;Риабанк;3434;Москва и обл.;4 241 623,00;3 979 990,00;261 633,00;6,57
365;-2;Енисейский Объединенный Банк;2645;Красноярский край;4 231 020,00;4 145 865,00;85 155,00;2,05
366;6;Вокбанк;312;Нижегородская обл.;4 201 486,00;3 959 794,00;241 692,00;6,10
367;-3;Белгородпромстройбанк;1816;Белгородская обл.;4 163 151,00;4 101 485,00;61 666,00;1,50
368;12;Экономикс-Банк;2136;Москва и обл.;4 157 292,00;3 902 274,00;255 018,00;6,54
369;15;Дагэнергобанк;3286;Дагестан;4 135 735,00;3 786 822,00;348 913,00;9,21
370;-4;Сиббизнесбанк;2539;Тюменская обл.;4 110 233,00;4 046 061,00;64 172,00;1,59
371;3;Транснациональный Банк;2108;Москва и обл.;4 108 894,00;3 948 340,00;160 554,00;4,07
372;-42;Русский Земельный Банк;2810;Москва и обл.;4 097 596,00;4 999 056,00;-901 460,00;-18,03
373;4;Аскольд;2480;Смоленская обл.;4 097 001,00;3 919 188,00;177 813,00;4,54
374;-9;Зернобанк;2337;Алтайский край;4 091 474,00;4 095 381,00;-3 907,00;-0,10
375;8;Межрегиональный промышленно-строительный банк;752;Мордовия;4 087 808,00;3 827 972,00;259 836,00;6,79
376;5;Бинбанк Смоленск;1957;Смоленская обл.;4 040 393,00;3 841 867,00;198 526,00;5,17
377;-1;Банкхаус Эрбе;1717;Москва и обл.;4 018 895,00;3 920 244,00;98 651,00;2,52
378;-3;Московский Нефтехимический Банк;1411;Москва и обл.;4 005 238,00;3 943 237,00;62 001,00;1,57
379;-11;Ассоциация;732;Нижегородская обл.;3 947 366,00;4 034 043,00;-86 677,00;-2,15
380;6;;;;3 934 665,00;3 741 119,00;193 546,00;5,17
381;-11;Кузнецкий Мост;2254;Москва и обл.;3 907 128,00;3 980 364,00;-73 236,00;-1,84
382;-3;Лесбанк;1598;Москва и обл.;3 896 857,00;3 907 882,00;-11 025,00;-0,28
383;10;Дил-Банк;3384;Москва и обл.;3 891 228,00;3 593 213,00;298 015,00;8,29
384;7;Промэнергобанк;2728;Вологодская обл.;3 806 483,00;3 622 946,00;183 537,00;5,07
385;225;Межотраслевая Банковская Корпорация;3471;Москва и обл.;3 777 458,00;1 513 641,00;2 263 817,00;149,56
386;-1;Анкор Банк;889;Татарстан;3 725 073,00;3 746 619,00;-21 546,00;-0,58
387;7;Евроальянс;1781;Ивановская обл.;3 707 250,00;3 572 189,00;135 061,00;3,78
388;-1;Хлебобанк;1812;Москва и обл.;3 692 884,00;3 675 959,00;16 925,00;0,46
389;0;ВостСибтранскомбанк;2731;Иркутская обл.;3 686 418,00;3 642 087,00;44 331,00;1,22
390;6;Промрегионбанк;2123;Томская обл.;3 649 308,00;3 565 305,00;84 003,00;2,36
391;-1;Банк Развития Региона;3315;Северная Осетия — Алания;3 644 777,00;3 637 651,00;7 126,00;0,20
392;6;Орловский Социальный Банк;2921;Орловская обл.;3 619 304,00;3 527 515,00;91 789,00;2,60
393;15;Нейва;1293;Свердловская обл.;3 600 309,00;3 401 128,00;199 181,00;5,86
394;9;Новобанк;1352;Новгородская обл.;3 599 034,00;3 438 183,00;160 851,00;4,68
395;-7;Профит Банк;3234;Москва и обл.;3 598 092,00;3 674 022,00;-75 930,00;-2,07
396;11;Агросоюз;1459;Оренбургская обл.;3 590 886,00;3 401 522,00;189 364,00;5,57
397;-2;Транспортный;3174;Москва и обл.;3 575 215,00;3 567 112,00;8 103,00;0,23
398;-16;Эксперт Банк;2949;Омская обл.;3 554 915,00;3 839 962,00;-285 047,00;-7,42
399;12;Донинвест;1617;Ростовская обл.;3 554 571,00;3 352 928,00;201 643,00;6,01
400;0;Камский Коммерческий Банк;438;Татарстан;3 506 286,00;3 493 283,00;13 003,00;0,37
401;-4;Банк Заречье;817;Татарстан;3 504 322,00;3 565 277,00;-60 955,00;-1,71
402;2;Нижневолжский Коммерческий Банк;931;Саратовская обл.;3 474 225,00;3 430 248,00;43 977,00;1,28
403;11;Реалист Банк;1067;Иркутская обл.;3 471 574,00;3 295 870,00;175 704,00;5,33
404;84;РосинтерБанк;226;Москва и обл.;3 468 894,00;2 398 336,00;1 070 558,00;44,64
405;5;Кранбанк;2271;Ивановская обл.;3 465 471,00;3 361 832,00;103 639,00;3,08
406;16;Ермак;1809;Тюменская обл.;3 425 038,00;3 145 179,00;279 859,00;8,90
407;-6;Банк Развития Технологий;3441;Москва и обл.;3 415 819,00;3 472 692,00;-56 873,00;-1,64
408;7;Экси-Банк;2530;Санкт-Петербург и обл.;3 370 903,00;3 246 882,00;124 021,00;3,82
409;11;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;3 368 058,00;3 182 429,00;185 629,00;5,83
410;2;Горбанк;2982;Санкт-Петербург и обл.;3 354 102,00;3 339 025,00;15 077,00;0,45
411;-12;Проминвестбанк;2433;Москва и обл.;3 351 410,00;3 518 620,00;-167 210,00;-4,75
412;-6;Профессионал Банк;3296;Москва и обл.;3 346 049,00;3 411 642,00;-65 593,00;-1,92
413;8;Банк БФТ;2273;Москва и обл.;3 331 317,00;3 181 106,00;150 211,00;4,72
414;3;Лайтбанк;3177;Москва и обл.;3 328 986,00;3 216 773,00;112 213,00;3,49
415;18;Клиентский;2324;Москва и обл.;3 316 482,00;2 975 558,00;340 924,00;11,46
416;42;Бенифит-Банк;3229;Москва и обл.;3 314 903,00;2 631 010,00;683 893,00;25,99
417;-12;Роял Кредит Банк;783;Хабаровский край;3 310 029,00;3 429 644,00;-119 615,00;-3,49
418;17;Приоритет;3135;Самарская обл.;3 305 063,00;2 911 804,00;393 259,00;13,51
419;-6;Бинбанк Сургут;1701;Тюменская обл.;3 300 849,00;3 308 256,00;-7 407,00;-0,22
420;-11;ОФК Банк;2270;Москва и обл.;3 298 057,00;3 378 548,00;-80 491,00;-2,38
421;-3;Хакасский Муниципальный Банк;1049;Хакасия;3 286 869,00;3 207 023,00;79 846,00;2,49
422;9;Межрегиональный Почтовый Банк;3171;Москва и обл.;3 240 132,00;2 988 246,00;251 886,00;8,43
423;66;ПК-Банк;2652;Нижегородская обл.;3 232 817,00;2 382 156,00;850 661,00;35,71
424;20;Зенит Сочи;232;Краснодарский край;3 219 213,00;2 792 555,00;426 658,00;15,28
425;-96;Башинвестбанк;2189;Башкортостан;3 150 900,00;4 999 298,00;-1 848 398,00;-36,97
426;13;Преодоление;2649;Москва и обл.;3 150 322,00;2 830 245,00;320 077,00;11,31
427;-25;Юникорбанк;2586;Москва и обл.;3 140 148,00;3 457 949,00;-317 801,00;-9,19
428;-12;Тюменьагропромбанк;917;Тюменская обл.;3 137 276,00;3 224 639,00;-87 363,00;-2,71
429;-6;Интерактивный Банк;3378;Москва и обл.;3 136 264,00;3 132 749,00;3 515,00;0,11
430;-11;Баренцбанк;2188;Мурманская обл.;3 135 893,00;3 199 676,00;-63 783,00;-1,99
431;28;Век;2299;Москва и обл.;3 118 684,00;2 629 576,00;489 108,00;18,60
432;-8;Донкомбанк;492;Ростовская обл.;3 070 615,00;3 084 556,00;-13 941,00;-0,45
433;-4;Русский Торговый Банк;2842;Москва и обл.;3 063 072,00;3 036 113,00;26 959,00;0,89
434;-9;Развитие;2729;Карачаево-Черкесия;3 054 240,00;3 074 087,00;-19 847,00;-0,65
435;18;Торгово-Строительный Банк;1250;Москва и обл.;3 049 115,00;2 690 335,00;358 780,00;13,34
436;30;Московский Коммерческий Банк;3172;Москва и обл.;3 040 424,00;2 586 558,00;453 866,00;17,55
437;-10;Инкаробанк;2696;Москва и обл.;3 038 520,00;3 062 317,00;-23 797,00;-0,78
438;27;Спецсетьстройбанк;3062;Москва и обл.;3 034 534,00;2 591 656,00;442 878,00;17,09
439;-47;Ураллига;1626;Челябинская обл.;3 015 593,00;3 597 447,00;-581 854,00;-16,17
440;6;Алтайкапиталбанк;2659;Алтайский край;3 006 681,00;2 747 000,00;259 681,00;9,45
441;-3;НОКССбанк;3202;Волгоградская обл.;3 003 784,00;2 856 772,00;147 012,00;5,15
442;-12;Банк БКФ;2684;Москва и обл.;3 001 447,00;2 996 053,00;5 394,00;0,18
443;-17;ЕвроАксис Банк;3273;Москва и обл.;2 968 724,00;3 064 973,00;-96 249,00;-3,14
444;-4;Уралпромбанк;2964;Челябинская обл.;2 951 269,00;2 824 526,00;126 743,00;4,49
445;25;Киви Банк;2241;Москва и обл.;2 946 771,00;2 571 499,00;375 272,00;14,59
446;-10;Ипотека-Инвест;3070;Татарстан;2 914 404,00;2 866 531,00;47 873,00;1,67
447;-13;Банк Город;2644;Коми;2 905 699,00;2 959 008,00;-53 309,00;-1,80
448;6;Капитал;575;Москва и обл.;2 883 240,00;2 687 548,00;195 692,00;7,28
449;-6;Азия-Инвест Банк;3303;Москва и обл.;2 870 578,00;2 806 026,00;64 552,00;2,30
450;1;2Т Банк;625;Москва и обл.;2 861 611,00;2 721 206,00;140 405,00;5,16
451;-10;Стромкомбанк;404;Красноярский край;2 857 660,00;2 819 663,00;37 997,00;1,35
452;53;Арксбанк;1868;Москва и обл.;2 802 818,00;2 193 906,00;608 912,00;27,75
453;45;Ренессанс;1939;Москва и обл.;2 802 173,00;2 266 815,00;535 358,00;23,62
454;-4;РБА;3413;Ярославская обл.;2 794 816,00;2 727 904,00;66 912,00;2,45
455;5;Оргбанк;3312;Москва и обл.;2 794 047,00;2 618 831,00;175 216,00;6,69
456;-7;ИТ Банк;2609;Омская обл.;2 784 741,00;2 729 335,00;55 406,00;2,03
457;-20;Объединенный Банк Развития;3345;Москва и обл.;2 765 739,00;2 859 375,00;-93 636,00;-3,27
458;19;Камчаткомагропромбанк;545;Камчатская обл.;2 761 060,00;2 467 339,00;293 721,00;11,90
459;-31;Новопокровский;467;Краснодарский край;2 750 835,00;3 055 572,00;-304 737,00;-9,97
460;2;Мастер-Капитал;3011;Москва и обл.;2 750 116,00;2 599 408,00;150 708,00;5,80
461;11;Интеркредит;3047;Москва и обл.;2 731 547,00;2 544 032,00;187 515,00;7,37
462;-20;Стройлесбанк;2995;Тюменская обл.;2 730 808,00;2 817 612,00;-86 804,00;-3,08
463;-31;РНКБ;1354;Москва и обл.;2 721 168,00;2 985 124,00;-263 956,00;-8,84
464;26;Новокиб;1747;Кемеровская обл.;2 721 020,00;2 369 394,00;351 626,00;14,84
465;-13;Нефтепромбанк;2156;Москва и обл.;2 683 559,00;2 712 828,00;-29 269,00;-1,08
466;-21;Первый Инвестиционный Банк;604;Москва и обл.;2 676 790,00;2 789 731,00;-112 941,00;-4,05
467;-3;Констанс-Банк;2228;Санкт-Петербург и обл.;2 634 642,00;2 594 722,00;39 920,00;1,54
468;0;Земский Банк;2900;Самарская обл.;2 624 084,00;2 580 704,00;43 380,00;1,68
469;5;Джей энд Ти Банк;3061;Москва и обл.;2 623 130,00;2 523 699,00;99 431,00;3,94
470;-1;Нацпромбанк;2360;Москва и обл.;2 619 054,00;2 572 995,00;46 059,00;1,79
471;21;Социум-Банк;2881;Москва и обл.;2 606 396,00;2 353 246,00;253 150,00;10,76
472;19;Траст Капитал Банк;2741;Москва и обл.;2 605 281,00;2 367 259,00;238 022,00;10,05
473;-12;Океан Банк;1697;Москва и обл.;2 603 659,00;2 607 006,00;-3 347,00;-0,13
474;-26;Нэклис-Банк;1671;Москва и обл.;2 596 163,00;2 732 087,00;-135 924,00;-4,98
475;34;Венец;524;Ульяновская обл.;2 590 824,00;2 169 202,00;421 622,00;19,44
476;73;Коммерческий Банк Развития;3364;Москва и обл.;2 587 377,00;1 936 694,00;650 683,00;33,60
477;4;Совинком;2302;Москва и обл.;2 579 192,00;2 432 697,00;146 495,00;6,02
478;-15;Международный Инвестиционный Банк;2742;Москва и обл.;2 573 773,00;2 595 438,00;-21 665,00;-0,83
479;-8;Сити Инвест Банк;3194;Санкт-Петербург и обл.;2 552 422,00;2 563 515,00;-11 093,00;-0,43
480;-7;Тамбовкредитпромбанк;1312;Тамбовская обл.;2 523 459,00;2 539 096,00;-15 637,00;-0,62
481;3;Финансовый Стандарт;1053;Москва и обл.;2 521 962,00;2 423 897,00;98 065,00;4,05
482;-3;Еврокоммерц;1777;Москва и обл.;2 520 093,00;2 452 674,00;67 419,00;2,75
483;11;Банк Расчетов и Сбережений;2617;Москва и обл.;2 510 558,00;2 302 579,00;207 979,00;9,03
484;1;Аспект;608;Москва и обл.;2 472 230,00;2 416 087,00;56 143,00;2,32
485;10;Енисей;474;Красноярский край;2 462 498,00;2 293 475,00;169 023,00;7,37
486;17;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 459 513,00;2 210 580,00;248 933,00;11,26
487;-11;Живаго Банк;2065;Рязанская обл.;2 454 262,00;2 467 533,00;-13 271,00;-0,54
488;-2;Мосуралбанк;2468;Москва и обл.;2 452 360,00;2 414 761,00;37 599,00;1,56
489;-32;Уралприватбанк;153;Свердловская обл.;2 451 672,00;2 672 092,00;-220 420,00;-8,25
490;-8;Вкабанк;1027;Астраханская обл.;2 439 577,00;2 430 182,00;9 395,00;0,39
491;-13;Милбанк;3256;Москва и обл.;2 435 561,00;2 455 445,00;-19 884,00;-0,81
492;-12;Тульский Промышленник;2382;Тульская обл.;2 410 934,00;2 440 976,00;-30 042,00;-1,23
493;-18;Союзный;3236;Москва и обл.;2 384 598,00;2 503 493,00;-118 895,00;-4,75
494;21;Росбизнесбанк;1405;Москва и обл.;2 380 318,00;2 122 769,00;257 549,00;12,13
495;72;Контраст-Банк;2857;Москва и обл.;2 375 972,00;1 749 939,00;626 033,00;35,77
496;-29;Крыловский;456;Краснодарский край;2 362 375,00;2 582 238,00;-219 863,00;-8,51
497;10;Вэлтон Банк;1105;Белгородская обл.;2 346 969,00;2 185 932,00;161 037,00;7,37
498;1;Гринфилдбанк;2711;Москва и обл.;2 339 414,00;2 262 911,00;76 503,00;3,38
499;-6;Уссури;596;Хабаровский край;2 331 284,00;2 306 098,00;25 186,00;1,09
500;-17;Республиканский Банк;3277;Москва и обл.;2 329 249,00;2 425 298,00;-96 049,00;-3,96
501;1;Кузнецкий;609;Пензенская обл.;2 321 926,00;2 225 591,00;96 335,00;4,33
502;-6;Сберинвестбанк;1743;Свердловская обл.;2 319 440,00;2 286 023,00;33 417,00;1,46
503;29;Итуруп;2390;Сахалинская обл.;2 317 644,00;2 021 032,00;296 612,00;14,68
504;7;Долинск;857;Сахалинская обл.;2 304 792,00;2 138 527,00;166 265,00;7,77
505;9;Синко-Банк;2838;Москва и обл.;2 263 393,00;2 127 552,00;135 841,00;6,38
506;39;Резерв;2364;Челябинская обл.;2 254 816,00;1 942 120,00;312 696,00;16,10
507;-7;Универсальный Кредит;2903;Москва и обл.;2 253 415,00;2 250 302,00;3 113,00;0,14
508;-21;Гагаринский;606;Москва и обл.;2 204 860,00;2 410 739,00;-205 879,00;-8,54
509;30;Витабанк;356;Санкт-Петербург и обл.;2 192 148,00;1 955 244,00;236 904,00;12,12
510;25;Финансово-Промышленный Капитал;3295;Москва и обл.;2 190 473,00;2 001 821,00;188 652,00;9,42
511;12;Банк ИТБ;3128;Москва и обл.;2 186 230,00;2 049 987,00;136 243,00;6,65
512;1;Вологжанин;1896;Вологодская обл.;2 184 550,00;2 132 268,00;52 282,00;2,45
513;17;Еврокредит;2957;Москва и обл.;2 184 158,00;2 026 607,00;157 551,00;7,77
514;34;Региональный Кредитный Банк;1608;Калининградская обл.;2 181 494,00;1 939 920,00;241 574,00;12,45
515;-5;Тагилбанк;1635;Свердловская обл.;2 177 222,00;2 167 060,00;10 162,00;0,47
516;27;ИРС;272;Москва и обл.;2 176 044,00;1 944 871,00;231 173,00;11,89
517;37;ИК Банк;1732;Татарстан;2 169 494,00;1 900 569,00;268 925,00;14,15
518;-12;Аксонбанк;680;Костромская обл.;2 169 404,00;2 193 076,00;-23 672,00;-1,08
519;14;Форус Банк;3457;Нижегородская обл.;2 153 396,00;2 010 284,00;143 112,00;7,12
520;1;Инвестиционный Союз;637;Москва и обл.;2 147 522,00;2 055 145,00;92 377,00;4,49
521;8;Братский АНКБ;1144;Иркутская обл.;2 145 021,00;2 028 730,00;116 291,00;5,73
522;3;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;2 141 936,00;2 043 635,00;98 301,00;4,81
523;1;Финтрастбанк;3104;Москва и обл.;2 139 790,00;2 047 036,00;92 754,00;4,53
524;29;Тендер-Банк;2252;Москва и обл.;2 138 456,00;1 903 551,00;234 905,00;12,34
525;-7;Костромаселькомбанк;1115;Костромская обл.;2 122 522,00;2 089 469,00;33 053,00;1,58
526;-14;РН Банк;170;Омская обл.;2 113 587,00;2 134 437,00;-20 850,00;-0,98
527;-72;Газстройбанк;2919;Москва и обл.;2 100 356,00;2 679 243,00;-578 887,00;-21,61
528;14;Яринтербанк;2564;Ярославская обл.;2 097 840,00;1 951 583,00;146 257,00;7,49
529;-12;Городской Ипотечный Банк;1627;Москва и обл.;2 090 593,00;2 099 676,00;-9 083,00;-0,43
530;-14;НБК-Банк;3283;Москва и обл.;2 086 525,00;2 116 235,00;-29 710,00;-1,40
